-0.893306,-1.0047,-0.471793,-0.471793,-0.280911,-0.328195,-0.0819869,-0.304355,-0.26603,0.685158,1.5759,-0.816812,0.816812,1.29365,-0.687378,-1.32305,-1.18339,-0.445397,1.28484,0.796196,0.879577,0.193948,-0.532558,0.611713,1.33111,0.147916,0.812426
-0.127016,-0.206911,-0.870111,-0.8701,-0.311481,-0.231916,-0.0327469,-0.342089,0.387478,-0.598883,1.5759,-0.816812,0.816812,1.29365,0.890805,1.0345,-1.52907,-0.465749,-1.53088,0.486729,0.879577,-0.049546,-0.697006,0.886834,1.51839,-0.0954174,0.940869
-1.00854,-1.12527,-0.82917,-0.829164,-0.273559,-0.321555,-0.0679183,-0.281765,0.543075,1.48768,1.5759,-0.816812,0.816812,1.29365,-0.924939,-1.12853,-1.28595,-0.445397,0.77883,0.796196,0.879577,0.239326,-0.532558,0.724402,1.38662,0.940432,0.954125
0.018944,-0.0561956,-0.800213,-0.800204,-0.282653,-0.298315,-0.0538498,-0.326756,-0.701702,-1.0269,1.5759,-0.816812,0.816812,1.29365,1.19143,-1.57439,-1.55231,-0.475925,-0.827981,0.796196,0.879577,0.182667,-0.792103,0.824987,1.53077,-1.11917,0.720219
-0.230724,-0.305378,-0.72273,-0.722719,-0.225576,-0.271755,-0.0350917,-0.26753,-1.51081,0.150141,1.5759,-0.816812,0.816812,1.29365,0.677267,-1.17224,-1.25422,-0.414868,-0.454333,0.607955,0.879577,0.468624,-0.331359,0.90158,1.36945,-0.843568,1.18833
0.18795,0.132701,-0.653188,-0.653139,-0.154181,-0.175477,0.117318,-0.16938,-1.07514,0.203643,1.5759,-0.816812,0.816812,1.29365,1.53943,0.23165,-1.6866,-0.414868,-1.4647,0.764182,0.879577,0.694373,-0.331359,1.57882,1.60344,-0.116928,1.22132
-0.79728,-0.855991,-0.527955,-0.52783,0.609489,0.183078,0.466687,0.711699,-2.28879,0.685158,1.5759,-0.816812,0.816812,1.29365,-0.489855,0.458954,-1.61023,-0.20456,-1.62337,0.584051,0.879577,1.53424,0.458074,2.25562,1.56211,0.104896,1.22132
-0.924034,-1.03283,-0.506952,-0.506938,-0.259628,-0.245196,-0.0163336,-0.28609,-0.172672,0.203643,1.5759,-0.816812,0.816812,1.29365,-0.750772,0.332917,-1.3981,-0.425044,-0.99528,0.62759,0.879577,0.316266,-0.393649,1.01251,1.44731,-0.15457,1.19716
-0.939398,-1.06297,-0.454182,-0.454195,-0.339923,-0.344794,-0.135916,-0.373624,0.231881,-0.224371,1.5759,-0.816812,0.816812,1.29365,-0.782469,-1.43597,-1.07271,-0.496278,1.08712,0.796196,0.879577,-0.450849,-1.01863,-0.0118221,1.27122,-0.124994,-0.841417
1.97788,1.99956,-0.918154,-0.918163,-0.325992,-0.321555,-0.131227,-0.354299,0.356358,0.578155,1.5759,-0.816812,0.816812,2.20132,-0.814166,-0.432047,-0.466199,-0.445397,0.77883,0.796196,0.879577,-0.218382,-0.532558,0.0619104,0.942988,0.393939,-0.145
-1.06423,-1.18555,-0.906132,-0.906137,-0.311481,-0.311595,-0.114814,-0.339079,0.0762835,0.578155,1.5759,-0.816812,0.816812,2.20132,-1.03938,-1.26476,-0.912228,-0.455573,0.00234858,0.796196,0.879577,-0.049546,-0.611045,0.282227,1.18437,0.189592,0.0939148
-1.0143,-1.13733,-0.881562,-0.88157,-0.336827,-0.328195,-0.126537,-0.368069,0.511955,0.203643,1.5759,-0.816812,0.816812,2.20132,-0.936617,-0.00293854,-0.960926,-0.475925,0.336125,0.796196,0.879577,-0.390007,-0.792103,0.13014,1.21072,0.254123,-0.452849
-0.975888,-1.09714,-0.865107,-0.865121,-0.345921,-0.338154,-0.149985,-0.375728,0.698672,1.05967,1.5759,-0.816812,0.816812,2.20132,-0.857541,-0.248455,-0.358104,-0.475925,1.18988,0.796196,0.879577,-0.592053,-0.792103,-0.274178,0.884489,1.01168,-0.857914
-0.939398,-1.05694,-0.846196,-0.846199,-0.315351,-0.321555,-0.10309,-0.339917,0.231881,0.578155,1.5759,-0.816812,0.816812,2.20132,-0.782469,-0.663721,-1.15978,-0.465749,0.230895,0.796196,0.879577,-0.0897271,-0.697006,0.413405,1.31834,0.560643,0.167268
-0.952842,-1.07302,-0.8263,-0.826307,-0.32754,-0.314915,-0.112469,-0.349337,1.19658,0.952667,1.5759,-0.816812,0.816812,2.20132,-0.810162,-0.662993,-1.09964,-0.475925,-0.333483,0.552464,0.879577,-0.239804,-0.792103,0.253615,1.28579,1.3061,-0.277272
1.5208,1.51526,0.269472,0.269453,-0.333345,-0.341474,-0.140606,-0.370231,-0.234911,-1.0269,-0.595944,-0.816812,0.816812,-0.703223,-1.10178,-1.7507,-0.662098,-0.453877,1.60094,0.796196,0.879577,-0.328785,-0.792103,-0.0914972,1.049,-0.727279,-0.704137
1.51119,1.51526,0.397678,0.397667,-0.290005,-0.308275,-0.10309,-0.327137,-0.29715,-0.652385,-0.595944,-0.816812,0.816812,-0.703223,-1.10178,-1.00249,-0.78126,-0.39282,0.519044,0.796196,0.879577,0.132092,-0.393649,0.413405,1.11349,-0.69098,0.736716
1.59954,1.59162,2.00139,2.00136,-0.349984,-0.341474,-0.15233,-0.385256,0.387478,-0.598883,1.1609,-0.816812,0.816812,-0.703223,-0.216592,-1.46584,-0.876074,-0.503062,0.230895,0.796196,0.879577,-0.71361,-1.15754,-0.32568,1.1648,-0.311191,-1.09123
1.36331,1.37459,1.51128,1.51138,0.255419,-0.0659184,0.398689,0.316359,-1.60417,0.524653,-0.595944,-0.816812,0.816812,-0.703223,-0.761783,-0.174873,-1.79691,-0.306322,-1.57117,0.762475,0.879577,1.28619,-0.0280021,2.19311,1.66314,0.180182,1.22132
-1.00278,-1.11723,1.78728,1.78726,-0.291746,-0.321555,-0.105434,-0.330742,-1.04402,-0.331374,-0.595944,-0.816812,0.816812,-0.703223,-0.868552,-1.42504,-0.843608,-0.404692,1.053,0.796196,0.879577,0.119417,-0.460508,0.388534,1.14723,-0.82273,0.579698
0.497155,0.44016,0.126056,0.126044,-0.331216,-0.341474,-0.117158,-0.362216,0.449716,0.0966394,-0.595944,-0.816812,0.816812,-0.703223,1.49839,-1.4724,-1.32321,-0.479317,0.687576,0.796196,0.879577,-0.294435,-1.01863,0.253615,1.40678,0.147916,-0.595137
-0.922114,-1.03283,0.40995,0.409952,-0.264465,-0.308275,-0.0468155,-0.307478,-1.16849,-0.277873,-0.49911,-0.816812,0.816812,-0.703223,-0.669027,-0.42039,-1.34461,-0.406388,0.302829,0.796196,0.879577,0.290788,-0.460508,0.871647,1.41816,-0.977334,1.13029
-0.787677,-0.90422,0.699375,0.699353,-0.33586,-0.341474,-0.138261,-0.370163,-0.141552,-0.598883,-0.49911,-0.816812,0.816812,-0.703223,-0.332036,-2.58414,-1.02955,-0.481013,0.687576,0.796196,0.879577,-0.372262,-1.01863,-0.0507792,1.24786,-0.295059,-0.869992
1.45358,1.44694,0.586323,0.586305,-0.325025,-0.338154,-0.128882,-0.364147,-0.452747,-1.0269,-0.49911,-0.816812,0.816812,-0.521689,-0.870887,-1.30046,-0.78827,-0.443701,1.60094,0.796196,0.879577,-0.205327,-0.697006,0.0966857,1.11729,-0.989434,-0.360642
1.3057,1.31833,1.25298,1.25298,-0.17411,-0.275075,-0.0491602,-0.268325,-2.16431,-0.598883,-0.49911,-0.816812,0.816812,-0.521689,-0.563259,-0.810885,-0.736989,-0.284274,0.750467,0.796196,0.879577,0.640122,0.0540142,0.856461,1.08953,-2.2014,1.21955
0.310864,0.255282,1.30009,1.30008,-0.295422,-0.318235,-0.0937107,-0.332731,-0.919538,-0.170869,-0.49911,-0.816812,0.816812,-0.521689,1.98185,-0.913609,-1.07603,-0.41826,0.573303,0.796196,0.879577,0.0916579,-0.532558,0.506726,1.27301,-0.708457,0.650106
-1.07384,-1.19359,-0.758632,-0.758635,-0.304516,-0.321555,-0.10309,-0.338882,-0.919538,-0.277873,-0.734277,-0.816812,0.816812,-0.15862,-1.04772,-0.71399,-0.970518,-0.414868,0.77883,0.796196,0.879577,0.0162393,-0.532558,0.413405,1.21591,-0.471845,0.488374
-0.785756,-0.896181,-0.645066,-0.645052,-0.293294,-0.258476,-0.0257126,-0.318156,-0.234911,0.257144,-0.734277,-0.816812,0.816812,-0.15862,-0.30768,0.389014,-1.58625,-0.440308,-1.30069,0.736864,0.879577,0.107882,-0.697006,0.986098,1.54894,0.179509,1.03897
-1.09688,-1.22173,0.0286238,0.0286203,-0.325799,-0.251836,-0.0819869,-0.368732,-0.359388,-1.61542,-0.872611,-0.816812,0.816812,-0.703223,-1.10678,1.0804,-1.33723,-0.438612,-1.3677,0.796196,0.879577,-0.215721,-0.697006,0.611713,1.41437,-1.48484,0.531679
2.00861,2.03171,-0.826673,-0.826685,-0.32754,-0.298315,-0.140606,-0.361744,-0.172672,-0.224371,1.2024,-0.816812,0.816812,3.109,-1.09043,-1.03819,-0.181021,-0.440308,-0.267714,0.796196,0.879577,-0.239804,-0.532558,-0.0914972,0.788656,-0.354212,-0.380085
1.11556,1.09326,-0.770065,-0.77006,-0.291746,-0.255156,-0.0679183,-0.315444,0.169642,0.0966394,1.5759,-0.816812,0.816812,2.20132,0.969881,-0.939836,-1.42245,-0.465749,-1.33522,0.796196,0.879577,0.119417,-0.697006,0.724402,1.46049,0.24404,0.720219
1.32106,1.3123,0.150688,0.150677,-0.303742,-0.271755,-0.110124,-0.343637,-0.608344,-0.331374,-0.734277,-0.816812,0.816812,-0.15862,-0.702392,-1.19628,-0.876074,-0.414868,-0.865387,0.796196,0.879577,0.023084,-0.532558,0.336812,1.1648,-0.93297,0.348443
1.87033,1.88703,-0.919018,-0.919028,-0.321155,-0.304955,-0.133572,-0.357422,-0.577224,-0.331374,1.1609,-0.816812,0.816812,-0.703223,-0.819838,-1.19628,-0.403113,-0.440308,-0.0432784,0.796196,0.879577,-0.156146,-0.532558,0.0258145,0.908847,-0.631155,-0.203918
1.93755,1.95334,1.25874,1.25873,-0.300646,-0.271755,-0.0772974,-0.335076,0.107403,-0.759388,1.1609,-0.816812,0.816812,-0.703223,-0.954968,-0.686306,-1.36785,-0.462357,-1.13956,0.796196,0.879577,0.0495756,-0.697006,0.65089,1.43094,-0.486634,0.599436
-0.232645,-0.321454,-0.361047,-0.361063,-0.347469,-0.318235,-0.145295,-0.381672,0.356358,0.0966394,1.59665,1.22364,-1.22364,-0.340155,0.669926,0.018189,-0.700097,-0.486101,-0.454333,0.796196,0.879577,-0.635276,-0.898205,-0.178435,1.06977,-0.0604634,-0.869992
2.02397,2.04176,0.0291659,0.029163,-0.31477,-0.228596,-0.0796421,-0.358246,-0.546105,-1.0804,1.59665,1.22364,-1.22364,-0.340155,-0.885568,-0.142818,-1.42798,-0.475925,-1.64927,0.796196,0.879577,-0.0835161,-0.792103,0.631521,1.46348,-1.3578,0.384972
1.7743,1.7765,1.04759,1.04756,-0.355595,-0.331515,-0.164053,-0.391817,0.0140446,-0.759388,1.56898,1.22364,-1.22364,-0.340155,-0.378414,-0.215671,-0.119041,-0.496278,-0.111924,0.796196,0.879577,-0.943288,-1.01863,-0.636898,0.755114,-0.600234,-1.14573
0.742982,0.695371,1.07072,1.07069,-0.352693,-0.334835,-0.154674,-0.388079,0.200761,-0.331374,1.54131,1.22364,-1.22364,-0.340155,1.74162,-0.8036,-0.803765,-0.504758,-0.267714,0.796196,0.879577,-0.812605,-1.15754,-0.380264,1.12567,-0.290353,-1.11097
1.85305,1.86894,-0.905933,-0.90595,-0.349017,-0.324875,-0.166398,-0.388034,-0.546105,-1.61542,1.58281,1.22364,-1.22364,-0.340155,-0.553249,-0.285611,1.58354,-0.445397,1.01354,0.796196,-0.15701,-0.682175,-0.532558,-0.713271,-0.166287,-1.44854,-0.963673
0.401129,0.339683,0.0203965,0.0203722,-0.355788,-0.341474,-0.168743,-0.390768,0.325239,-0.277873,1.59665,1.22364,-1.22364,-0.340155,1.97318,-0.936194,0.242136,-0.496278,0.687576,0.796196,0.879577,-0.953175,-1.01863,-0.796468,0.559653,0.00810025,-1.18786
1.09252,1.06312,0.410481,0.410456,-0.355208,-0.341474,-0.164053,-0.389904,0.480836,0.0966394,1.59665,1.22364,-1.22364,-0.340155,1.03728,-0.375949,-0.119041,-0.496278,0.687576,0.796196,0.879577,-0.924022,-1.01863,-0.636898,0.755114,0.106913,-1.14573
-1.07191,-1.19359,0.48587,0.485873,-0.256726,-0.215316,-0.0397812,-0.312218,-1.04402,-1.1339,1.59665,1.22364,-1.22364,-0.340155,-1.0554,-1.42213,-1.4907,-0.455573,-1.54774,0.796196,0.879577,0.331096,-0.611045,0.916107,1.49743,-1.54467,1.05635
-1.07576,-1.20163,0.673142,0.673123,-0.331216,-0.304955,-0.131227,-0.370833,-0.390508,-1.1339,1.58281,1.22364,-1.22364,-0.340155,-1.06341,-1.189,-0.876074,-0.475925,-0.65986,0.796196,0.879577,-0.294435,-0.792103,0.0619104,1.1648,-1.12522,-0.53887
1.95483,1.97143,1.22614,1.22611,-0.336634,-0.304955,-0.138261,-0.376023,-0.483866,-1.1874,1.31998,1.22364,-1.22364,-0.176774,-0.900583,-0.407276,-0.568391,-0.462357,-0.454333,0.796196,0.879577,-0.386458,-0.697006,-0.0507792,0.998292,-1.17496,-0.553011
0.372321,0.313559,1.41267,1.41265,-0.330055,-0.304955,-0.114814,-0.362652,0.325239,-0.277873,1.30615,1.22364,-1.22364,-0.176774,1.99086,-0.208386,-1.12916,-0.472533,-0.65986,0.796196,0.879577,-0.276562,-0.792103,0.282227,1.30176,-0.104828,-0.233083
1.33835,1.32436,2.13366,2.13363,-0.338182,-0.304955,-0.131227,-0.372326,0.107403,-0.224371,1.29231,1.22364,-1.22364,-0.176774,0.389323,-0.109305,-0.876074,-0.472533,-0.65986,0.796196,0.879577,-0.415738,-0.792103,0.0619104,1.1648,-0.237922,-0.53887
-0.457346,-0.546522,2.27227,2.27223,-0.356562,-0.324875,-0.178122,-0.38925,1.10322,1.00617,1.31998,1.22364,-1.22364,-0.176774,0.239846,-0.495429,-0.403113,-0.431828,1.30745,0.186226,-1.1936,-0.99475,-0.460508,-1.37576,-1.24142,1.26779,-1.18491
1.37484,1.36857,-0.363365,-0.363376,-0.330829,-0.288355,-0.124193,-0.366429,0.0140446,-0.598883,1.31998,1.22364,-1.22364,0.385982,0.312583,0.544192,-0.630001,-0.442005,-0.536543,0.796196,0.879577,-0.288477,-0.532558,0.162495,1.03163,-0.533015,0.0285152
0.992651,0.960629,-0.313352,-0.313374,-0.353467,-0.338154,-0.166398,-0.388246,0.294119,0.0966394,1.73498,1.22364,-1.22364,0.385982,1.28919,-0.816714,0.35392,-0.486101,0.77883,0.796196,0.879577,-0.844547,-0.898205,-0.713271,0.499158,-0.0268538,-1.13012
1.31338,1.2922,-0.525242,-0.52526,-0.354047,-0.338154,-0.159364,-0.389033,0.449716,-0.384876,-0.685861,1.22364,-1.22364,0.385982,-0.620981,-0.912881,-0.630001,-0.491189,-0.0432784,0.796196,0.879577,-0.869771,-1.15754,-0.499997,1.03163,-0.0846624,-1.14897
0.26093,0.192987,-0.474938,-0.47496,-0.356175,-0.338154,-0.171088,-0.392886,-0.110433,-1.0269,-0.685861,1.22364,-1.22364,0.385982,2.06293,-1.24801,0.476771,-0.477621,0.367776,0.796196,0.879577,-0.973583,-1.01863,-0.887588,0.432674,-0.846257,-1.20818
1.18086,1.15555,-0.795698,-0.795717,-0.354821,-0.338154,-0.168743,-0.389326,0.480836,0.0966394,-0.672027,1.22364,-1.22364,0.749051,-0.278652,-1.40901,0.242136,-0.479317,0.367776,0.796196,0.879577,-0.905389,-1.01863,-0.796468,0.559653,0.16741,-1.18786
0.105368,0.0342335,0.237386,0.23736,-0.351725,-0.324875,-0.168743,-0.386983,-0.0170748,-0.224371,-0.672027,1.22364,-1.22364,0.749051,1.96017,-1.32523,0.91284,-0.453877,0.133064,0.796196,0.879577,-0.775213,-0.792103,-0.796468,0.196683,-0.268171,-1.1204
1.78967,1.79258,-0.426488,-0.426508,-0.35366,-0.341474,-0.166398,-0.38979,0.0762835,-0.652385,1.19548,1.22364,-1.22364,0.385982,-0.607968,-1.45637,0.0462368,-0.492885,0.687576,0.796196,0.879577,-0.852913,-1.01863,-0.713271,0.665669,-0.567969,-1.16724
1.11556,1.09125,-0.383632,-0.383654,-0.352886,-0.341474,-0.168743,-0.387407,0.449716,-0.170869,1.19548,1.22364,-1.22364,0.385982,0.81907,-0.883739,0.91284,-0.472533,1.60094,0.796196,0.879577,-0.820464,-0.792103,-0.796468,0.196683,0.0470874,-1.1204
1.84728,1.85688,-0.348897,-0.348892,-0.29252,-0.228596,-0.0538498,-0.328144,-0.234911,-0.652385,1.19548,1.22364,-1.22364,0.385982,-0.73876,-0.885925,-1.55231,-0.472533,-1.64927,0.796196,0.879577,0.113713,-0.792103,0.824987,1.53077,-0.58679,0.720219
0.416493,0.357769,-0.332458,-0.332475,-0.345147,-0.328195,-0.14764,-0.381004,-0.0170748,-0.759388,1.18165,1.22364,-1.22364,0.385982,2.11932,-0.740946,-0.630001,-0.482709,0.0200239,0.796196,0.879577,-0.571646,-0.898205,-0.225096,1.03163,-0.527637,-0.902103
-1.03158,-1.16144,-0.414767,-0.414787,-0.356562,-0.344794,-0.164053,-0.392242,0.325239,-0.759388,1.34765,1.22364,-1.22364,0.385982,-0.969649,-0.495429,-0.403113,-0.504758,0.573303,0.796196,0.879577,-0.99475,-1.15754,-0.636898,0.908847,-0.310519,-1.18491
1.98364,1.99755,-0.256898,-0.256918,-0.354241,-0.321555,-0.161709,-0.39251,-0.359388,-1.93643,1.36148,1.22364,-1.22364,0.385982,-0.929611,0.169725,0.00233481,-0.484405,-0.317452,0.796196,0.879577,-0.878517,-0.898205,-0.566026,0.689428,-1.47812,-1.07797
1.99517,2.00961,0.16536,0.165334,-0.355595,-0.331515,-0.173433,-0.393599,-0.421627,-1.56191,1.36148,1.22364,-1.22364,0.385982,-0.953634,-1.39881,1.17367,-0.484405,0.230895,0.796196,0.879577,-0.943288,-0.898205,-0.988392,0.0555283,-1.45594,-1.20229
2.00861,2.0297,0.250656,0.250632,-0.34921,-0.324875,-0.164053,-0.387489,-0.234911,-1.61542,1.37531,1.22364,-1.22364,0.385982,-0.985998,-0.266669,1.01577,-0.453877,0.720049,0.796196,0.879577,-0.688259,-0.611045,-0.636898,0.14098,-1.23478,-0.967502
1.95483,1.96942,0.475021,0.475003,-0.329669,-0.301635,-0.128882,-0.366774,-0.110433,-0.759388,1.30615,1.22364,-1.22364,0.385982,-0.904253,-1.22542,-0.919976,-0.472533,-0.747825,0.796196,0.879577,-0.270859,-0.792103,0.0966857,1.18856,-0.749461,-0.496154
-0.171188,-0.257149,5.51101,5.51095,-0.350758,-0.321555,-0.14764,-0.385722,0.449716,-0.598883,1.36148,1.22364,-1.22364,0.385982,0.835419,0.579891,-0.630001,-0.484405,-0.317452,0.796196,0.879577,-0.740102,-0.898205,-0.225096,1.03163,-0.192885,-0.902103
0.95232,0.91441,-0.796236,-0.796251,-0.354241,-0.314915,-0.15233,-0.393712,-0.82618,-1.98993,1.62431,1.22364,-1.22364,2.40101,1.33957,0.018189,-0.876074,-0.506454,-1.05899,0.796196,0.879577,-0.878517,-1.15754,-0.32568,1.1648,-1.99167,-1.09123
0.0996061,0.0261954,-0.755769,-0.755787,-0.354821,-0.341474,-0.166398,-0.393773,-0.701702,-2.04343,1.62431,1.22364,-1.22364,2.40101,1.34724,-0.285611,0.35392,-0.486101,1.14426,0.796196,0.879577,-0.905389,-0.898205,-0.713271,0.499158,-1.82631,-1.13012
-0.240327,-0.331502,-0.817165,-0.817187,-0.360626,-0.344794,-0.180467,-0.396824,-0.141552,-0.759388,1.61048,1.22364,-1.22364,1.16658,0.652243,-0.936194,1.05635,-0.496278,1.08712,0.796196,-1.1936,-1.28692,-1.01863,-1.37576,-0.451591,-0.549148,-1.28301
-0.376684,-0.47016,-0.637339,-0.637348,-0.325992,-0.291675,-0.121848,-0.355808,0.169642,0.685158,1.61048,1.22364,-1.22364,1.16658,0.372307,-1.18972,-1.03471,-0.475925,-0.96815,0.796196,0.879577,-0.218382,-0.792103,0.193969,1.25065,0.199675,-0.36565
-0.856816,-0.972544,-0.17822,-0.178236,-0.336247,-0.304955,-0.140606,-0.36631,0.511955,0.578155,-0.741194,1.22364,-1.22364,0.0229139,-0.489855,-1.22251,-0.662098,-0.452181,-0.65986,0.796196,0.879577,-0.37936,-0.792103,-0.0914972,1.049,0.44032,-0.704137
-0.858736,-0.960487,0.409311,0.409436,0.144941,0.176438,0.473721,0.182926,-0.639463,0.524653,-0.409193,-0.816812,0.816812,-0.703223,-0.51588,-0.0153237,-1.89578,-0.372467,-2.11088,0.736437,0.879577,1.17845,-0.27322,2.30096,1.71664,0.121701,1.22132
1.44013,1.44895,-0.640644,-0.640558,0.0485873,0.0735196,0.276761,0.0442771,-2.1332,0.150141,-0.547527,-0.816812,0.816812,-0.703223,-0.90859,-0.0947341,-1.77219,-0.345331,-1.95756,0.753938,0.879577,1.06348,-0.166911,1.97125,1.64976,-0.233217,1.22132
0.472188,0.452217,-0.892882,-0.892813,-0.0914931,0.100079,0.239245,-0.127423,-1.16849,-0.224371,1.43065,-0.816812,0.816812,-0.703223,2.1657,1.8694,-1.52796,-0.301234,-1.75696,0.35782,0.879577,0.836845,0.164684,1.79782,1.51759,-0.627122,1.22132
0.454903,0.397959,-0.838914,-0.838929,-0.346501,-0.328195,-0.154674,-0.380411,0.387478,-0.224371,1.43065,-0.816812,0.816812,-0.703223,2.12966,-1.24946,-0.369541,-0.484405,0.0200239,0.796196,0.879577,-0.607897,-0.898205,-0.380264,0.890678,-0.0113933,-0.993427
1.45166,1.44091,-0.858646,-0.858666,-0.358691,-0.334835,-0.178122,-0.394887,0.138522,-1.0269,-0.658194,-0.816812,0.816812,-0.340155,-0.964978,-0.936194,1.12239,-0.465749,0.479994,0.796196,-1.1936,-1.12848,-0.898205,-1.22852,-0.415853,-0.569313,-1.24678
-0.973968,-1.05092,-0.694851,-0.69454,1.74522,1.22554,1.2217,1.73723,-1.9776,0.578155,-0.672027,-0.816812,0.816812,-0.340155,-0.793146,-0.0284373,-1.91423,-0.17912,-2.24447,0.746681,0.879577,1.95912,0.323318,3.02133,1.72663,-0.564608,1.22132
-0.987412,-1.10316,-0.91114,-0.911155,-0.34031,-0.311595,-0.157019,-0.381416,-0.919538,-1.77592,-0.685861,-0.816812,0.816812,2.20132,-0.827179,-0.854598,0.661233,-0.416564,0.230895,0.796196,0.879577,-0.458961,-0.532558,-0.43837,0.332847,-1.59306,-0.769831
0.671923,0.627047,-0.570399,-0.570416,-0.344373,-0.324875,-0.154674,-0.377009,0.294119,0.524653,-0.464526,-0.816812,0.816812,2.56439,1.10801,-1.50008,-0.0304994,-0.455573,0.133064,0.545208,0.879577,-0.551999,-0.792103,-0.43837,0.707197,0.229252,-0.963673
0.497155,0.44016,-0.458034,-0.45805,-0.350564,-0.328195,-0.14764,-0.383845,0.667552,-0.117367,-0.464526,-0.816812,0.816812,2.56439,1.55378,0.000704139,-0.814463,-0.481013,-0.296077,0.796196,0.879577,-0.733384,-1.01863,-0.225096,1.13146,0.35428,-0.978697
1.20967,1.19575,1.03991,1.03989,-0.313223,-0.308275,-0.119503,-0.346142,-0.203791,-0.170869,-0.672027,-0.816812,0.816812,-0.703223,-0.376746,-0.949307,-0.722232,-0.416564,0.0866147,0.796196,0.879577,-0.0672916,-0.532558,0.224122,1.08155,-0.303797,0.140166
1.2596,1.24598,1.31302,1.313,-0.310514,-0.288355,-0.110124,-0.339997,0.231881,0.0966394,-0.658194,-0.816812,0.816812,-0.703223,-0.490188,-1.04912,-0.978266,-0.428436,-0.700965,0.796196,0.879577,-0.0399127,-0.611045,0.336812,1.22011,3.39386e-05,0.194371
0.744903,0.715466,1.42418,1.42416,-0.30587,-0.251836,-0.10309,-0.334393,-0.514986,0.257144,-0.658194,-0.816812,0.816812,-0.703223,0.801386,0.370072,-0.686816,-0.379251,-0.796741,0.796196,0.879577,0.00394413,-0.331359,0.413405,1.06238,0.0336436,0.833048
-0.482313,-0.572646,1.54011,1.54009,-0.281879,-0.251836,-0.0726078,-0.315111,-0.670583,0.0966394,-0.658194,-0.816812,0.816812,-0.703223,0.458723,-0.442246,-1.18339,-0.404692,-1.02529,0.796196,0.879577,0.187737,-0.460508,0.688306,1.33111,-0.44563,0.996252
-1.03158,-1.13934,-0.855515,-0.8555,-0.219578,-0.221956,-0.0327469,-0.270029,-1.26185,-0.331374,-0.672027,-0.816812,0.816812,-0.703223,-0.940287,-0.446617,-1.19667,-0.353811,-0.956641,0.796196,0.879577,0.491567,-0.218404,0.958806,1.3383,-1.13597,1.21248
