-0.259403,-0.32764,-0.645884,-0.10113,0.0882068,-0.280622,-0.296505,-0.646154,-0.0534738,0.0016091,-0.282122,-0.317725,-0.642196,-0.28629,-0.108617,-0.199602,-0.482554,-0.740218,-0.618177,-0.0559525,-1.54226,-0.588542,0.602445,-0.565713,-0.087457,-1.35745,-0.675609,0.421473,-0.639427,-0.220552,-1.92374,-0.630801,0.536397,-0.59292,-0.246929,0.198403,-0.358554,-0.554688,-0.662256,-0.716059,-0.741207
0.645014,-1.31118,-1.05019,1.76571,0.835401,0.607583,-1.27984,-1.05781,1.80505,0.747434,0.564304,-1.26824,-1.02238,1.32053,0.669762,0.599856,-1.31741,-0.995763,1.31579,0.766645,-2.00087,-1.00519,0.624914,-0.656708,-1.34809,-1.70516,-1.08578,0.660466,-0.765255,-1.47302,-2.1756,-1.01422,0.702166,-0.685874,-1.39906,-0.432818,-1.09049,-1.19962,-1.20076,-1.19968,-1.19921
-0.361643,-0.0933443,-0.561015,-0.205759,-0.280992,-0.362472,-0.0859079,-0.574519,-0.169907,-0.330648,-0.376096,-0.0689664,-0.535398,-0.24534,-0.392058,-0.364781,-0.106728,-0.53047,-0.402073,-0.354596,-1.9044,-0.501814,0.622745,-0.527182,-0.0226087,-1.59413,-0.616258,0.564144,-0.617128,-0.174235,-2.32083,-0.542015,0.623415,-0.553569,-0.0466873,0.437806,0.127438,-0.151586,-0.268658,-0.312357,-0.342023
-0.317215,-0.266909,-0.707794,0.0383115,-0.130446,-0.318084,-0.268778,-0.699907,0.0416396,-0.1635,-0.321423,-0.298734,-0.709923,-0.106328,-0.149887,-0.300713,-0.362533,-0.716759,-0.314996,-0.0628692,-1.75773,-0.611091,0.657608,-0.581985,-0.202461,-1.39349,-0.822097,0.648452,-0.707823,-0.447481,-2.11059,-0.724276,0.677608,-0.626163,-0.346221,0.335246,-0.0707452,-0.358514,-0.450449,-0.501984,-0.517287
0.406671,-1.08733,-1.02428,0.67424,0.929985,0.390779,-1.06409,-1.03032,0.951084,0.895251,0.316025,-1.03814,-0.985478,1.25713,0.803726,0.271447,-1.04073,-0.938321,1.43961,0.769234,-1.7179,-0.79693,0.703196,-0.630891,-0.890434,-1.36716,-0.976112,0.69359,-0.753911,-1.09817,-2.05592,-0.942928,0.710682,-0.678828,-1.06886,-0.712891,-1.08621,-1.16413,-1.15011,-1.13801,-1.13116
1.11898,-1.46807,-1.06148,1.98323,0.984758,1.14123,-1.4502,-1.0626,1.91732,0.889354,1.09314,-1.43463,-1.00953,0.514948,0.784746,1.13146,-1.50879,-0.986727,0.0110747,0.89942,-2.00584,-1.01405,0.631811,-0.654889,-1.50728,-1.62448,-1.09752,0.659327,-0.764026,-1.67113,-2.39462,-1.01641,0.702906,-0.683265,-1.47433,-0.660177,-1.20197,-1.22762,-1.22109,-1.20116,-1.18372
1.37987,-1.5831,-1.09637,2.2394,1.20504,1.34241,-1.54234,-1.10203,2.46714,1.12371,1.18594,-1.49217,-1.04339,1.67622,0.969505,1.10163,-1.49838,-0.996292,0.47021,0.924897,-2.0446,-1.03016,0.625514,-0.657428,-1.59013,-1.61759,-1.09845,0.654349,-0.765115,-1.66443,-2.36625,-1.02991,0.700607,-0.685514,-1.56872,-0.927936,-1.37447,-1.36131,-1.32844,-1.3112,-1.30118
0.931034,-1.3598,-1.04476,1.61203,0.961379,0.879279,-1.31613,-1.04573,1.63556,0.85735,0.767214,-1.2853,-0.991315,0.603834,0.712731,0.767474,-1.33583,-0.966337,-0.128097,0.771512,-1.8813,-0.986997,0.641456,-0.65274,-1.35147,-1.43818,-1.07782,0.665514,-0.763196,-1.51463,-2.22192,-1.00316,0.707544,-0.683005,-1.38864,-0.657178,-1.16174,-1.21028,-1.20283,-1.20223,-1.20225
1.53192,-1.63848,-1.1055,2.075,1.49593,1.44147,-1.58723,-1.11353,2.43826,1.41826,1.22792,-1.48899,-1.04978,2.23294,1.20038,0.942689,-1.38589,-0.962679,0.667113,0.925907,-1.81232,-0.999511,0.641216,-0.65406,-1.46254,-1.46295,-1.09468,0.669102,-0.765445,-1.70598,-2.0778,-1.04187,0.700907,-0.687753,-1.6836,-1.37347,-1.54421,-1.45192,-1.39548,-1.37867,-1.37307
-0.20435,-0.451819,-0.685764,0.171097,-0.0410899,-0.20325,-0.454547,-0.6943,0.0576218,-0.0689963,-0.194705,-0.495268,-0.728883,-0.317634,-0.0936642,-0.108917,-0.63399,-0.792742,-0.546842,0.0538437,-1.56949,-0.739268,0.651241,-0.614069,-0.431239,-1.01386,-0.89919,0.643375,-0.730462,-0.675759,-1.84209,-0.806065,0.672641,-0.649042,-0.552789,0.235045,-0.230087,-0.505972,-0.566912,-0.591021,-0.63283
1.08853,-1.20092,-0.93928,0.609082,1.14963,1.11821,-1.20684,-0.946227,0.726654,1.15593,1.08212,-1.18802,-0.91877,0.604464,1.18252,0.87914,-1.12992,-0.897211,0.556078,1.11916,-2.15992,-0.906426,0.507462,-0.617687,-1.06532,-1.6411,-0.945457,0.495787,-0.708313,-1.15473,-2.42906,-0.881688,0.507732,-0.613859,-1.16092,-1.0543,-1.18394,-1.17985,-1.18692,-1.1933,-1.20726
3.9862,-2.14573,-1.07658,3.14234,1.77499,4.34455,-2.18633,-1.09431,2.47493,1.81664,4.26951,-2.17297,-1.06664,1.3408,1.84529,3.74004,-2.08822,-1.02282,0.676149,1.81005,-2.92548,-1.08088,0.624994,-0.659497,-2.31626,-2.55973,-1.1454,0.661306,-0.767794,-2.50065,-3.29138,-1.07355,0.708763,-0.687004,-2.26438,-1.84143,-1.62452,-1.4699,-1.40622,-1.38697,-1.38611
0.555358,-1.1018,-0.971824,0.985188,0.658178,0.593469,-1.09973,-0.986097,1.03847,0.647113,0.508691,-1.06622,-0.972214,1.00284,0.606483,0.30698,-0.986997,-0.921739,0.532299,0.480125,-2.2016,-0.934342,0.656489,-0.643835,-1.1272,-1.82765,-1.03106,0.679777,-0.75586,-1.26088,-2.49429,-0.934353,0.69564,-0.671291,-1.05575,-0.357695,-0.942628,-1.0408,-1.03293,-1.03119,-1.01037
1.43423,-1.51199,-0.96111,0.828045,1.26211,1.53553,-1.53591,-1.00001,1.02411,1.30973,1.43317,-1.50318,-0.984088,1.24038,1.3372,1.12277,-1.39188,-0.931084,1.15798,1.20605,-2.10206,-0.863197,0.483273,-0.546802,-1.35134,-1.64595,-1.02477,0.564144,-0.711342,-1.64114,-2.34534,-0.920669,0.487172,-0.552689,-1.49031,-1.18022,-1.35154,-1.27595,-1.20446,-1.16107,-1.13965
1.15647,-1.29969,-1.00396,0.351008,1.37057,1.20862,-1.31601,-1.02258,0.618677,1.34856,1.13171,-1.27803,-1.00003,1.14711,1.33107,0.815051,-1.13327,-0.938241,1.5522,1.22562,-2.09432,-0.77592,0.685494,-0.63342,-1.15524,-1.7195,-0.869234,0.651971,-0.725125,-1.23237,-2.53481,-0.856971,0.631941,-0.650931,-1.00211,-1.38912,-1.31837,-1.25296,-1.23593,-1.24567,-1.25356
1.36918,-1.69231,-1.10011,2.05469,1.79718,1.40307,-1.6985,-1.12007,2.54391,1.81198,1.3807,-1.68418,-1.08186,3.24008,1.83367,1.21567,-1.62336,-1.02336,3.16623,1.72373,-1.92134,-1.00254,0.599546,-0.660946,-1.47937,-1.31252,-1.09637,0.640296,-0.769443,-1.73186,-2.19086,-1.03843,0.679877,-0.689192,-1.56702,-1.80057,-1.68455,-1.52472,-1.47784,-1.45783,-1.43637
1.13154,-1.28876,-1.03615,0.358415,1.20425,1.1666,-1.27456,-1.04445,0.641636,1.16249,1.0669,-1.21828,-0.996242,1.11149,1.11759,0.811513,-1.10645,-0.922408,1.40184,1.00654,-1.68983,-0.770852,0.75612,-0.618477,-1.03668,-1.32991,-0.871053,0.822667,-0.725275,-1.25171,-1.90393,-0.896041,0.75627,-0.671021,-1.08763,-1.00037,-1.30295,-1.2558,-1.23747,-1.21973,-1.22975
0.786795,-1.27598,-1.03076,0.445952,1.22317,0.839779,-1.276,-1.03949,0.736589,1.20858,0.733841,-1.23275,-1.00017,1.23095,1.15705,0.483683,-1.14041,-0.943808,1.64726,1.0471,-1.44874,-0.7344,0.687593,-0.63336,-0.977741,-1.07828,-0.922258,0.702716,-0.753451,-1.25477,-1.79784,-0.924527,0.702766,-0.681606,-1.13417,-1.06685,-1.32767,-1.26318,-1.23727,-1.23128,-1.22286
-0.665524,0.85778,0.461964,-0.567312,-0.957011,-0.67453,0.866766,0.552639,-0.597018,-0.96065,-0.661136,0.852053,0.580566,-0.616418,-1.03122,-0.639887,0.821897,0.495657,-0.629742,-1.04282,-0.0935742,0.135614,0.0537537,-0.192516,0.666134,-0.493878,0.341143,-0.0443384,-0.073454,0.805286,-0.295055,0.202711,0.0565024,-0.16233,0.710332,0.909754,0.985288,0.921519,0.842367,0.801857,0.795531
1.3726,-1.49535,-1.06726,1.26983,1.79803,1.27099,-1.44563,-1.08041,1.63769,1.75467,1.15323,-1.39228,-1.03003,1.87538,1.62736,1.06908,-1.36617,-0.972814,1.52985,1.49013,2.28919,-1.0341,0.501604,-0.622625,-1.78378,2.12123,-0.973243,0.480305,-0.693051,-1.08674,2.06757,-0.995533,0.581116,-0.649002,-1.54475,-1.75808,-1.69766,-1.52494,-1.45716,-1.43429,-1.42417
-0.628003,0.730572,0.210977,-0.568391,-0.667883,-0.642325,0.759148,0.248228,-0.57239,-0.725005,-0.642785,0.804586,0.488741,-0.574309,-0.860419,-0.629532,0.789263,0.561605,-0.635559,-0.93959,1.2218,0.18382,-0.328669,-0.0187907,0.554419,0.744695,0.399454,-0.438735,0.121101,0.807845,0.855781,0.337235,-0.430109,0.0947338,0.683985,0.704525,0.652561,0.601825,0.598267,0.603455,0.628033
-0.629542,0.781398,0.499566,-0.576238,-0.798309,-0.637608,0.789543,0.583624,-0.603625,-0.794781,-0.631921,0.781697,0.642585,-0.619607,-0.85717,-0.617158,0.749843,0.529131,-0.610731,-0.888925,0.288489,0.168098,-0.266539,-0.0366919,0.589242,0.124419,0.417166,-0.524633,0.12317,0.7557,0.0439286,0.235525,-0.252766,-0.0143528,0.664145,0.766455,0.802347,0.743076,0.737619,0.730752,0.747004
-0.175054,-0.349449,-0.717799,-0.175654,0.508181,-0.190337,-0.308459,-0.706344,-0.0935542,0.453418,-0.205849,-0.272107,-0.636499,-0.0696059,0.357215,-0.206399,-0.28544,-0.575528,-0.381843,0.217823,1.58435,-0.715839,0.151636,-0.345041,-0.660876,1.19253,-0.462993,0.0543233,-0.402603,0.0142331,1.13913,-0.604134,0.232206,-0.415057,-0.340703,-0.341253,-0.680747,-0.747104,-0.75472,-0.760518,-0.763596
-0.401134,-0.0233286,-0.599257,-0.303751,0.180312,-0.437556,0.0396306,-0.562355,-0.255075,0.0767923,-0.468041,0.105248,-0.448431,-0.258483,-0.103989,-0.474678,0.119111,-0.444682,-0.256734,-0.20486,1.46735,-0.545093,0.16283,-0.430439,-0.243411,0.984508,-0.32658,0.256554,-0.44925,0.303591,1.00571,-0.494318,0.312027,-0.478326,-0.0427392,-0.0517847,-0.266249,-0.366471,-0.393407,-0.381113,-0.34631
-0.0415197,-0.220672,-0.457466,-0.340093,0.305221,-0.0576217,-0.185699,-0.410089,-0.324331,0.256494,-0.1028,-0.131646,-0.281332,-0.411538,0.137543,-0.104689,-0.14334,-0.318904,-0.452428,0.127288,1.07571,-0.351828,-0.187948,-0.220252,-0.20291,1.33721,-0.392678,-0.22545,-0.334956,-0.106198,1.00771,-0.441334,0.00789622,-0.343372,-0.293476,-0.269458,-0.320033,-0.329289,-0.294576,-0.256634,-0.201981
0.222931,-0.890374,-0.978481,0.558357,0.77627,0.154704,-0.83693,-0.983169,0.770853,0.648442,0.0707454,-0.790673,-0.935062,0.809973,0.49049,0.0661676,-0.814681,-0.901509,0.671171,0.496097,1.10925,-0.89932,0.522674,-0.636488,-0.873382,1.60335,-0.906216,0.506952,-0.729143,-0.731182,1.30693,-0.904797,0.590471,-0.660676,-0.950265,-0.506102,-1.02313,-1.0947,-1.08922,-1.08675,-1.10289
-0.493628,0.705415,0.467921,-0.649092,-0.30536,-0.501474,0.730013,0.499205,-0.651451,-0.341413,-0.51063,0.786865,0.684555,-0.556597,-0.419765,-0.523694,0.818679,0.758978,-0.456287,-0.493248,1.16076,0.909705,-1.50609,0.841868,0.67488,0.6741,1.25727,-1.34271,1.04666,0.952114,0.661626,0.842977,-0.993274,0.562405,0.833462,0.231017,0.392418,0.522184,0.57213,0.603165,0.609801
-0.575009,0.750992,0.548961,-0.57089,-0.609382,-0.576827,0.737009,0.582195,-0.599637,-0.588792,-0.563434,0.699208,0.325101,-0.540146,-0.525473,-0.555928,0.698328,0.196834,-0.457366,-0.523094,0.57264,0.503194,-0.150556,0.06161,0.843997,0.365191,0.193125,0.229068,-0.0882168,0.682436,0.770193,0.20413,-0.0697857,-0.0682864,0.666833,0.523434,0.723976,0.788944,0.75585,0.727004,0.706294
3.20534,-1.62928,-0.942199,-0.268188,2.50773,3.22777,-1.64391,-0.956232,-0.115124,2.57802,3.2631,-1.65452,-0.894282,0.24465,2.6417,3.23933,-1.62443,-0.832802,0.660557,2.66412,2.14319,-0.873412,0.270548,-0.5105,-1.96038,2.25206,0.0455277,-0.146648,-0.380214,-1.2076,1.96093,-0.647133,0.301043,-0.501524,-1.12969,-2.95137,-1.94252,-1.5806,-1.47199,-1.44197,-1.42907
-0.643835,0.861678,0.287399,-0.603344,-0.626913,-0.649402,0.870244,0.300473,-0.602505,-0.604984,-0.634369,0.862288,0.223181,-0.486462,-0.568602,-0.622855,0.873592,0.194515,-0.350338,-0.586433,0.258174,0.220532,-0.350188,0.10267,0.655579,-0.609222,0.929395,-0.613959,0.644555,1.0264,-0.352138,0.831993,-0.781088,0.516997,0.972564,0.588932,0.650991,0.584124,0.520175,0.493898,0.48956
0.69501,-0.962859,-0.897971,-0.0403399,1.82086,0.621186,-0.917851,-0.913163,0.141151,1.80109,0.59211,-0.880259,-0.841008,0.380164,1.74588,0.544983,-0.811783,-0.777509,0.444023,1.59618,1.65892,-0.641506,0.20506,-0.474897,-0.793871,0.990325,-0.636968,0.274216,-0.57219,-0.174954,1.20346,-0.69419,0.259093,-0.493578,-0.822068,-1.92125,-1.57829,-1.32935,-1.27233,-1.26185,-1.25632
1.31648,-1.23206,-1.0049,-0.175284,2.30608,1.24158,-1.18631,-1.0169,0.00962527,2.31415,1.21723,-1.13174,-0.916911,0.372378,2.25046,1.08441,-1.03467,-0.785306,0.583534,2.07786,1.70597,-0.894722,0.435187,-0.605913,-1.22926,1.84328,-0.217793,-0.0637888,-0.436626,-0.579046,1.39058,-0.664015,0.336495,-0.543984,-0.702356,-2.65835,-1.80284,-1.48294,-1.39527,-1.38037,-1.37198
-0.525583,0.49025,-0.191836,-0.502074,-0.323452,-0.538856,0.516357,-0.151686,-0.485812,-0.372778,-0.540155,0.55072,-0.114404,-0.403692,-0.419665,-0.534788,0.585253,-0.0767025,-0.358205,-0.457806,0.504433,0.212746,0.159472,-0.206939,0.704415,0.14398,0.00157922,0.544483,-0.307899,0.570461,0.485402,-0.0929345,0.278214,-0.351258,0.476826,0.312977,0.379205,0.310298,0.249488,0.237284,0.229058
-0.637868,0.863857,0.241632,-0.610531,-0.647673,-0.650042,0.887406,0.240832,-0.605913,-0.715979,-0.645424,0.949045,0.494598,-0.538706,-0.788544,-0.635959,0.967516,0.644644,-0.519566,-0.841028,0.12293,0.801468,-0.34637,0.249648,1.01356,-0.304331,0.630271,0.0606902,0.155474,0.949985,-0.0909454,0.606893,-0.170616,0.105648,0.937821,0.605633,0.717619,0.713221,0.697828,0.698098,0.71465
3.28347,-1.29095,-0.722736,-0.436096,2.03186,3.39846,-1.29077,-0.728243,-0.352847,2.0766,3.32502,-1.26155,-0.622655,-0.132015,2.03542,3.11725,-1.22208,-0.537517,0.0763027,1.94618,1.88296,-0.606693,0.159872,-0.421034,-0.867925,2.10864,0.229508,-0.517117,-0.128137,-0.830363,1.83206,-0.365191,-0.0465671,-0.317594,-0.762907,-2.4075,-1.5037,-1.19628,-1.10969,-1.10379,-1.10621
1.57119,-1.62265,-0.963858,0.133645,1.64829,1.50926,-1.61115,-0.996332,0.415257,1.58194,1.39572,-1.57378,-0.91954,0.727094,1.44472,1.41835,-1.59739,-0.845346,0.523154,1.45321,2.19338,-0.914252,0.334916,-0.5506,-1.86933,2.57602,-0.638128,-0.348559,-0.293426,-1.17852,2.20113,-0.728433,0.129067,-0.454997,-1.64669,-1.52328,-1.67794,-1.45506,-1.34934,-1.33349,-1.34512
-0.565383,0.354516,-0.452339,-0.377795,-0.349389,-0.586423,0.402583,-0.398585,-0.352737,-0.435267,-0.582675,0.425512,-0.358545,-0.307569,-0.491,-0.566413,0.412318,-0.389439,-0.212666,-0.471829,-0.205469,-0.344671,0.635099,-0.46983,0.283431,-0.779388,-0.243131,0.624234,-0.465742,0.473148,-0.0799708,-0.271587,0.652521,-0.483043,0.38746,0.432308,0.294096,0.126748,0.0301752,0.0155924,0.0252976
0.840309,-1.36332,-1.0451,0.361983,1.20636,0.881318,-1.37468,-1.05322,0.655289,1.18801,0.839339,-1.34547,-1.00076,1.12033,1.14184,0.761287,-1.25359,-0.904067,1.23738,1.16342,0.0741337,-0.666544,0.79591,-0.600406,-0.991454,0.117463,-0.906986,0.762866,-0.740687,-1.37728,0.402783,-0.901619,0.729773,-0.675149,-1.20181,-0.98124,-1.29376,-1.25866,-1.19914,-1.17412,-1.16377
-0.123669,-0.617308,-0.704515,0.441624,-0.174934,-0.0879368,-0.672101,-0.758819,0.0602005,-0.138072,-0.0452378,-0.744796,-0.840119,-0.520855,0.00963516,-0.0352627,-0.716479,-0.7976,-0.798879,0.182061,-0.303731,-0.896921,0.606533,-0.630211,-0.826485,-0.198403,-0.995313,0.623994,-0.747494,-0.926696,0.170037,-0.863737,0.678078,-0.651381,-0.741047,0.414677,-0.161181,-0.465522,-0.499116,-0.495907,-0.53079
-0.474668,0.193495,-0.303561,-0.587062,0.210047,-0.478566,0.215355,-0.303462,-0.559596,0.202321,-0.479835,0.301322,-0.174565,-0.403842,0.115483,-0.514608,0.481394,0.156693,-0.32682,-0.140961,-0.627313,0.0966928,-0.189237,0.257204,0.546483,-1.00955,0.77554,-0.590391,0.473578,0.63263,-0.805895,0.616448,-0.438965,0.341123,0.708763,-0.0634489,-0.341493,-0.375776,-0.316435,-0.273666,-0.216514
