-1.23271,-1.27791,-1.57551,0.663296,-0.00414572,0.0365882,-0.290808,0.0806109,-1.04396,-0.398661,-0.643545,-0.350417,-0.348769,-0.340221,-0.262191,-0.581767,-0.475367,-0.489331,-0.508557,-0.515393,-0.621927,-0.839248,-0.841726,-0.956564
-1.23271,-1.28713,-1.57551,0.663296,-0.00414572,0.0365882,-0.290808,0.0797112,-1.04396,-0.398661,-0.643545,-0.350417,-0.348769,-0.340221,-0.262774,-0.581767,-0.472183,-0.489331,-0.509431,-0.518021,-0.621927,-0.839248,-0.841726,-0.956564
-1.23021,-1.28571,-1.57471,0.664823,-0.00339902,0.0350288,-0.290101,0.374793,-1.04544,-0.399426,-0.644992,-0.352018,-0.350191,-0.34149,-0.26394,-0.473445,-0.482797,-0.489331,-0.509431,-0.466335,-0.620801,-0.840521,-0.840952,-0.952218
-1.22648,-1.27224,-1.57471,0.666351,-0.00265232,0.0373678,-0.292223,0.375693,-1.0447,-0.401719,-0.649334,-0.354419,-0.353033,-0.344026,-0.266272,-0.607255,-0.476429,-0.490455,-0.510305,-0.48298,-0.61742,-0.839248,-0.839403,-0.952218
-1.22025,-1.2694,-1.5691,0.669406,-0.00190562,0.0381475,-0.289393,0.838109,-1.04765,-0.404013,-0.652952,-0.358421,-0.356587,-0.345295,-0.269187,-0.615448,-0.472183,-0.490455,-0.511178,-0.517145,-0.61404,-0.837339,-0.83708,-0.947872
-1.21776,-1.26798,-1.56429,0.672461,-0.00190562,0.0381475,-0.291515,0.461159,-1.05428,-0.408601,-0.654399,-0.363224,-0.36085,-0.349734,-0.248201,-0.615448,-0.488105,-0.490455,-0.511178,-0.468087,-0.608405,-0.834158,-0.833983,-0.93918
-1.20904,-1.26798,2.03189,0.675516,0.00108118,0.0389272,-0.289393,1.07741,-0.390298,-0.41166,-0.661634,-0.368827,-0.365825,-0.352271,-0.278514,-0.618179,-0.476429,-0.490455,-0.511178,-0.509261,-0.602771,-0.830977,-0.830111,-0.933096
-1.19907,-1.26302,2.0351,0.680098,1.52435,0.0397069,-0.289393,0.380191,-0.395457,-0.417776,-0.662358,-0.37443,-0.367246,-0.361149,-0.316988,-0.615448,-0.476429,-0.487083,-0.512052,-0.515393,-0.59601,-0.827795,-0.82624,-0.926142
-1.18911,-1.25735,2.03269,0.686208,0.00780149,0.0404866,-0.288686,0.400883,-1.06386,-0.422364,-0.663082,-0.379233,-0.37151,-0.367491,-0.326315,-0.617268,-0.463691,-0.475841,-0.512926,-0.519774,-0.589249,-0.823978,-0.821594,-0.915712
-1.1779,-1.25309,2.0335,0.69079,1.52435,0.0404866,-0.288686,0.0536216,-1.0727,-0.427716,-0.666699,-0.386437,-0.380749,-0.373198,-0.950064,-0.452508,-0.467937,-0.487083,-0.512926,-0.519774,-0.577981,-0.819524,-0.816948,-0.913104
-1.16669,-1.24742,-1.45847,0.695373,1.52435,0.0436053,-0.288686,0.0428259,-1.0786,-0.433069,1.77319,-0.393641,-0.387144,-0.37954,-0.341472,-0.45797,-0.475367,-0.488207,-0.512926,-0.52065,-0.581361,-0.81507,-0.812302,-0.902674
-1.15548,-1.2538,2.0359,0.699191,1.52435,0.0428256,-0.288686,0.0374281,-1.08449,-0.905603,1.77319,-0.398444,-0.39354,-0.387784,-0.34905,-0.616358,-0.443522,-0.488207,-0.512926,-0.52065,-0.565585,-0.810616,-0.806882,-0.891374
-1.14427,-1.24955,2.0335,0.703774,1.52435,0.0428256,-0.288686,0.0329299,-1.09039,-0.91172,1.77319,-0.405648,-0.400647,-0.393491,-0.354879,-0.615448,-0.422293,-0.488207,-0.513799,-0.52065,-0.557698,-0.806163,-0.799138,-0.879205
-1.13305,-1.24316,2.0335,0.711411,0.596201,0.0436053,-0.288686,-0.791141,-1.09702,-0.918601,1.77319,-0.413652,-0.407043,-0.399833,-0.360709,-0.456149,-0.458383,-0.488207,-0.513799,-0.521526,-0.548683,-0.801709,-0.793718,-0.87399
-1.1206,-1.23678,2.03109,0.713702,0.611136,0.046724,-0.288686,0.377492,-1.10144,-0.923189,1.77319,-0.419256,-0.41486,-0.404272,-0.598549,-0.467073,-0.435031,-0.487083,-0.513799,-0.521526,-0.539668,-0.797255,-0.790621,-0.867037
-1.10814,-1.22969,2.0359,0.720576,0.617856,0.0490631,-0.288686,0.371195,-0.43083,-0.45983,-0.71735,-0.429661,-0.421966,-0.411248,-0.605545,-0.418828,-0.442461,-0.487083,-0.513799,-0.521526,-0.527273,-0.790256,-0.782103,-0.859214
-1.09693,-1.22544,2.01265,0.157709,0.621589,0.0521818,-0.288686,0.376593,-0.435252,-0.465183,-0.721691,-0.437666,-0.429073,-0.419492,-0.610208,-0.430662,-0.488105,-0.487083,-0.512926,-0.522402,-0.518258,-0.787075,-0.776683,-0.850522
-1.08572,-1.21905,2.0351,0.156181,0.605162,0.0576395,-0.288686,0.371195,-0.439673,-0.470535,1.77319,-0.444069,-0.435468,-0.425834,-0.614872,-0.429751,-0.445645,-0.487083,-0.512926,-0.521526,-0.495722,-0.780712,-0.753453,-0.842699
-1.08074,-1.21054,2.0351,0.156181,0.602175,1.64273,-0.288686,0.370295,-0.441884,-0.475123,-0.736163,-0.453675,-0.441864,-0.431541,-0.619535,-0.350557,-0.452014,-0.485959,-0.512926,-0.521526,-0.474312,-0.776258,-0.753453,-0.834007
-1.077,-1.20487,2.01265,0.15389,0.605909,1.64273,-0.289393,0.372095,-0.444095,-0.480475,-0.741951,-0.460879,-0.44826,-0.437249,-0.623616,0.381304,-0.439277,-0.485959,-0.512926,-0.521526,-0.458536,-0.771168,-0.756551,-0.826184
-1.06454,-1.20062,2.01265,0.744251,0.607402,1.64273,-0.289393,0.374793,-0.447779,-0.962184,-0.748463,-0.468083,-0.454656,-0.443591,-0.628279,0.376753,-0.430785,-0.485959,-0.512052,-0.521526,-0.573473,-0.766715,-0.748807,-0.818361
-1.05707,-1.19423,2.01265,0.748833,0.608895,1.64273,-0.289393,1.01894,-0.455149,-0.97136,-0.752805,-0.475287,-0.461052,-0.449298,-0.359543,0.36856,-0.437154,-0.484834,-0.512052,-0.521526,4.48941,-0.759716,-0.75113,-0.809669
-1.05209,-1.18785,2.01265,0.755707,0.612629,1.64273,-0.290101,2.21276,-0.45957,-0.977477,-0.760764,-0.482491,-0.468158,-0.45564,-0.627696,-0.407905,-0.431846,-0.48371,-0.511178,-0.521526,-0.581361,-0.754626,-0.748033,-0.801846
-1.04835,-1.17863,2.01265,0.789311,0.619349,0.0529615,-0.290101,2.21276,-0.45957,-0.501884,-0.767276,-0.489695,-0.475265,-0.463884,-0.369453,-0.413366,-0.414862,-0.47022,-0.511178,-0.52065,-0.581361,-0.749536,-0.741838,-0.795762
-1.03091,-1.17225,2.01265,1.69586,0.620843,1.64273,-0.290808,2.21276,-0.165532,-0.505707,-0.771618,-0.497699,-0.481661,-0.468323,-0.374699,0.338521,-0.425477,-0.472468,-0.510305,-0.52065,-0.581361,-0.739355,-0.735644,-0.786201
-0.998526,-1.16516,2.01265,1.69509,0.624576,0.0475037,-0.291515,2.21276,-0.169954,-0.51106,-0.776683,-0.504903,-0.488767,-0.476567,-0.379946,0.33579,-0.385141,-0.471344,-0.509431,-0.519774,-0.580234,-0.65346,-0.729449,-0.81923
-0.974858,-1.1609,-1.41598,1.69509,0.653697,0.0498427,-0.289393,2.21276,-0.173638,-0.517177,1.78694,-0.510507,-0.495873,-0.482909,-0.385192,0.327598,-0.381956,-0.469096,-0.498947,-0.517145,-0.576854,-0.733629,-0.726352,-0.815754
-0.962402,-1.15098,2.01265,1.69433,0.63503,1.64273,-0.289393,2.21276,-0.177323,-0.522529,-0.786813,-0.517711,-0.50298,-0.489251,-0.427747,0.318495,-0.369218,-0.467971,-0.500695,-0.516269,-0.408955,-0.639463,-0.71706,-0.806192
-0.953683,-1.13679,0.0454156,1.6928,0.635777,1.64273,-0.290101,0.380191,-0.181745,-0.528646,1.78622,-0.525715,-0.507244,-0.495592,-0.44815,0.307572,-0.379833,-0.466847,-0.499821,-0.516269,-0.579108,2.05001,-0.758874,-0.805323
-0.941226,-1.1297,2.01265,1.69204,0.63727,1.64273,-0.288686,0.321715,-0.183955,-0.527117,1.78549,-0.532919,-0.516482,-0.5013,-0.459809,0.30211,-0.380895,-0.465723,-0.498947,-0.518021,-0.579108,2.05001,-0.756551,-0.803585
-0.925033,-1.13537,2.01265,1.69204,0.643244,1.64273,1.16637,0.365797,-0.18764,-0.537821,1.78694,-0.537722,-0.522878,-0.505739,-0.463307,0.292097,-0.372403,-0.460102,-0.498074,-0.517145,4.48941,-0.710724,-0.700799,-0.796631
-0.917559,-1.12828,-1.36468,1.69051,0.644737,1.64273,-0.290101,0.3586,-0.194273,-0.543174,-0.30636,-0.544926,-0.529985,-0.512081,-0.467387,0.20107,-0.346927,-0.458978,-0.496326,-0.516269,-0.371769,-0.704997,-0.694605,-0.790547
-0.906348,-1.11765,2.01265,1.6928,0.647724,1.64273,-0.290101,0.354102,-0.197957,-0.548526,-0.314319,-0.55213,-0.534248,-0.520325,-0.473217,0.191967,-0.351173,-0.45673,-0.495453,-0.514517,-0.355994,-0.699907,-0.68841,-0.783593
-0.890155,-1.11623,2.01265,1.69127,0.650711,1.64273,-0.291515,0.352302,-0.201642,-0.552349,-0.322278,-0.558533,-0.540644,-0.526032,-0.479046,0.188326,-0.344804,-0.454481,-0.491084,-0.512765,-0.565585,-0.692272,-0.682215,-0.776639
-0.937489,-1.10701,-1.34384,1.69051,0.654444,1.64273,-0.290101,0.350503,-0.203853,-0.319141,-0.32662,-0.563336,-0.54704,-0.530471,-0.487207,0.185595,-0.476429,-0.41401,-0.489337,-0.510137,-0.572347,-0.688455,-0.675246,-0.769686
-0.931261,-1.1141,2.01265,1.68975,0.657431,1.64273,-0.293638,0.348704,-0.208274,-0.319905,-0.334579,-0.57054,-0.552015,-0.536813,-0.493037,0.246583,-0.474306,-0.445488,-0.48759,-0.508385,-0.558824,-0.682728,-0.668278,-0.761863
-0.92005,-1.10843,-1.34544,1.68593,0.661164,1.64273,-0.293638,0.346905,-0.213433,-0.318376,-0.341091,-0.548128,-0.539223,-0.545691,-0.501781,0.239301,-0.474306,-0.354428,-0.485843,-0.506633,-0.566712,-0.678911,-0.661309,-0.75404
-0.910085,-1.09992,-1.31818,-1.49958,0.664898,1.64273,-0.297174,0.344206,-0.217855,-0.321435,-0.345433,-0.495298,-0.539223,-0.552033,-0.50761,0.146453,-0.467937,-0.376912,-0.484095,-0.505757,-0.567839,-0.670639,-0.65434,-0.747087
-0.801715,-1.09637,-1.34063,-1.48812,0.668631,1.64273,-0.298589,0.339707,-0.222276,-0.00411823,-0.354115,-0.492096,-0.551304,-0.558375,-0.51344,0.130978,-0.464752,-0.373539,-0.461381,-0.504005,-0.298525,-0.664277,-0.647371,-0.736656
-0.885172,-1.07155,-1.327,1.68287,0.672365,1.64273,-0.292223,0.336109,-0.228172,-0.326787,-0.361351,-0.4985,-0.5577,-0.565985,-0.520435,0.117324,0.387622,-0.375788,-0.473612,-0.501377,-0.554317,-0.657278,-0.638853,-0.727095
-0.87147,-1.06233,-1.32219,-1.47819,0.678339,1.64273,1.16637,0.33251,-0.232593,-0.0171167,-0.370034,-0.508906,-0.5911,-0.574229,-0.529762,0.10458,0.372761,-0.376912,-0.466622,-0.498749,-0.550937,-0.647734,-0.629561,-0.705365
-0.776802,-1.0524,-1.31337,-1.46521,0.682819,0.0381475,1.16637,0.328912,-0.239963,-0.0278214,-0.379441,-0.523314,-0.601049,-0.583107,-0.538506,0.0909263,-0.438215,-0.367918,-0.465749,-0.495244,-0.547556,-0.636281,-0.618721,-0.674943
-0.836593,-1.04389,-1.29894,-1.44612,0.685059,1.64273,-0.307785,0.324414,-0.248069,-0.0339383,-0.389571,-0.530518,-0.588968,-0.59262,-0.545502,0.0772722,-0.446707,-0.36567,-0.464001,-0.49174,-0.546429,2.05001,-0.607106,-0.608883
-0.816662,-1.03042,-1.28612,1.68058,0.689539,1.64273,1.16637,0.319016,-0.256912,-0.0454076,-0.400424,-0.548928,-0.613841,-0.603401,-0.554829,0.0645283,-0.4414,-0.345434,-0.459633,-0.48736,-0.545302,2.05001,-0.594717,-0.592369
-0.797978,-1.0212,-1.2757,1.40717,0.694766,1.64273,-0.313444,0.314518,-0.265019,-0.054583,-0.411278,-0.562536,-0.606024,-0.613547,-0.566487,0.0526947,-0.431846,-0.325199,-0.456139,-0.48298,-0.539668,2.05001,-0.57923,-0.566292
-0.773065,-1.00702,-1.26287,1.4064,0.699993,1.64273,-0.312736,0.30912,-0.274599,-0.0660523,-0.422855,-0.574542,-0.645109,-0.624328,-0.575232,0.0399509,0.30058,-0.397147,-0.453518,-0.4786,-0.530654,2.05001,-0.730998,-0.629744
-0.751889,-0.994963,-1.24603,1.40488,0.70522,1.64273,-0.321932,0.302822,-0.283442,-0.0736984,-0.434432,-0.592152,-0.65719,-0.635743,-0.58689,0.140991,0.474664,-0.390402,-0.44915,-0.474219,-0.5284,-0.582199,-0.723255,-0.621052
-0.71452,-0.982198,-1.23241,1.40411,0.712687,1.64273,-0.329006,0.296525,-0.293759,-0.0866969,-0.446733,-0.604959,-0.669982,-0.647158,-0.595635,0.130068,0.425835,-0.383657,-0.443908,-0.468963,-0.521639,2.05001,-0.538965,-0.596715
-0.687116,-0.968724,-1.21477,1.40564,0.715674,1.64273,-0.331128,0.291127,-0.304076,-0.096637,-0.459757,-0.620968,-0.682774,-0.658573,-0.60671,-0.0164862,0.397175,-0.380284,-0.437792,-0.462831,-0.514878,2.05001,-0.524253,-0.581069
-0.663449,-0.95596,-1.19954,1.40793,0.721647,1.64273,-0.333958,0.28393,-0.314394,-0.107342,-0.472058,-0.636977,-0.696276,-0.670622,-0.617786,0.106401,-0.0953548,-0.372415,-0.43255,-0.457575,-0.508117,2.05001,-0.509541,-0.539347
-0.639782,-0.941777,-1.1795,1.40946,0.727621,1.64273,-0.336787,0.277632,-0.324711,-0.115752,-0.485082,-0.608161,-0.709778,-0.682671,-0.629445,0.0945674,-0.104908,-0.362297,-0.427308,-0.452318,-0.500229,2.05001,-0.494054,-0.568031
-0.616115,-0.928303,-1.17148,1.41098,0.735834,1.64273,-0.341739,0.271335,-0.335028,-0.127222,-0.49883,-0.759446,-0.723991,-0.695355,-0.64227,-0.0665514,-0.1134,-0.354428,-0.421193,-0.446186,-0.493468,2.05001,-0.478568,-0.550647
-0.587465,-0.914829,-1.15625,1.41328,0.741808,1.64273,-0.351642,0.265037,-0.346082,-0.137162,-0.513302,-0.777056,-0.737494,-0.707404,-0.653346,-0.0865775,-0.121892,-0.346559,-0.415951,-0.44093,-0.486707,2.05001,-0.463856,-0.53674
-0.56878,-0.901356,-1.14102,1.41709,0.747035,1.64273,-0.354471,0.25784,-0.355662,-0.147866,-0.524155,-0.697011,-0.753128,-0.719453,-0.664422,-0.103873,-0.129322,-0.335317,-0.409836,-0.434797,-0.478819,2.05001,-0.449144,-0.520225
-0.546359,-0.888591,-1.12659,1.41786,0.753009,1.64273,-0.357301,0.251543,-0.365979,-0.158571,-0.53718,-0.618567,-0.76592,-0.731502,-0.675498,-0.117527,0.289965,-0.331944,-0.40372,-0.429541,-0.472058,2.05001,-0.434431,-0.504579
-0.518955,-0.875826,-1.11216,1.68287,0.758236,1.64273,-0.364374,0.245245,-0.378507,-0.155513,-0.54948,-0.636977,-0.779422,-0.742917,-0.684242,-0.134822,0.275104,0.438128,-0.398478,-0.423409,-0.46417,2.05001,-0.419719,-0.488064
-0.441725,-0.863062,-1.09773,1.68287,0.763462,1.64273,-0.365082,0.238948,-0.388087,-0.167746,-0.561058,-0.648984,-0.791503,-0.754332,-0.694735,-0.151207,0.263428,0.405527,-0.392363,-0.418153,-0.457409,2.05001,-0.405781,-0.472419
-0.420549,-0.851006,-1.0817,1.68287,0.769436,1.64273,-0.372155,0.23265,-0.397668,-0.17004,-0.715179,-0.664192,-0.805005,-0.765747,-0.706977,-0.171233,0.252813,0.37967,-0.387121,-0.41202,-0.450648,-0.664277,-0.389521,-0.456773
-0.398128,-0.838242,-0.276846,1.68287,0.774663,1.64273,-0.374277,0.226353,-0.407248,-0.17998,-0.584936,2.27825,-0.817086,-0.776528,-0.71747,-0.183977,-0.333128,0.367304,-0.381005,-0.406764,-0.44276,-0.65346,-0.374808,-0.441127
-0.376952,-0.826186,-1.05124,1.42473,0.77989,1.64273,1.16637,0.220055,-0.416091,-0.569935,-0.597236,-0.78586,-0.829167,-0.787943,-0.726214,-0.202182,0.231583,-0.294846,-0.375763,-0.400632,-0.435999,2.05001,-0.360871,-0.426351
-0.355776,-0.814131,-0.13255,1.4255,0.785117,1.64273,1.16637,0.213758,-0.425671,-0.582934,-0.610261,-0.888318,-0.841248,-0.798724,-0.736124,-0.212196,0.22203,-0.0846215,-0.369648,-0.395376,-0.428111,2.05001,-0.347707,-0.410705
-0.3346,-0.802075,-0.123732,1.43008,0.790344,1.64273,1.16637,0.20746,-0.434515,-0.596697,-0.619667,-0.904327,-0.853329,-0.809505,-0.745451,-0.234042,0.212476,-0.275734,-0.364406,-0.389243,-0.42135,-0.620375,-0.333769,-0.395929
-0.31467,-0.790729,-1.00554,1.42855,0.795571,1.64273,1.16637,0.201163,-0.443358,-0.608166,-0.630521,-0.917134,-0.864699,-0.819651,-0.755361,-0.248607,0.203984,-0.272362,-0.358291,-0.383987,-0.414589,2.05001,-0.320606,-0.38376
-0.293494,-0.778673,-0.99993,1.42626,0.803038,1.64273,-0.401865,0.194865,-0.452938,-0.887252,-0.642098,-0.930741,-0.876781,-0.830432,-0.764688,-0.264081,-0.0528953,-0.265617,-0.352175,-0.377855,-0.405575,2.05001,-0.307442,-0.368114
-0.322144,-0.766618,-0.976682,1.42779,0.833652,1.64273,-0.406816,0.188568,-0.461781,-0.904073,-0.655122,-0.944349,-0.888862,-0.841213,-0.776347,-0.281376,0.185939,-0.0924909,-0.346933,-0.371722,-0.398814,2.05001,-0.293504,-0.353338
-0.304705,-0.754562,-0.973475,1.42931,0.850826,1.64273,-0.411768,0.18227,-0.470625,-0.916307,-0.667423,-0.957957,-0.900943,-0.851994,-0.786257,-0.296851,-0.0889859,-0.0981118,-0.338197,-0.366466,-0.390926,-0.603832,-0.277243,-0.335085
-0.234949,-0.745343,-0.964657,1.43084,0.841866,1.64273,-0.411768,0.178672,-0.479468,-0.928541,-0.678277,-0.971564,-0.913024,-0.862775,-0.796167,-0.312326,-0.110216,-0.101484,-0.340818,-0.364714,-0.384165,-0.615921,-0.261757,-0.319439
-0.263599,-0.73187,-0.22554,1.43466,0.847093,1.64273,1.16637,0.173274,-0.487574,-0.94154,-0.686236,-0.98117,-0.923683,-0.872287,-0.805494,-0.324159,-0.127199,-0.245381,-0.337323,-0.362962,-0.381911,-0.608286,-0.249368,-0.306401
-0.263599,-0.721942,-0.0788394,1.43772,0.846346,1.64273,1.16637,0.167876,-0.494944,-0.95148,-0.694919,-0.993977,-0.933632,-0.881166,-0.813655,-0.336903,-0.137814,-0.238636,-0.335576,-0.358582,-0.371769,2.05001,-0.23543,-0.293363
-0.258616,-0.718396,-0.934996,1.43924,0.855307,1.64273,1.16637,0.166077,-0.497891,-0.954538,-0.700707,-1.00278,-0.939317,-0.886873,-0.818902,-0.276825,-0.152675,-0.234139,-0.332081,-0.355954,-0.366135,2.05001,2.66751,-0.286409
