0.331718,-0.793255,-0.687013,-0.609915,0.390856,0.307042,0.312149,0.298076,-0.379232,-0.622398,-0.60211,0.839509,-0.370017,0.104233,-0.352727,-0.312738,0.344341,-0.723483,-0.0375295,-0.486543,-0.976174,-0.545401,-0.707872,0.140483,-0.412174,-1.05674,-0.300645,-0.828186,-0.920405,-0.924273,-0.942903,-0.951468
1.15959,-1.37251,-0.744261,-0.890901,0.380601,0.578682,0.551417,0.577473,-0.386508,-0.762072,-0.585988,1.08157,-0.991056,-0.0660638,-0.63756,-1.65386,0.60078,-0.860418,0.021598,-0.574385,-1.74368,-0.307571,-0.844947,0.295768,-0.543012,-1.6606,-0.289131,-0.859818,-0.974305,-0.963442,-0.982781,-1.00223
-0.445396,0.130798,-0.331688,-0.283335,-0.216481,-0.140683,-0.168098,-0.193734,-0.403718,-0.389396,-0.477968,0.51004,0.0513717,-0.281815,-0.0364202,0.560652,-0.104972,-0.414743,-0.16457,-0.377583,0.0733098,-1.21936,-0.45668,0.092959,-0.371926,-0.114977,0.222678,-0.0100446,-0.179651,-0.206157,-0.197891,-0.188007
-0.173645,-0.208895,-0.412114,-0.561612,-0.158853,0.113558,0.187727,0.234981,-0.602979,-0.448474,-0.281715,0.608166,-0.502215,0.117885,-0.395253,-0.241228,0.172915,-0.570917,0.0445554,-0.424387,-0.368688,-0.771777,-0.576984,0.223917,-0.403888,-0.450303,0.195493,-0.089361,-0.241098,-0.295728,-0.308131,-0.297017
1.1197,-1.23225,-0.7289,-0.849514,0.448754,-0.776754,-0.736276,-0.662786,-0.427326,-0.780342,-0.645296,-0.301625,-0.859818,0.153186,-0.596953,-1.31187,-0.591155,-0.858889,0.165409,-0.60182,-1.59025,-1.732,-0.826317,0.384039,-0.558493,-1.39878,-0.362841,-0.854561,-0.942063,-0.935177,-0.961902,-1.00202
-0.860908,1.65377,1.88765,1.16164,-1.16096,-0.572736,-0.609206,-0.666714,0.173345,1.60485,2.03847,0.573355,1.94229,-0.805258,1.34458,1.79802,-0.934057,1.10919,0.197462,0.552727,1.51009,-1.619,1.25806,-0.0938984,0.600891,1.6795,1.08249,1.72543,1.97914,2.01055,1.99607,1.98988
0.386708,-0.561082,-0.323932,-0.0707312,0.0867924,-0.0871622,-0.0388188,0.206307,0.0452251,-0.545231,-0.298676,0.335836,-0.0164211,0.228595,0.262796,-0.621869,0.0136926,-0.162731,-0.129789,0.101884,-0.749579,-1.06773,-0.288102,-0.0677128,-0.0940782,-0.562691,-0.0528811,-0.434472,-0.536686,-0.527121,-0.557524,-0.595523
-0.604238,0.570357,-0.0463544,0.103233,-0.552747,-0.27379,-0.204258,-0.173195,-0.340683,-0.0970468,-0.0709111,0.554806,-0.337455,0.166249,-0.460478,0.298586,-0.357394,0.257658,-0.807417,0.00919475,0.657529,-1.34535,0.257139,-0.543232,-0.019719,0.618111,0.54729,0.490101,0.302734,0.227025,0.212943,0.241028
-0.0988058,-0.357844,-0.453591,-0.680217,0.0449654,-0.477898,-0.497947,-0.537625,-0.324612,-0.721224,-0.51109,-0.00275853,-0.680597,0.116496,-0.58441,-0.387977,-0.225756,-0.670382,0.160582,-0.560743,-0.495778,-1.59528,-0.684165,0.376224,-0.523772,-0.658919,0.0246764,-0.378932,-0.505793,-0.522783,-0.527341,-0.519975
-0.371196,-0.0174904,-0.354855,-0.591765,-0.358373,-0.215971,-0.246235,-0.263176,-0.270382,-0.643067,-0.522973,0.47471,-0.599871,0.0784969,-0.553596,-0.195423,-0.140703,-0.554116,0.0692419,-0.501915,-0.122613,-1.29233,-0.574355,0.283195,-0.472311,-0.303653,0.367648,0.190375,-0.0312429,-0.105472,-0.132177,-0.121453
-0.743672,0.922814,0.553207,-0.154985,-0.995734,0.0937985,0.0798661,0.0248464,0.795453,1.70051,-0.0881017,0.924053,-0.162951,-0.00177905,-0.405128,0.576394,-0.0339013,-0.00705626,0.0355304,-0.31084,0.743312,-0.852322,-0.0191697,0.226336,-0.296467,0.714028,0.938165,1.31018,1.25683,1.09449,1.04175,1.05231
-0.787458,1.12269,0.886564,0.00772579,-1.08135,0.021788,0.0123232,-0.0753886,1.36287,1.19036,0.0794663,0.868204,-0.0291141,-0.0395583,-0.340333,0.72824,-0.108021,0.213942,-0.0526712,-0.184179,0.958314,-0.937506,0.165109,0.100445,-0.193953,0.909361,1.00902,1.52155,1.54132,1.38861,1.32292,1.30699
-0.884315,1.9417,2.85628,2.99191,-1.07498,-0.0480536,-0.0886015,-0.174644,2.20112,1.58741,2.90019,0.967089,3.71945,-3.84519,4.16433,1.87217,-0.499446,2.72874,-1.53261,2.60761,1.93038,-1.43058,2.55712,-1.94321,2.33057,2.06818,0.985379,1.61933,1.99817,2.19107,2.28862,2.30093
-0.67414,0.650253,0.174504,-0.335416,-0.852422,0.142842,0.137065,0.0848735,0.193284,0.921354,-0.14578,0.931899,-0.331678,0.0536306,-0.478438,0.354016,0.0425967,-0.240978,0.102963,-0.427036,0.488922,-0.771627,-0.27286,0.314418,-0.415772,0.385198,0.789827,1.03015,0.871482,0.71048,0.663576,0.679827
-0.859768,1.67831,2.24305,0.907692,-1.21442,-0.47313,-0.518456,-0.54676,2.48694,2.59616,2.20171,0.628825,1.43758,-0.756215,0.821009,1.60851,-0.771826,1.10733,-0.0861928,0.632593,1.49819,-1.4285,1.20335,-0.242987,0.643127,1.63773,1.1344,1.84909,2.2265,2.26826,2.18728,2.11002
-0.239549,-0.261487,-0.567219,-0.626466,-0.0119634,-0.843417,-0.846466,-0.87489,-0.688802,-0.667294,-0.671262,-0.439299,-0.617072,0.0374594,-0.592875,-0.124142,-0.613323,-0.650413,0.174354,-0.572006,-0.342062,-1.97325,-0.682086,0.385938,-0.543222,-0.561902,0.0703913,-0.302864,-0.468243,-0.4934,-0.467693,-0.420839
-0.821829,1.3107,1.09378,0.380621,-1.09557,-0.0943482,-0.0830345,-0.0814952,2.82989,1.65198,0.303663,0.852082,0.484014,0.0482335,-0.058498,1.12829,-0.293689,0.548759,-0.0788668,0.0390484,1.2119,-1.20734,0.49237,-0.0597472,0.00540723,1.19584,1.02324,1.52398,1.58888,1.46036,1.38185,1.37599
-0.847015,1.60889,1.42756,2.99356,-0.815453,0.329259,0.305542,0.248644,1.42956,0.438709,1.26593,1.20604,2.78626,-3.61002,3.02319,1.74432,-0.0402578,2.69366,-2.85713,2.7289,1.82165,-1.33969,1.87307,-1.87244,1.47027,1.76266,0.76537,1.09507,1.23904,1.3459,1.41587,1.47038
-0.639209,0.743082,0.0736198,0.584499,-0.363511,-0.535856,-0.448434,-0.396223,-0.0121534,-0.495558,-0.205947,0.32757,0.0340812,0.429294,-0.166559,0.566149,-0.666084,0.735426,-0.732188,0.337025,0.988718,-1.66686,0.405907,-0.357954,-0.0333815,0.821639,0.356994,0.295508,0.2367,0.255839,0.280596,0.281526
-0.65592,0.713918,0.1825,0.0639749,-0.561942,0.463416,0.451222,0.433042,-0.0767679,0.541043,0.300425,1.84044,0.151497,-0.953237,0.00494714,0.628385,0.0978564,0.0616261,-0.311569,-0.160862,0.757035,-1.00849,-0.143362,0.0182,-0.27285,0.488302,0.551357,0.62021,0.544501,0.487272,0.482955,0.488162
-0.895409,1.98321,2.9515,2.3401,-1.26054,-0.283434,-0.349119,-0.438479,1.71441,2.78968,3.35254,0.570147,2.60613,-1.41517,2.03256,1.97037,-0.590526,2.45234,-0.717866,2.06934,1.88549,-1.75532,1.96041,-0.751737,1.30082,1.92337,1.14877,1.98012,2.48048,2.63915,2.6314,2.58131
-0.890631,2.0326,3.41007,3.56031,-1.10178,0.431603,0.366439,0.284004,1.60273,3.39182,4.2226,1.27786,3.87161,-4.39924,4.4902,1.5382,-0.0775574,3.44222,-2.46748,3.76511,1.99717,-1.07855,2.95469,-2.5753,2.92733,2.12831,1.00726,1.6949,2.1642,2.40454,2.46383,2.45675
-0.881986,1.9049,2.72454,2.61019,-1.09617,0.191415,0.134766,0.0480337,1.50689,2.59891,3.09686,1.17849,2.71448,-2.63248,2.44392,1.68512,-0.232922,2.63676,-1.67126,2.55813,1.90344,-1.34356,2.13687,-1.54569,1.77956,1.95622,1.00923,1.6378,2.00755,2.17537,2.22731,2.22031
0.324232,-0.645946,-0.466514,-0.622049,0.253101,-0.289071,-0.305592,-0.365309,-0.175913,-0.617781,-0.493849,0.194153,-0.569648,0.432783,-0.4204,-0.595933,-0.0988757,-0.640279,0.320664,-0.488252,-0.863586,-1.24143,-0.670372,0.424217,-0.484984,-0.92903,-0.174664,-0.603939,-0.671701,-0.671832,-0.672221,-0.673081
-0.876099,1.79726,2.65608,1.10676,-1.2843,-0.0495628,-0.107331,-0.176903,4.07147,3.48691,1.7269,0.898377,1.67064,-0.963392,1.08697,1.61274,-0.31001,1.28704,-0.758524,0.853452,1.54585,-1.14205,1.3775,-0.915538,0.949939,1.66811,1.19028,1.97478,2.38264,2.45689,2.37747,2.30167
-0.890611,1.91272,2.43652,2.69397,-1.18549,0.158623,0.122972,0.0232373,1.32296,1.81444,2.91443,1.15722,2.25582,-1.41927,1.51449,1.60152,-0.285723,2.77395,-1.0837,2.45926,1.95224,-1.28011,2.1311,-1.06933,1.43476,1.94682,1.08882,1.76472,2.0976,2.2199,2.24947,2.22236
1.6611,-1.53012,-0.859508,-0.839969,0.617371,-0.69234,-0.675939,-0.590356,-0.788797,-0.780682,-0.779642,-0.326871,-0.918586,0.135746,-0.624368,-1.79191,-0.453631,-0.861577,0.16324,-0.602739,-1.66513,-1.62972,-0.877459,0.377863,-0.570727,-1.69134,-0.481676,-1.13355,-1.21197,-1.20046,-1.22386,-1.24337
0.714358,-0.977344,-0.557994,-0.782611,0.338304,-0.494299,-0.501735,-0.52806,-0.321334,-0.597232,-0.609256,0.153416,-0.741233,0.276328,-0.512409,-1.02399,-0.368278,-0.777294,0.188157,-0.563241,-1.29364,-1.41937,-0.72934,0.411344,-0.499476,-1.17626,-0.244696,-0.744941,-0.825667,-0.848265,-0.876849,-0.898927
-0.877569,1.84744,2.37432,2.60702,-1.09292,0.443447,0.429794,0.38231,3.21677,2.03076,2.63318,1.46618,2.49217,-2.2496,2.10752,1.2025,-0.0480136,2.61189,-0.734097,2.46584,1.87481,-0.956815,2.06578,-0.950888,1.60273,1.95459,1.01677,1.61537,1.92751,2.02903,2.05036,2.0517
0.0975365,-0.478737,-0.584079,-0.47334,0.312778,2.03254,2.04243,2.0305,-0.197502,-0.568258,-0.47413,3.15536,-0.617022,-0.475809,-0.500965,-1.58808,1.46148,-0.416112,-0.296677,-0.315977,-0.332657,-0.0450253,-0.546121,0.00852536,-0.386248,-0.595753,-0.25497,-0.704573,-0.795693,-0.805438,-0.822689,-0.841508
-0.756825,1.0533,0.80141,0.0616462,-0.898667,-0.213523,-0.247244,-0.285543,2.04384,1.62719,0.139913,0.755735,0.328859,0.0448953,-0.102344,0.967919,-0.371036,0.142302,-0.113998,-0.18291,0.862407,-1.12336,0.168507,0.0124932,-0.141612,0.870432,0.844317,1.22831,1.27321,1.1801,1.10024,1.05052
-0.370797,0.0142521,-0.362731,-0.551857,-0.244486,-0.877798,-0.83861,-0.805238,-0.246595,-0.578972,-0.372336,-0.16424,-0.558953,0.107081,-0.570987,-0.108561,-0.817591,-0.518066,0.025276,-0.529929,-0.0784869,-2.00777,-0.513708,0.281426,-0.497397,-0.137385,0.275449,0.00593667,-0.160962,-0.215032,-0.2367,-0.238019
-0.555465,0.428235,-0.113378,-0.194973,-0.338055,-0.615062,-0.540224,-0.558643,-0.160562,-0.517116,-0.108361,-0.00802564,-0.206997,0.333677,-0.403749,0.403249,-0.555685,-0.129689,0.111809,-0.357854,0.568798,-1.68294,-0.279507,0.34603,-0.425706,0.353826,0.338954,0.195173,0.103823,0.0618058,0.0923194,0.107841
2.50685,-2.01801,-0.897767,-0.960643,0.763591,-0.415242,-0.412534,-0.424997,-0.67362,-0.69213,-0.715228,0.122523,-1.11036,-0.0447155,-0.686613,-2.36413,-0.29157,-0.945881,0.115497,-0.615952,-2.42377,-1.10603,-0.925672,0.368078,-0.574974,-2.19253,-0.653102,-1.27016,-1.28308,-1.28373,-1.2971,-1.3228
-0.824198,1.44645,0.986909,2.52968,-0.717277,-0.00926492,-0.0230075,-0.0784369,1.04847,0.0974565,0.930579,0.923193,2.13524,-2.42228,1.76564,1.7059,-0.317726,2.28651,-2.22973,1.91055,1.70897,-1.63551,1.49119,-1.30456,0.903704,1.60436,0.667104,0.917626,0.996104,1.06497,1.13007,1.18529
-0.752027,0.942643,0.358114,0.345341,-0.842988,0.742632,0.753606,0.767709,0.542902,0.16456,0.110559,1.67183,0.435651,-0.958714,0.321194,0.942153,0.476019,0.313218,-0.47367,0.0264853,0.9486,-0.811415,0.205697,-0.446675,0.0756787,0.846245,0.797153,1.02606,0.882016,0.807547,0.82136,0.82003
0.579492,-0.80266,-0.580151,-0.706302,0.365759,-1.17793,-1.20399,-1.22894,-0.720305,-0.676219,-0.703894,-0.726062,-0.776574,0.14553,-0.557314,-1.05748,-0.969868,-0.684255,0.171756,-0.52929,-0.926602,-2.35333,-0.707552,0.384399,-0.513178,-0.895449,-0.305323,-0.743072,-0.785559,-0.804339,-0.824438,-0.821599
-0.232363,-0.190086,-0.440558,-0.609446,-0.0758284,-0.680047,-0.786578,-0.937236,-0.665715,-0.539314,-0.25438,-0.155015,-0.639679,0.122593,-0.588657,-0.30965,-0.503264,-0.591925,0.168837,-0.548789,-0.268872,-1.75861,-0.599032,0.372466,-0.51063,-0.390856,0.0761082,-0.235031,-0.40022,-0.421219,-0.389956,-0.365489
0.835841,-1.06961,-0.799771,-0.644636,0.466764,-0.589976,-0.595753,-0.670182,-0.413883,-0.789727,-0.657959,-0.0193494,-0.635541,0.34615,-0.530579,-0.951098,-0.403249,-0.715068,0.308561,-0.553157,-1.1476,-1.84533,-0.796173,0.412544,-0.559243,-1.1718,-0.381001,-0.916797,-0.992216,-1.00092,-1.0076,-1.01883
-0.886434,1.93245,2.89022,2.1405,-1.19067,0.0657739,0.00251854,-0.0817151,1.87146,3.48538,3.50054,1.13938,2.25565,-1.78572,1.66208,1.64011,-0.370786,2.29104,-1.03156,1.97522,1.84664,-1.29092,2.06902,-1.06192,1.57079,1.95967,1.09206,1.84224,2.28686,2.42531,2.42094,2.37717
-0.85624,1.61474,1.3403,2.12328,-0.951688,-0.413943,-0.436031,-0.508151,0.288672,0.575964,1.52661,0.612994,1.8868,-1.48727,1.21772,1.75136,-0.741353,2.04319,-0.977794,1.46884,1.75994,-1.84606,1.44304,-0.641968,0.69242,1.68323,0.890371,1.33534,1.51246,1.55173,1.56933,1.57659
1.74828,-1.64183,-0.824357,-0.934557,0.566159,-0.577873,-0.597952,-0.603559,-0.629215,-0.730609,-0.729929,0.0205787,-1.04443,-0.0148319,-0.67455,-1.88758,-0.447065,-0.91126,0.100265,-0.611565,-1.98472,-1.41478,-0.882306,0.348149,-0.568388,-1.79266,-0.476499,-1.05002,-1.12524,-1.13795,-1.16056,-1.19184
-0.830195,1.40355,1.5061,0.298126,-1.22799,-0.303803,-0.341263,-0.398062,0.992465,3.39058,0.755126,0.729959,0.416122,-0.21855,-0.0323024,1.0944,-0.554626,0.533247,-0.202339,0.0919593,1.17324,-1.13525,0.604538,-0.177223,0.123842,1.24611,1.14682,1.8109,1.98556,1.91391,1.81495,1.76483
0.792695,-1.14657,-0.755715,-0.87499,0.266664,-0.217061,-0.147559,-0.198261,-0.460138,-0.712579,-0.760663,0.378542,-0.979892,-0.0279647,-0.662936,-1.4731,-0.147609,-0.864726,0.130308,-0.606827,-1.44635,-1.02051,-0.842848,0.380911,-0.566019,-1.4045,-0.157564,-0.722623,-0.864496,-0.877639,-0.921564,-0.937845
1.38304,-1.54097,-0.829455,-0.931009,0.429944,0.191415,0.159352,0.154026,-0.457979,-0.806188,-0.726052,0.763531,-1.07285,-0.0293139,-0.681136,-2.04017,0.252671,-0.908202,0.117475,-0.611884,-1.86468,-0.683215,-0.89255,0.375994,-0.572286,-1.79979,-0.312269,-0.924193,-1.04786,-1.05461,-1.06994,-1.1017
0.289861,-0.314557,0.0210486,-0.458698,0.0968169,-0.72883,-0.706482,-0.678688,-0.0717207,0.233302,0.103763,-0.192404,-0.500416,0.0906902,-0.361142,-0.628565,-0.610525,-0.348129,-0.403499,-0.276249,-0.527491,-1.70129,-0.360093,-0.137025,-0.271411,-0.465045,-0.0689522,-0.302514,-0.257849,-0.239339,-0.240668,-0.251902
-0.866774,1.70622,1.67287,2.12831,-1.01996,-0.257509,-0.296927,-0.373135,0.793195,0.872101,2.09595,0.842428,1.88071,-1.2108,1.13606,1.73144,-0.636001,2.1457,-0.608916,1.65121,1.81134,-1.705,1.51152,-0.502204,0.771547,1.74392,0.938595,1.48521,1.72233,1.791,1.81853,1.82723
-0.82046,1.44155,1.26255,1.26037,-0.868613,-0.0260257,-0.0137225,0.0156814,0.982491,0.925692,1.35943,1.30216,1.51462,-1.55121,1.04671,1.41526,-0.465035,1.16251,-0.191295,0.730189,1.48234,-1.2874,0.938765,-0.192294,0.475299,1.48169,0.797402,1.19106,1.32596,1.35508,1.33085,1.32218
-0.40054,0.279507,-0.377593,2.72495,-0.0182,0.812874,0.851972,0.915058,-0.664435,-0.615442,-0.67414,2.43588,0.193364,-0.900776,-0.116926,0.209555,0.103193,3.04876,0.385718,1.66307,0.736726,-1.23931,1.5996,0.117975,0.324472,0.921644,0.0225276,-0.29187,-0.420789,-0.431883,-0.409315,-0.40005
-0.562471,0.434282,-0.149668,-0.129709,-0.435081,-0.301884,-0.294409,-0.241707,0.421828,-0.1824,-0.436271,0.586548,-0.0845437,0.21781,-0.344151,0.470872,-0.407017,-0.150997,-0.188527,-0.321474,0.484734,-1.24607,-0.133557,-0.0434461,-0.258498,0.395593,0.466194,0.340343,0.156304,0.0710307,0.0575884,0.0660238
-0.18239,-0.0981662,-0.414143,-0.392774,-0.00248859,-0.0498526,0.0014991,0.123442,-0.078407,-0.468813,-0.470772,0.553606,-0.297227,0.404838,-0.38296,-0.00137933,-0.0319124,-0.457209,0.197651,-0.464116,-0.0751687,-0.989747,-0.520914,0.340473,-0.480356,-0.211364,0.0309629,-0.275979,-0.393544,-0.430024,-0.463166,-0.495348
-0.858119,1.59934,1.46917,1.27558,-1.1339,-0.390396,-0.408026,-0.468093,2.78497,1.57999,1.41688,0.987128,1.42011,-0.54736,0.676049,1.52709,-0.827046,1.2528,0.413453,0.738874,1.5588,-1.5075,1.06555,0.188996,0.424557,1.58458,1.05209,1.6378,1.81528,1.7729,1.72947,1.69995
0.607467,-0.841698,-0.695688,-0.536146,0.206667,1.76412,1.76874,1.76143,-0.204918,-0.680337,-0.581271,2.5143,-0.909881,-0.177423,-0.640189,-1.3591,1.4914,-0.473051,-0.376084,-0.439599,-0.753447,-0.593684,-0.669763,0.161891,-0.501745,-0.876769,-0.122273,-0.640079,-0.807557,-0.861228,-0.905213,-0.932948
0.252092,-0.538705,-0.446485,-0.458309,0.192884,2.74411,2.68228,2.61421,0.268313,-0.34578,-0.114777,3.07454,-0.708182,-0.438889,-0.535037,-1.40509,2.29908,-0.407616,-0.511949,-0.339264,-0.463656,0.0708111,-0.575634,-0.0326121,-0.384749,-0.745751,-0.158353,-0.572216,-0.640559,-0.643377,-0.669803,-0.705883
-0.315977,-0.103823,-0.395973,-0.572336,-0.234481,-0.45562,-0.531838,-0.641518,-0.307991,-0.667494,-0.445685,0.235471,-0.442088,0.234381,-0.532158,-0.00658647,-0.370617,-0.594474,0.183189,-0.561632,-0.281456,-1.32328,-0.592745,0.403199,-0.523083,-0.363151,0.294418,-0.0508022,-0.257769,-0.321334,-0.337585,-0.336066
-0.730919,0.868014,0.242557,0.197462,-0.760613,0.606097,0.590056,0.557664,0.340713,0.771946,0.258718,1.82409,-0.103773,-0.376503,-0.34682,0.563461,0.280306,0.325581,0.0940483,-0.106252,0.98408,-0.974006,-0.0606169,0.148818,-0.296187,0.654681,0.751827,0.896088,0.790586,0.678398,0.646895,0.659868
-0.794654,1.16045,0.716677,0.334487,-1.05419,-0.0388087,0.00196884,0.169977,0.389646,1.0457,0.324822,1.07669,0.30925,-0.0607467,-0.0945283,0.918396,-0.301704,0.463106,0.353216,0.0161509,1.14097,-1.0898,0.524782,0.30916,0.0358805,1.22943,1.00642,1.34292,1.26537,1.13054,1.04995,1.04403
-0.727001,0.923443,0.266394,0.54649,-0.608086,-1.11444,-1.07282,-0.863236,0.0559693,-0.353176,-0.285084,1.04107,0.263945,-0.281406,-0.187257,0.914438,-1.78077,0.599201,1.57497,0.448024,1.02293,-2.30779,0.784329,1.2085,0.298047,1.31862,0.606227,0.58352,0.373595,0.277008,0.227495,0.213163
0.573895,-1.07693,-0.807737,-0.723733,0.342902,0.604398,0.61903,0.603079,-0.533517,-0.597312,-0.724952,0.432673,-0.594914,0.215662,-0.592905,-0.894129,0.790686,-0.814113,0.148219,-0.605658,-1.23088,0.286083,-0.803429,0.378582,-0.56502,-1.11167,-0.254061,-0.836921,-0.973566,-1.00225,-1.03536,-1.05923
0.812224,-1.16249,-0.790586,-0.774775,0.391605,0.847075,0.855441,0.860108,-0.407037,-0.826317,-0.808406,0.706432,-0.640479,0.240398,-0.567279,-0.904544,0.919905,-0.841099,0.148818,-0.605868,-1.41904,0.847975,-0.817442,0.377643,-0.562641,-1.23975,-0.316916,-0.878208,-0.987348,-0.996274,-1.01242,-1.03851
0.0394883,-0.505053,-0.578552,-0.698887,-0.0170206,0.513868,0.541153,0.596093,-0.0640949,-0.481056,-0.680886,0.485654,-0.52823,0.221219,-0.539684,-0.203548,0.62049,-0.687903,0.104752,-0.560912,-0.631174,0.40125,-0.591326,0.282645,-0.498057,-0.414942,0.0594073,-0.332498,-0.52926,-0.574985,-0.587318,-0.597772
-0.122283,-0.0878818,-0.362421,-0.302934,0.00229878,1.47587,1.53981,1.56131,-0.591605,-0.569807,-0.685684,1.36231,-0.262046,0.192954,-0.34733,-0.23642,1.30374,-0.239389,0.116376,-0.369158,-0.106611,1.41526,-0.316197,0.0899407,-0.423777,-0.262726,0.0133326,-0.243466,-0.326631,-0.354766,-0.391785,-0.427915
-0.489332,0.34591,0.0472643,-0.201569,-0.211064,1.98925,1.91734,1.86017,0.647565,0.104493,0.0132227,1.79507,-0.186928,0.294758,-0.451892,-0.238539,1.70571,-0.133767,0.511559,-0.370487,-0.0257858,1.70109,-0.444676,0.293979,-0.497207,-0.681066,-0.0886015,0.628715,0.60211,0.573385,0.566829,0.548569
0.908282,-1.31737,-0.784379,-0.917257,0.313948,1.41867,1.40816,1.38467,-0.262476,-0.688952,-0.76545,1.06789,-0.980782,0.0282045,-0.658619,-1.53122,1.40613,-0.890072,0.102494,-0.609106,-1.65594,1.56342,-0.863107,0.356025,-0.567698,-1.56773,-0.196822,-0.786728,-0.939664,-0.975215,-1.01397,-1.04801
-0.83922,1.47216,1.73988,0.36551,-1.31466,0.839779,0.785009,0.726271,1.27975,3.1159,1.58473,1.26572,0.301045,-0.395823,-0.0678229,0.937405,0.538485,0.727411,-0.487742,0.310389,1.21567,0.670752,0.799381,-0.585299,0.262106,1.14143,1.19195,1.97581,2.22604,2.18997,2.10595,2.02124
0.76568,-1.29025,-0.809895,-0.899037,0.394094,1.44174,1.43541,1.44102,-0.571077,-0.521094,-0.781661,0.989897,-0.969678,-0.00391787,-0.667044,-1.32154,1.42762,-0.899477,0.117365,-0.612664,-1.6604,1.67008,-0.877539,0.369947,-0.571456,-1.64302,-0.25594,-0.908042,-1.03232,-1.0532,-1.0803,-1.11791
-0.644686,0.739264,0.465465,-0.12778,-0.74701,1.59299,1.56384,1.53286,1.31388,1.00398,0.0566588,1.73348,-0.20092,-0.21882,-0.326901,0.301395,1.24382,0.0574284,-0.496188,-0.0297239,0.520315,1.4693,0.0294536,-0.591785,-0.0213381,0.194113,0.646665,1.01834,1.00326,0.92894,0.876189,0.829905
0.833903,-1.17884,-0.812584,-0.699426,0.387847,1.80468,1.80723,1.80269,-0.598182,-0.572906,-0.720914,1.45546,-0.518156,0.331578,-0.539154,-0.924873,1.63604,-0.806158,0.167288,-0.60196,-1.38405,1.75522,-0.813164,0.385648,-0.5651,-1.30617,-0.271171,-0.87486,-0.992775,-0.997153,-1.02083,-1.03706
