1.02070494069429,-1.17773647003188,1.02070494069429
1.02070494069429,1.02070494069429,-1.17773647003188
-0.078515764668792,-0.078515764668792,-1.17773647003188
-0.078515764668792,-1.17773647003188,-0.078515764668792
-1.17773647003188,-0.078515764668792,-0.078515764668792
-0.078515764668792,-0.078515764668792,1.02070494069429
-0.078515764668792,1.02070494069429,-0.078515764668792
1.02070494069429,-0.078515764668792,-0.078515764668792
-0.078515764668792,1.02070494069429,1.02070494069429
1.02070494069429,-0.078515764668792,1.02070494069429
1.02070494069429,1.02070494069429,-0.078515764668792
-1.17773647003188,1.02070494069429,-0.078515764668792
1.02070494069429,-0.078515764668792,-1.17773647003188
-0.078515764668792,-1.17773647003188,1.02070494069429
-0.078515764668792,1.02070494069429,-1.17773647003188
-1.17773647003188,-0.078515764668792,1.02070494069429
1.02070494069429,-1.17773647003188,-0.078515764668792
-1.17773647003188,-1.17773647003188,-1.17773647003188
-0.078515764668792,-0.078515764668792,-0.078515764668792
1.02070494069429,1.02070494069429,1.02070494069429
2.11992564605738,2.11992564605738,2.11992564605738
