,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
steel-plates,0.245762012807675,0.7769866246444112,0.39930660304152965,0.527853487272156,0.1382652242941976,0.26919979141056877,0.32667570669543,0.45735050463106797,0.8898647877956172,0.3331497203649435,0.4971737105284369,0.9063353566324597,0.11601210271658914,0.22699003343155363,0.6024304044333578,0.8331685696801976,0.8964574929572765,0.10580331321363015,0.21168372557683934,0.40862360945936427,0.08096681103159649,0.2070725413391367,0.1831717593823571,0.8866434882350105,0.8421179114046511,0.5161387915764316,0.8621559838351593,0.10387264218870404,0.11295905663119396,0.20640663516967786,0.10227367026652906,0.7875441384373536
magic,0.4208597140019307,0.36919794893543534,0.18870376139720757,0.15632243897855905,0.9017436386869435,0.8998038527143554,0.20437217268211258,0.17805221306616206,0.1153733238952057,0.9062539487068679,0.17367525229353062,0.1202153359959797,0.8987023666447752,0.27910380026708587,0.37963420161711126,0.2808878789942587,0.10810802854953916,0.889204887602354,0.6654375870932961,0.9006216583100063,0.8824629600869663,0.5335460551293635,0.7572056880748846,0.1204156937554723,0.11034272230392848,0.8409371343755573,0.1059803689272433,0.8822016566729319,0.8907703154877579,0.3978701667084466,0.8810990116346856,0.5740434470780112
balloons,1.0,0.020569643252597816,1.0,1.0,0.6153962145845389,0.0,1.0,1.0,0.8967651583736928,0.0,1.0,0.7746889114511181,0.4327193281906872,1.0,0.0,0.08386964441505732,0.4221182076440986,0.23497448501977886,0.9795269479854846,0.0,0.13498224207701964,1.0,0.9580249222643095,0.8929894982042769,0.9430089304084501,0.0,0.12297421215455959,0.13799680047639512,0.5530561003643644,1.0,0.27232722333488696,0.0
statlog-german-credit,0.37680559183672696,0.4797630519375583,0.2270872671314149,0.22116172763952427,0.723729855788807,0.7455960287359621,0.23440127195137292,0.24249036268710414,0.3027019202130653,0.7709586210194023,0.25434486867096134,0.32486480584658656,0.7156400797817436,0.2595785608186857,0.46889248196338207,0.45269579914829755,0.3085353561859664,0.7042809525085231,0.5384035906085871,0.7763215534562631,0.6884521070604847,0.4282750918193027,0.6059310326582513,0.3197862530966874,0.28731737197741564,0.7385688766516673,0.3294101703930413,0.6751750166422653,0.6924646223910658,0.33563925674519507,0.6773518276417614,0.6513816085512997
oocytes_trisopterus_nucleus_2f,0.3695176573407351,0.4089879003607404,0.12860414701348605,0.09433217500321302,0.9136351366688403,0.9682500453868601,0.1435922933126269,0.11319163818753415,0.062391606312528755,0.9752837624550411,0.10644187134838314,0.07234251307185324,0.9249889343647412,0.22539473475940203,0.4156620692389488,0.31919893537555466,0.08823489476483122,0.9345529786459164,0.6264328885975925,0.9663186996704533,0.9328707072345839,0.4956202193650854,0.73482443809361,0.06328096144895161,0.05032818494468355,0.9138352696247456,0.10418017640301946,0.9376655098610625,0.9108117989150132,0.34964430482707265,0.9289679175618221,0.6226655900120999
vertebral-column-2clases,0.4406891239424265,0.35891312730913644,0.21495366665069351,0.18738081149802335,0.8886523405840734,0.8625599214880276,0.22893657962168798,0.2086951523281167,0.14633803063391332,0.8709576282538165,0.2077354731007459,0.149970951495806,0.878751355071486,0.29714891453668596,0.36238393577893474,0.2696852710161606,0.12567250526671078,0.8609310466929554,0.6780327272663154,0.8679803684216033,0.8551844219295569,0.5447003157556873,0.7567231227856948,0.15530359736111865,0.14408083359678778,0.8116124765613614,0.11858346721908206,0.8489119436893897,0.8726774123138885,0.41384924870718404,0.8491741300850209,0.5589602640569336
statlog-heart,0.531805533793677,0.3314338384611373,0.3669763592959063,0.3470113106197557,0.784640987509651,0.6444762842712798,0.39070745334041757,0.3802812383235704,0.34764413832144203,0.662235192250394,0.39150987447841434,0.34598734540238035,0.7445598912840136,0.4112864191915279,0.33029435373060867,0.2729742084130712,0.25033276034368135,0.6837903309661785,0.6954702451032441,0.6592966590512025,0.6620098988729343,0.580258091756882,0.7393240155333639,0.37112620316034073,0.35364018229048744,0.6063047378937636,0.22204579635235938,0.6330808451595885,0.7391126851912906,0.49384476237539776,0.6569934268512194,0.4958867075231688
acute-nephritis,0.6678414907568131,0.2853266971003104,0.6130670021096577,0.6250126510854674,0.6208991384239765,0.33538559464833867,0.6151384346871261,0.6312186520326967,0.6449635018486688,0.35301710099552724,0.6435940538708431,0.5961109749087737,0.5246434551794297,0.6073019161703586,0.23477886218561114,0.2767172058972426,0.4182980040691025,0.41814032214219893,0.7293117381973541,0.3667743341257512,0.36572190453015846,0.6804244146263216,0.7367397191877024,0.6563787252333072,0.6583494997724145,0.3651417850806676,0.290934625535815,0.35487793342664625,0.5664070079283071,0.6397537166814375,0.4180219521641376,0.35568431275977747
plant-shape,0.19389670879936943,0.8751614952558231,0.41091081538102653,0.5921644201775577,0.0224301427610217,0.19584737422533935,0.2988241434838353,0.4776577622177854,0.9919776201450334,0.2729589268787997,0.5299336353828888,1.0,0.0,0.17909092916059552,0.6027503834808099,0.9117153680695962,1.0,0.0,0.13356366290194763,0.368762148814352,0.0,0.15625451553859232,0.06678077077754947,0.9857579620273561,0.9310270051554063,0.5603749292377309,0.9532642084465572,0.02296321155073979,0.00865433379392675,0.15491921966585445,0.0,0.841128280072118
waveform,0.40019620393539235,0.5632137962051714,0.4034276468823641,0.5004325261515388,0.40991381478856553,0.38255933077351145,0.343055213774432,0.45415134880298863,0.6791099535729203,0.4429574438135435,0.49968689355000717,0.6772089099756002,0.35299715464330284,0.2940986393282699,0.3834717956956192,0.5671774521625131,0.6370525297914353,0.3206955244700372,0.4770920179159223,0.5007879980196143,0.3225451225516819,0.40040748769527396,0.4107211253309486,0.6942086983858281,0.6651048820501163,0.592818331926133,0.6017892133584347,0.29667081408094,0.3687432805420733,0.34296053322162234,0.29768289653218705,0.6394982185548468
semeion,0.165872050146247,0.8611474264646156,0.3965784813924668,0.5416267150237591,0.04993241498733626,0.2506168500961989,0.328103185203282,0.4507490111188419,0.9501293152189153,0.3106414616137331,0.4823104543453595,0.9704350567190926,0.07711079467039254,0.19369395966053604,0.633808633015384,0.7748657135644762,0.9478908612371533,0.052801910075200804,0.1253034092441369,0.39429562453783573,0.029978819493080535,0.14855783088895774,0.12471663421394684,0.9282735302113188,0.8821337273377675,0.47125903058570057,0.8904969920808113,0.09403281676223305,0.04180152468385124,0.16368695469619718,0.05527567085452266,0.8380871099444108
cardiotocography-10clases,0.18179556205910688,0.8399994014735721,0.35650120072879854,0.4835680220808338,0.09698751147083533,0.293005497978085,0.28904219691740984,0.4156478142384655,0.8943335535481158,0.3566882167363002,0.45265408092406706,0.9246775385479356,0.09522322381109835,0.17948476835757188,0.6793767597640351,0.8941781239853697,0.9343474602213122,0.09655059095779618,0.13495681095213624,0.4328647780780174,0.06629116459033511,0.13728649729247175,0.12836724722166482,0.88774014469091,0.8362397835641447,0.5243645687808094,0.9192081740128858,0.10115241373176775,0.07594759576141408,0.14655187536816924,0.09223437020398441,0.8505407370622456
statlog-vehicle,0.3582577355876804,0.6644093954968582,0.4644375174626751,0.6187982767935809,0.20273989540696657,0.21207446999952864,0.35996355002477903,0.5296356776587494,0.8846478614800245,0.28997113315066936,0.5875944679877072,0.8766085037991027,0.1332834587718225,0.2782825903497526,0.4107990365413793,0.7192187128286911,0.8465646968026922,0.10740983389844024,0.37243144749772733,0.3767116361650895,0.1114474849208739,0.3332023455240011,0.2573907154023817,0.8907946501734048,0.8607075603414498,0.5391415479754518,0.7837235267675121,0.09739911635944234,0.16743624347040206,0.2995992977165242,0.09587830211677087,0.6797754473703038
image-segmentation,0.13208258033480572,0.8791429785582181,0.31861510129260484,0.43883123851663597,0.08526791478861062,0.3304045801951993,0.2631418836208647,0.3762902196578292,0.8767701274487417,0.39015682654694106,0.40796110608211866,0.9181274608436635,0.10878891811294968,0.14391349741703138,0.7308991317129201,0.8912368365640262,0.9368494313511518,0.11234627156236619,0.08743642291284356,0.4650455141868817,0.07876127706795422,0.09080252540206854,0.10642640166138123,0.8664944640437551,0.8103691891681815,0.5265834435307497,0.9341402448932599,0.1273451434396548,0.06840877120746822,0.10624517994935623,0.10624704014081837,0.8946441974147871
hill-valley,0.1350568413438987,0.7134221603554906,0.0,0.0,0.6949594856438567,0.9771229267180619,0.00545882709792798,0.0,0.1617188835549068,1.0,0.0,0.21114048635140062,0.7628355430252032,0.037700262337309734,0.6652326507204457,0.6179942769676402,0.2894405703988714,0.8186262663007334,0.3051705088726966,1.0,0.8269718748245133,0.2187176923819041,0.4503842800616742,0.16624392030550245,0.10709461834971092,1.0,0.38857991327159286,0.8469599945433993,0.7004927797065227,0.10925121396974702,0.8043717244905744,0.8967127035078033
statlog-australian-credit,0.5195566076054574,0.3875173038265505,0.4182713503882586,0.4207973315722554,0.663416869640084,0.5310221554199959,0.4257810867110272,0.43949290814463793,0.48268194964635086,0.5559578575875334,0.4549905280132105,0.47449747312950213,0.6110980385742452,0.42680833839430254,0.36234882005342683,0.3787216918393693,0.3771229309037277,0.5513824171186881,0.6275544599450347,0.5644227859490615,0.5184157076258404,0.5438268588070555,0.6593668946908569,0.5016010492068176,0.48229213378285823,0.5448096391732014,0.33359074851780346,0.49800283917020516,0.6155088508096596,0.4802638547847256,0.5316983182645101,0.5129443117656195
parkinsons,0.35645674266457145,0.4731205201365667,0.18186494083153806,0.17012265984352448,0.782088958860884,0.8340638399680095,0.1882796715353089,0.1844990839080477,0.2164759265650712,0.8514241380489211,0.18736946147757313,0.23239963984638692,0.7867465641711472,0.23542185780468067,0.4578660203325994,0.4107797731531213,0.23462073860106702,0.7860051426544591,0.5515978301810263,0.8548556176155172,0.7747252571603884,0.4397466343188506,0.6408640677269173,0.22385010952167048,0.19810677356280226,0.8128406315640838,0.2489232843781952,0.7773988588145954,0.7646647773701613,0.32722757636949346,0.7701658189728797,0.6539838293682666
balance-scale,0.3727879686154779,0.5838828803485817,0.36083191141418935,0.453098550350648,0.42242482068444454,0.4256839355452644,0.30094352412707437,0.41209347572749067,0.6424237159476036,0.48842380578877226,0.45897094542647576,0.6495247300538014,0.36879533353648924,0.2583088928099251,0.42039897754299815,0.6201421403594437,0.6296212091900011,0.351519709794806,0.4529604691042425,0.5423268961786825,0.35509269583377473,0.37103508002883034,0.39281420337562434,0.660716368760557,0.6261863225522877,0.637375814907422,0.6167829798532124,0.3227728011074847,0.3814215334657776,0.3088561435664517,0.32456429450964164,0.6732752545927271
monks-2,0.6641663522412201,0.1614239456743213,0.4465371802538427,0.38268063885125236,0.9388152066542631,0.6717854629225388,0.5068681730776474,0.44241751950205427,0.2675011630643947,0.6652125254411388,0.43840592907880577,0.24625842803613626,0.8910063566545198,0.5432972150924347,0.22857221961275664,0.025628955354343855,0.08076693081260657,0.7876182903732771,0.8663629179240318,0.6419484581325051,0.7595196102976653,0.7394978111003303,0.9320237731144959,0.2920621872244881,0.29231905411721165,0.5377949116069197,0.013815818836614492,0.7283707477422033,0.894607432436264,0.6446582215624801,0.7687959339740918,0.34570150522467386
conn-bench-sonar-mines-rocks,0.4561220645955883,0.340391213974053,0.22776345120446032,0.19652119542589372,0.9013733452412839,0.8588459100845846,0.24688072822291576,0.2206669084197332,0.14413424339049297,0.8645108737638941,0.21842654062840364,0.14671844019934083,0.8923872857126478,0.3131453256223326,0.34844546917865776,0.23139812783619473,0.11089841275086224,0.8664681656816031,0.697480058534358,0.860313355912444,0.8605289699205867,0.561311024236655,0.7768840259941586,0.15379247413750446,0.1439623151904749,0.7935183157236526,0.09852585073884951,0.8543490713649967,0.8846788409058082,0.4316953588993534,0.8539145561450081,0.5418439631043256
fertility,0.5695471518091096,0.34221483849619383,0.46290994126892676,0.4599661169933584,0.6860018392513619,0.503978899995835,0.4732922501503774,0.48096170365717006,0.49383515417309476,0.5250143835430611,0.494546697036959,0.47433995913381855,0.6204366105700919,0.4792410712426159,0.323118462652358,0.33785737425344836,0.3543795891537166,0.5490818757848381,0.6736688734533037,0.5297000038232341,0.512263630330941,0.5953559538137716,0.7035843182222062,0.5131508974856774,0.49921955324562156,0.5141747380531132,0.2927382271665693,0.48913630817523246,0.6359309992771424,0.5321261617849848,0.5338451332094702,0.46181630135809726
cylinder-bands,0.422319327801288,0.43717062876911317,0.2636324118355714,0.2566325661612147,0.7441274218499501,0.718064310771016,0.27203778089479996,0.2794728534653204,0.31184249360022565,0.7433324342478334,0.2932359771194621,0.32718589019960115,0.7237979768773167,0.2982211943387125,0.421306142040039,0.40720300512621993,0.2911286706301507,0.7005402561188898,0.5872538560212878,0.7471384411347424,0.6859615575691641,0.47277976938272703,0.641717695763369,0.3320498548346489,0.3034369663883661,0.7118224690835618,0.3003231206452579,0.6644101916777524,0.7079739846828884,0.3788661659166282,0.6723016884516133,0.6079958927047959
audiology-std,0.03213816039401467,0.9380052311209801,0.2644751103345057,0.38186401971520184,0.06538069276092663,0.3985539344018604,0.23706973056908834,0.31311716461240097,0.8425304479008013,0.4496550443745534,0.33055683863754265,0.8986520769925933,0.16727740514579248,0.08078551029980097,0.740377059188744,0.710887542465012,0.908192786270758,0.14859436189597217,0.03366059662796525,0.5263180944499518,0.12118362615910487,0.03539334811314188,0.09933009159752448,0.8101976624855703,0.7575203908302506,0.4970740921231403,0.8959126250050261,0.21839843328978625,0.06629637211261379,0.0555468028415352,0.14108242341456073,0.9518791042859345
oocytes_trisopterus_states_5b,0.2534258451513384,0.7297466779645656,0.3233658013313202,0.43239931774870227,0.27037137309224796,0.39091084906457085,0.26047271514151454,0.38236637504643034,0.739641755263873,0.45729398623730033,0.427935883187527,0.7630931761422893,0.24659666676532563,0.18159793120914258,0.5720385364627404,0.7756351517081839,0.7739574718079572,0.2470949144188084,0.27974418150725855,0.52191912684908,0.24115055023081783,0.23076165265446302,0.2436612995394677,0.7508016228749699,0.7009319908136521,0.6242662067550503,0.7796248869789046,0.23196967786321948,0.2371756132865721,0.19751897703966334,0.22351552643729433,0.7927802252541547
heart-cleveland,0.3842095510115183,0.6387958845322816,0.5077812200931366,0.6281313733425422,0.21472235686260202,0.2062573911164141,0.4337545010440689,0.5592801572207191,0.8984070679887423,0.2660805213187285,0.5981967186857383,0.8875176700705686,0.15667321187901478,0.35383957811095484,0.45697455637855733,0.6967720303638055,0.8234359600858904,0.11468395458535625,0.3648355193744358,0.3352818564718109,0.08677328621111084,0.35686466031163927,0.31146275902718834,0.896056336938,0.8705205185271742,0.4449780161533962,0.7386536365823888,0.09940948421462088,0.18188906152029635,0.34717456959254434,0.11736070442092163,0.6425231691085397
spectf,0.989400294907831,0.0,0.9522097769572897,0.9310424860021546,0.6885929679265684,0.0871260138204205,0.9735201201717664,0.947918863240919,0.8047419009384313,0.07798940149739718,0.942359705318263,0.6907752020929218,0.5214013056917811,0.9780617925577512,0.015381331643287846,0.01719597217375581,0.3437130392436693,0.323706344604452,1.0,0.07041081573512145,0.22769119569811017,0.9999266332258031,1.0,0.8054979031350202,0.85244711304663,0.04036951833037919,0.06583767883850387,0.22746773373987728,0.6272638784291407,0.9906151307291202,0.3563340547821492,0.00993698440292314
oocytes_merluccius_nucleus_4d,0.43014291673021204,0.38990850240992386,0.22805548890108246,0.20819376980925944,0.8407806820789845,0.8180000307737503,0.2407741435100115,0.22920933726163342,0.1995562752052787,0.8316241340827252,0.23296748704689987,0.20753969895700003,0.8304491994535488,0.29361342152332265,0.3823919252255943,0.3086225043866914,0.17868138514332296,0.8099499767427529,0.6443915526480901,0.831219200757764,0.8025425517058632,0.5173232097124114,0.716647309724893,0.2123685263574932,0.19408173700678982,0.7802211301282509,0.17727694870149696,0.7922521820513332,0.8183591185205356,0.398783226295656,0.7917366388923697,0.5797071975578993
low-res-spect,0.19944224621321313,0.8345643881905607,0.36033892477863916,0.518433963188057,0.09878692245091629,0.27062605303926596,0.26379598562420153,0.4278709588551014,0.8994057192807857,0.3472589146030586,0.4803978764045873,0.9192457338558166,0.07515152935538771,0.15703135218263137,0.6050509587868422,0.8914432968934426,0.9384176500790852,0.08235024952978083,0.17298437686907844,0.4356784484077987,0.08050744599172886,0.1605340740212686,0.10981170739569841,0.9006705141693367,0.8473446918661041,0.5940195021802397,0.922400323161186,0.08924097502919492,0.07601762434103589,0.1477596620296721,0.07164361649700185,0.8428043405281417
credit-approval,0.4282554427336519,0.4609352915978005,0.3130321933823408,0.3132940520853453,0.6721159314395767,0.6330744196826784,0.3231317579770413,0.33550257468337774,0.4068645370056946,0.6604076324694204,0.35160416033736963,0.4208135618471685,0.6478691812023081,0.3257335489347807,0.4442206883182437,0.44004538856444547,0.3652064495797967,0.6134928428873989,0.553417201857932,0.6672220280597264,0.5907795346569267,0.4574606299961743,0.6039861211886317,0.4285096309094447,0.3954414476870891,0.6389513622005784,0.3660359801157321,0.5701205681544017,0.6302863488412872,0.3854343042375225,0.5845603746532045,0.6091455542587143
pima,0.44957959940959447,0.3498481025429677,0.2244132256378801,0.19447075792367635,0.8926759415296971,0.8570814865030134,0.2416666702899187,0.2177626549060608,0.1493695188886946,0.863693903117515,0.21581722010556756,0.15241909422982633,0.8831435462894489,0.3082627921720346,0.35756599880502515,0.25153547828692224,0.12074358673736384,0.8604203524963613,0.6863550915832606,0.8599312968446507,0.8533605364565657,0.5528941681928197,0.7666794471410966,0.1586692305636805,0.14798792941540512,0.7970282086000161,0.1102219424175004,0.8478051290056272,0.876037961316604,0.4242237471702801,0.8484422011919487,0.5494717565466894
molec-biol-splice,0.43937661395763977,0.5230917481161379,0.4290062005508826,0.5161874764623554,0.44121604660612096,0.37644301696296867,0.3733263403680592,0.4764036837914837,0.6712716516358703,0.43336882226977597,0.5195923713111824,0.6631054296839691,0.3738993922080151,0.33344132150024625,0.3585447815518322,0.5418867341406595,0.6084934367760914,0.3349979273789977,0.5156486181664306,0.48557452928429085,0.33124664349716454,0.44009028115050236,0.4526963914951005,0.6873018500449052,0.6624902690868469,0.5728801284543823,0.5641263718567162,0.302649251819133,0.39720781887215745,0.38198006841655985,0.31432980710627584,0.6006860255978339
spambase,0.08591913073745566,0.7959389126826896,0.005524699498589051,0.022921214366355535,0.5817967598131997,0.9042543294819868,0.0,0.018512420631123565,0.26313428712196,0.937460050614012,0.0260364301421276,0.3220636310518805,0.6515712592964911,0.008265051905132026,0.7440641856028052,0.7426569572769942,0.4096174349314996,0.7141519132166276,0.21040250265786561,0.9458819610778303,0.7191237526949278,0.14415205801452174,0.34591996512415296,0.27084158100922723,0.19886846212370926,0.9719993250323439,0.5235921044208225,0.7369902817127089,0.5832192598386096,0.054825658558516614,0.6962500009832163,0.9573462349647456
breast-cancer-wisc-prog,0.42573876979076053,0.375281029533859,0.203686004322629,0.1749596751342819,0.8815157374348084,0.8717851932100728,0.2177356196474048,0.19638914423710757,0.14443687989793969,0.8800384891324408,0.19413975552896393,0.14920515422759506,0.87449227617511,0.28706717259695624,0.3826727519726035,0.296019447756233,0.131871377449744,0.862172616357094,0.6578849441999031,0.8759645848225104,0.8539683415745588,0.5297593879751542,0.7446467427059672,0.15177331571611422,0.13921499993084024,0.8213481260546007,0.12870280105829,0.8510335478859886,0.8670944733129178,0.39992364608402187,0.85212362767965,0.573971309671905
thyroid,0.07904591229824126,0.8802057306340361,0.21168270360213878,0.21474820108392767,0.20503453482843145,0.5228826797640219,0.24474200385012979,0.25087043552191685,0.7132955791831167,0.5531016077327678,0.24856036263513698,0.7942698864017876,0.2712698578598892,0.14788193238212113,1.0,1.0,0.8267257334232627,0.29214209750527,0.0,0.5722698044108457,0.19103177348706946,0.015615274366037627,0.17893306114716495,0.7071131800345994,0.6364276607518611,0.48347723507868445,0.8970556155005477,0.25934912360681717,0.1785065299037491,0.06384100459321773,0.28085030934404587,0.9596968255372995
heart-va,0.4202187836031639,0.6109155829775664,0.5405299475927838,0.6749894257111936,0.21594112859403716,0.16886703697156583,0.45180566128673477,0.5944289438656917,0.919433710698598,0.2334310404463162,0.6392487331072354,0.8987580956925135,0.1416781796018069,0.37567286937368116,0.39582604283737133,0.670128726434503,0.8251702971053754,0.09365387764775415,0.40776193924299525,0.30870017306859077,0.07477775299989407,0.3954699430254032,0.32412934415457895,0.9186372986102975,0.897834492527644,0.44308879587421807,0.7243075266180273,0.07882178885939511,0.1816532793623286,0.378451228157292,0.09667549766324278,0.6070209034864174
lymphography,0.3325412248459386,0.6678002187186575,0.4434333144438092,0.5324006280801279,0.23630310360547244,0.28580167255332545,0.39785796057337974,0.49120628177842346,0.8390362302294934,0.3372533947777367,0.5202315657285873,0.8476814642757948,0.20176562226189393,0.31800406418725,0.5584451846372712,0.7388712576475908,0.8036468268900218,0.1715683193857937,0.30910840420588187,0.39415423927297144,0.12604365069132528,0.29796302840310324,0.30661769800378325,0.8366632525085245,0.8044103641891228,0.45138627748765947,0.753599122757651,0.14864962484038893,0.2024974006142901,0.2982490364691801,0.17094941815075346,0.6963591111231089
acute-inflammation,0.6686013326315754,0.27669278236980543,0.6026419897128081,0.6074567839325588,0.6450660781385187,0.35889415766541843,0.6103775879148328,0.6191010641578107,0.6186261950176702,0.3744477467688582,0.6297723545605041,0.5710472693767712,0.5525588847843138,0.6056642865533176,0.23571165769527558,0.25813221470914827,0.39266509510205877,0.445352000348974,0.7382243194928823,0.38452837725037725,0.393188596069255,0.6854035861129956,0.7529799914035169,0.6311301634599097,0.6323890553948227,0.37399887454988107,0.2693699996929962,0.38137420486300155,0.5902231741226498,0.6416837260710999,0.44345582887220375,0.3546378666768596
zoo,0.37018014658664783,0.6361508679915762,0.5178199248500507,0.581308259967524,0.21514050349643887,0.23200339147950902,0.49356305899219044,0.5534732805834577,0.8985854899155932,0.2699051264054598,0.5654562983997471,0.9014219104291001,0.18742809925767415,0.41241196413085035,0.579334732332611,0.7143010610992471,0.8147190592018911,0.13498081596461156,0.3080262734584237,0.31397620350275557,0.05429994472105593,0.33324793493128263,0.35384988270045653,0.8821963928713402,0.8614182856667152,0.3155533781008762,0.7264231997033599,0.1094777602957871,0.18440630430675772,0.36202094867703544,0.15049916226947135,0.6395718871794789
