,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
breast-cancer-wisc,0.0021169013651141876,0.08429642903071176,0.8039759618739508,0.25862704777900514,0.21022853763067115,0.5746332069077451,0.4030203045300015,1.0,1.0,0.5365586625942735,0.8346260655998602,0.8300517084255026,0.0,0.8740015395697899,0.5667257491351098,1.0,0.7136880808474688,0.9636399923249054,0.2734935003495223,0.0,0.24435409131947453,0.2829994344307656,0.4934382076993524,0.6994502565089018,0.9710316929765784,0.34454710401589606,0.2445775616952832,0.9990396456435433,1.0,0.891232624755429,0.18933248548722384,0.0
magic,0.07646291347079286,0.21411904513150654,0.8308131460640884,0.2020141697628794,0.1649324689348271,0.591980984216936,0.4229910891605111,0.9049245259707358,0.8954479118117689,0.6597575035464515,0.7783663191187915,0.7877567857271895,0.07383221263381695,0.918737857202125,0.6864940056483212,0.9060247698294378,0.7876471343316356,0.9346968746375509,0.20794888975710418,0.08357952267083502,0.3283041620898666,0.30987601363037603,0.4531835266117083,0.6268324743348818,0.8600889642125605,0.24476890529693376,0.10224843287458388,0.9777915442027137,0.9271497819534035,0.7568874889960232,0.16522039932423616,0.09966701570321737
connect-4,0.20836061600447794,0.1258832236925209,0.4766439112544044,0.6356711811875211,0.6192152694634764,0.6513439576735331,0.5556525128472911,0.8137921971287945,0.8222279204163658,0.229866636627016,0.6595435573174827,0.615883780496128,0.2328221813376212,0.49553945922788034,0.2426422771436175,0.7937535208197025,0.3258718291670675,0.6191913730282655,0.6509590909952704,0.2030941175893601,0.3097816177923689,0.1959127626522954,0.6957178923056978,0.8492640077858861,0.8656028707105965,0.7111287544366062,0.6442025990975532,0.8178495578921121,0.7679139102917135,0.8744017148265993,0.560161893600178,0.16766470554968138
monks-3,0.006354320792391119,0.30894831041880844,0.9940264352986276,0.005907919651997851,0.006049132813937677,0.48306066617136667,0.32141527736807357,0.845180520477,0.831577384625045,0.9055292979576627,0.8547319482279925,0.8864820071005411,0.1364524924991811,0.9957358953657827,0.9273275771513239,0.8449346359705118,0.9945216514923928,0.9937329849744222,0.005603905936770239,0.14762177339931395,0.3015159191278737,0.4626632782025236,0.2884992352573353,0.43003373344653234,0.8030373315649287,0.004829720129487814,0.003589817452134157,0.9168157138439093,0.8799225096735407,0.6474664982379839,0.00634599740784373,0.14290572071477642
wall-following,0.7120604431047669,0.5764100651683844,0.10668750077492589,0.8941655450424913,0.9048985615720443,0.9147076571634191,0.8880140919209774,0.3700370498528556,0.3861173730541497,0.23252025009521926,0.22444560062160768,0.1921456119432546,0.6372239935123507,0.34111750697109916,0.1929079104818193,0.37144983622917693,0.11640288740545078,0.21816397568643006,0.9108702548563057,0.6211387696068095,0.7321721217945553,0.06939682292476632,0.9228427323588109,0.9164892171224821,0.38881108023874655,0.8297485494304113,0.4384430678320442,0.7188689349307569,0.3331136052217512,0.42247829560475647,0.9020388553056811,0.6309631866408687
vertebral-column-2clases,0.10987865711498736,0.26800858697737395,0.8325423196666626,0.19001960409715554,0.15801317176080937,0.5998880400146243,0.434231703415257,0.8629290746516356,0.8503008185148315,0.6996172213686557,0.7524288165494202,0.7655187168709443,0.10879993028831121,0.9264108121415182,0.7234967003564536,0.8639347250490463,0.8060686621374055,0.9135105802865493,0.19168838990671233,0.12196763701441453,0.36246123940976427,0.31971567298950415,0.442006161328509,0.6029087767052259,0.8140653300994719,0.21578078453983865,0.05925647953980931,0.9644655304064543,0.8922270226324255,0.7044744790531199,0.16567622703586593,0.14309036162128916
planning,0.1409587162128969,0.3038040942168296,0.8136930977640429,0.20113669966058834,0.17464640682938692,0.6092034769988953,0.45122772184714943,0.8259494946510936,0.8140009583650275,0.7109885575899929,0.72712274987624,0.7412603861805753,0.14426296302290476,0.9137605315470818,0.7301815899659511,0.828210859510408,0.7993104104955647,0.8851633382915548,0.2010622892674412,0.1575001278647843,0.3885827835410448,0.32160986855672863,0.44815555835933246,0.5953670433323224,0.7771384987911614,0.2139284937546128,0.04926030007129801,0.9493459583461815,0.8560500726874907,0.6670682370732596,0.1840010651201056,0.17869037601690432
acute-nephritis,0.4240724116729708,0.7140876695118784,0.5518895538137784,0.44804503630566767,0.6061406780066517,0.45038553601576886,0.4430422911110358,0.19263531117789248,0.14512886716970402,0.7787186932689367,0.5396744997988161,0.567222793191724,0.9284416008707742,0.17461168666248744,0.7546643302756336,0.11702817392877435,0.5479208882613859,0.19857339134798982,0.4672750934697522,0.9115186903283078,0.41940860408828884,0.6406328899027474,0.39559483754880403,0.31828444010540524,0.3562095588752347,0.3368265157817604,0.707211106003068,0.28200891898308617,0.13868875640331782,0.3098803636624546,0.5996352662019064,0.7617549626313814
plant-margin,0.7989622778497817,0.5948031053550931,0.015374735743847357,0.995331398947299,1.0,0.9747728807460471,0.965540166410556,0.3288329523414743,0.3517422560448895,0.15653671344434594,0.1484885851724931,0.10432449178138471,0.6651892708005589,0.30774557977708783,0.10638896973750739,0.33951305775125035,0.028422019174458378,0.15888879265470876,0.9985766447463925,0.6457717626446595,0.7998411378196537,0.0,0.9998402483552351,0.9792764850004341,0.34381647959379247,0.916082004103885,0.4312319695753901,0.7282841168234039,0.30029583221342576,0.3946769729198691,0.991713489138188,0.6651867745423823
nursery,0.8604610263106613,0.9557582167043147,0.1806629308319286,0.7355759534656567,0.8355929976374714,0.8299558090922534,0.8452276250360302,0.017400560750227625,0.001467181388428789,0.6069835615071366,0.13248483696595398,0.14599166027671504,1.0,0.2646708319283363,0.542561275283724,0.0,0.30436592932194906,0.02529554235603658,0.7433178489174675,1.0,0.8511446074604693,0.3031089128504997,0.7376301377161573,0.6054496631209519,0.06722552338454518,0.5526182347046155,0.3231914007778846,0.47366455615863684,0.0,0.05290680908135087,0.8795504147374088,0.9736978737333143
titanic,0.3123253256781711,0.30690465739697753,0.47254430962526167,0.5772851481446755,0.569716067663658,0.6945470680733827,0.6011172745274936,0.6925128603772011,0.698987044006263,0.3711117064210822,0.5721663286410001,0.547740767356246,0.3292752608633514,0.557304272361402,0.3648211527166852,0.6833156904529676,0.40562178168875607,0.5756699016963882,0.5916743115518633,0.318399146914185,0.431386402435507,0.22104664742125862,0.6787621338793409,0.7880094127142852,0.712686033394921,0.6012003601817276,0.44821323275526836,0.8147016173618604,0.6644282010000824,0.6983000063471214,0.5466768785444779,0.3000039416566269
cardiotocography-10clases,0.8031633143843596,0.6470353625236888,0.03285855093510108,0.9541904066953897,0.9697648539813848,0.962651776880895,0.9501714855497599,0.2933003564345942,0.3108816390052527,0.21691947068834921,0.14668784242745697,0.11355118050174835,0.7087477379590293,0.30211333293798187,0.16854571568246357,0.29777454835121636,0.06517184804220234,0.1415741422656788,0.9697888660360182,0.6929796278118868,0.8045581062873087,0.04084330356349129,0.9703363062816499,0.9367796108897629,0.30901684685606357,0.8665489339274339,0.418391784504259,0.6982745015824658,0.25689845524992283,0.3505853839594448,0.9730712907467648,0.7097904581061882
monks-1,0.0,0.305078759324875,1.0,0.0,0.0,0.4796716649786261,0.31699832908055925,0.850027568401448,0.8364465141839625,0.9088241482484927,0.8601929413663294,0.892322456364325,0.1318735025451074,1.0,0.9310337666047089,0.8498290516709222,1.0,1.0,0.0,0.1430308788199168,0.29713825964471846,0.4651061261898315,0.28467630290439083,0.42750624165827245,0.8076171631843138,0.0,0.0021871742310057697,0.9187385733641902,0.8848883206752689,0.6509481012448637,0.0,0.1378978631079791
arrhythmia,0.6482674671622798,0.44774850998404825,0.09201145363606517,0.9607245266633674,0.9675997703904001,0.8828672264632765,0.8618974203547236,0.44174949164541916,0.4602168515771135,0.11247779987484234,0.27626075733938266,0.2283517805550091,0.5839062557005352,0.269952956990171,0.08681121750862991,0.4334007710727893,0.03308994391026163,0.22511637477675495,0.9756577955695933,0.5528832633054694,0.64526809803178,0.04949449108258833,0.9421640039367805,0.9621417538422755,0.493154279802924,0.9313817047812946,0.6143133180794388,0.7044415870151005,0.3918892048002796,0.547119993708071,0.9352674509332718,0.546453040302582
hill-valley,0.07739591334825686,0.0,0.5703065079331411,0.5590669567912305,0.5237421024014562,0.6075563685836957,0.48318203644382074,0.9564047527296745,0.9653577412889383,0.22400638782494836,0.7655432053654266,0.7222862444079557,0.09168005992425499,0.5789577847328622,0.25082923562797127,0.9367525227153387,0.38747575854386446,0.7529761037652501,0.5800389484771115,0.06223556219751834,0.21326706672122073,0.20181406763259804,0.6542086271441734,0.8571683113999184,1.0,0.6774041236507802,0.6454812609592396,0.88788638877028,0.9106727534072312,1.0,0.4586318444498457,0.028195012604732485
statlog-australian-credit,0.38281475115774766,0.543474873507356,0.5412734525894413,0.48907181741125355,0.5666312813269662,0.5756287163679707,0.5224584762098481,0.4294885873091531,0.4015254000970021,0.6127365997419381,0.5541358923727806,0.5510676237542939,0.6319009336922424,0.39028558454014173,0.6076649087571365,0.38044879839553697,0.5075810906037231,0.3922301731413439,0.49500236830032784,0.6180727705928278,0.4477963303210591,0.43768393284497376,0.5104018192076493,0.5308819208462527,0.51314638402775,0.43522212951735084,0.5368923751425213,0.5440111221645001,0.3969058680721646,0.47037522525381587,0.5467128720113952,0.5503716982199136
tic-tac-toe,0.14379933485162616,0.5323216964284117,0.9197696751008327,0.08137340180070894,0.16113185565070287,0.41299278166081305,0.31262658180345626,0.5483905854225074,0.5087563938958938,0.9822195558177909,0.7654904954142658,0.8036705755774041,0.48462141313748947,0.6961235755350976,1.0,0.5055115937649023,0.9166684765128077,0.687834768259053,0.08100053942457344,0.48555716466672144,0.3328824129412714,0.6185552845614452,0.2227333185354079,0.27784207860424587,0.5967497964364664,0.01909051892221615,0.258526839621029,0.6088070769561894,0.5535379050539598,0.46026526137721485,0.16451745228750345,0.4256520956760027
balance-scale,0.819448329544798,0.861927470324776,0.22910479427342784,0.6970514993562429,0.7384334000548356,0.9033747810506109,0.8789559106308561,0.17925261611887017,0.17679151102462162,0.5704887505585812,0.15261838116458645,0.15555370436537422,0.7826250748298834,0.48221061068534293,0.5109917766751383,0.18808632696969435,0.3570490764968512,0.2031647937651683,0.6880945806646531,0.795687301824181,0.8821259056409417,0.18419586204971913,0.7797410964707295,0.7052002538180699,0.16131805639248858,0.5378414716827478,0.09573749426636251,0.6782515452984935,0.1981455779540596,0.13109344342369256,0.7834637059383893,0.8231415346068883
monks-2,0.033654715552175064,0.28595609336536865,0.9536512307566035,0.056722640744903956,0.04219389760115952,0.5221446123772355,0.35574989741225915,0.865874541933114,0.851513358614861,0.8431326695624257,0.8282561922879409,0.8528782215727444,0.10797329266940069,0.993090664997251,0.8662369154703968,0.8679001565808236,0.9460886645206447,0.9872309062764386,0.051779640413919956,0.12099567781997914,0.32125250698530655,0.4112432523104204,0.33389156742135484,0.4879422054686323,0.8156735404588346,0.06518723077961643,0.0,0.94709853067406,0.9034397249480581,0.6722108886245789,0.044763964558612056,0.12852439799763854
waveform,0.6372415073745532,0.7090051451126483,0.3815589347962705,0.562672912490572,0.582809515315672,0.8332390796970802,0.772067259778134,0.3594831064010144,0.35746059783737016,0.605626560803154,0.30297361245515114,0.31063565633167267,0.6015756176602822,0.6115984134767475,0.5680913133480797,0.3694957617732651,0.47472261853688674,0.39526532067773607,0.5595803716611971,0.6141511167908766,0.7547823203299738,0.21159911306380916,0.6981326065342154,0.6839141034449576,0.32797780247418507,0.4503649580363431,0.07137677742765136,0.7647237782244413,0.37993539886357625,0.27454676724554244,0.6191181627466096,0.644992125255565
fertility,0.24017934498917387,0.4826929637279909,0.7562563037984334,0.27035828818364993,0.32986188599991273,0.5133271291453606,0.42186490935932464,0.5591585778365971,0.5263932533899359,0.7810615460642767,0.6791354063832067,0.6915583720410509,0.47060880596514054,0.6181604541323106,0.7926732063567523,0.5208360688855677,0.7342594828256634,0.6154722703856214,0.26246250737137816,0.46598738354087144,0.390578120513797,0.4854744581236829,0.37551177363547705,0.43714241107199664,0.6019516643338912,0.22316817344827986,0.32693053036392966,0.6487043562829762,0.5602589875855767,0.505105569185002,0.31556439434925837,0.42068855599980104
cylinder-bands,0.2938525326865739,0.37302245989095645,0.5687652634794333,0.47072928094252114,0.48380315505563765,0.6402497092782,0.5453144008563906,0.6463339035531519,0.6393543900708838,0.5130610796115861,0.6019505741273682,0.5910384106350205,0.3746858790763712,0.5873797693773103,0.5134647226917608,0.6278428139921514,0.5193512717467669,0.590313908045092,0.4786204948496685,0.36724540953747514,0.4257091500824536,0.30523090401129543,0.5782731428589281,0.6716517759287661,0.6708557542660211,0.4699284284130087,0.3904963013970709,0.7649616311058968,0.6301861179196375,0.6277721052297521,0.46690447723361733,0.34388427981649
wine-quality-red,0.8263175708319321,0.6889923894971052,0.03787955872924224,0.93359697094878,0.9491509998116016,0.9753688032173146,0.9617138671471468,0.2708187546030242,0.2883492504778349,0.2553379399405385,0.1273779629190911,0.09856346526743444,0.721834635352732,0.3322075386423379,0.20140044358569595,0.27998542135458593,0.09269713103086015,0.1422250328600914,0.9469945845015986,0.7113219537178527,0.8370827091379599,0.0432262225173975,0.9650244990124207,0.9237138587352343,0.2743394839707562,0.8334138207910271,0.3528910237547408,0.7082224384601185,0.24167735374668817,0.30893150352265236,0.961688938818135,0.7350009511388818
oocytes_trisopterus_states_5b,0.611493863220836,0.568871033490092,0.2633658458958435,0.7312831515685356,0.7371249109031154,0.8504525667207279,0.797066926673673,0.43627125209607165,0.4451100582726148,0.3685556661756359,0.3145100170258878,0.2936722081933232,0.5551498641289563,0.4775448216012522,0.33250366053603597,0.43910679466823116,0.2821302123705017,0.3437502952188557,0.7386272342785255,0.5528530895518241,0.6837074817285307,0.1392517876871549,0.8075958913369486,0.8295406011577863,0.4371411059777564,0.673534801577706,0.3183107725044435,0.7620110592250844,0.42227380830855255,0.43830808512869474,0.7463491141555635,0.5655341544546719
heart-cleveland,0.7445785981142434,0.8093112896650991,0.19806738335917096,0.7587294140265397,0.8446343252400473,0.7917551237789237,0.7857999001867241,0.1465188087098452,0.13059144001411468,0.49427154416628055,0.2285449943806858,0.2267793840755713,0.9007513665511724,0.22078796088211278,0.4495375536601536,0.11181811037817396,0.2558292222161701,0.0739922250368294,0.7827823685763258,0.894673655206946,0.7288641744629899,0.2990213829281812,0.7469100508862355,0.664708685664622,0.21666733646054706,0.63520783541123,0.4890608495296223,0.4876533318119201,0.10179324651688244,0.2198364098474207,0.8648096126910457,0.8534062596934763
pima,0.06141540248709965,0.22468504990027457,0.8712698138958337,0.159132477506932,0.12252014465644581,0.5785544931967218,0.40374001255845976,0.9099239643965229,0.8965133899387407,0.704283808763056,0.7940053042654839,0.8070977307976935,0.06379895053917259,0.951972276808745,0.7335016326508585,0.9101495245042804,0.8332406814869268,0.9600755347460392,0.16134351566659236,0.07656524595462683,0.3252894743757645,0.3285061897910514,0.4208782036452532,0.5977072335798476,0.8600203149782722,0.19813955979075193,0.062390330140812286,0.9823122507421794,0.9393737746835431,0.7462015928514856,0.1266733660476939,0.09592895420994636
oocytes_merluccius_nucleus_4d,0.1299840919310406,0.25566810755464636,0.7745212443450902,0.2531304883009513,0.22316192561427187,0.6131730759471024,0.45807031152097866,0.8502747640533891,0.8429671260981385,0.6364622813245452,0.7322196173181059,0.7393240970095026,0.13132455957235922,0.868745594453863,0.6563994669233617,0.850958837346469,0.7384325635533373,0.8700073678687729,0.2597073594047158,0.1393776593247757,0.3626973441149599,0.30017146372753717,0.48435961110496945,0.6396710759319642,0.8125643238686817,0.2836379269580757,0.1309905215908574,0.947920259835642,0.8675815815280264,0.719017286246892,0.22372473557448785,0.15275136201374087
low-res-spect,0.8134334384694569,0.6625927801520928,0.032733076975021085,0.9480915999189071,0.9630875264797385,0.9695291162634443,0.956721111958349,0.28519182405999294,0.303178353946146,0.22977269403580347,0.1378406651473198,0.10616700590284328,0.7127159734221443,0.31470929979172474,0.17890446668022728,0.2920918251017314,0.07428582170198778,0.14222928004228447,0.9626857013012897,0.6989453432346217,0.8186946110931622,0.03931595155054414,0.9706942940114047,0.9341321218430559,0.29542017951292354,0.8555086481027878,0.391218280112197,0.7042129373251714,0.25172620883734464,0.3345513827065781,0.9699056116098093,0.7189136794336354
credit-approval,0.34308182534160225,0.4449017225948632,0.5303806835886926,0.5101465772006544,0.5522299439976452,0.6188609835322993,0.5471504726457148,0.5449397715752999,0.5309054364123056,0.5245011161453376,0.570643540064056,0.5588808953158644,0.49755945083940656,0.47372319399392354,0.5219216712009439,0.5114336609166245,0.479198467029283,0.4798957050826547,0.519016282530551,0.48435507221499424,0.4363752737028741,0.3535675685691744,0.5670308269477508,0.6290026644354828,0.601296008484897,0.4890700584858089,0.4927431462567416,0.6584674493794279,0.5157962927712739,0.5669359478873743,0.5299916234607029,0.4401258588098597
pittsburg-bridges-REL-L,0.7540584469039182,0.8002373789736406,0.24816705036388462,0.7021189576341662,0.749724936615118,0.8543864909246834,0.8260599341785586,0.21809824238741565,0.21021817009391186,0.5307055837678636,0.21068263083460745,0.20887192931040716,0.7705580674866568,0.41887507715934014,0.48258877861696264,0.2105346173802091,0.3335607402631908,0.19902633149757148,0.7030536721513148,0.7775491859041863,0.7994727428833591,0.2185770926230462,0.7572824101898121,0.7018435787787095,0.2287988064978096,0.5713609646200517,0.23521724663725582,0.6370929604603119,0.21765211189031458,0.21005090805228924,0.7835873103689345,0.78471802588126
breast-cancer,0.39969166308145815,0.5713710591610535,0.575556381460103,0.4352315406596681,0.4977750507141729,0.6092171100252898,0.5443492243557213,0.44271524011288804,0.41741188119129224,0.6727106162091997,0.5354207366301719,0.5398083951251695,0.5872629594568561,0.5037873639807715,0.6656327526734424,0.408545080172555,0.5743720122204478,0.45420616711494977,0.4331752541833045,0.5820139672717533,0.500409562744988,0.409986906910935,0.5033566501893677,0.5254864532810037,0.4906774154298023,0.3667096173643119,0.37026939394843933,0.614529701064944,0.43337180774750067,0.42778386810130004,0.4917790966329233,0.5415445467180569
spambase,0.20244305186613445,0.07381330479483059,0.44342758789658404,0.6959343937904513,0.6806512602832342,0.6477552376196697,0.5605021427471524,0.8297422624834859,0.8385345494380425,0.1512221156999332,0.6626136092249933,0.6094583662867489,0.22597175524504096,0.43947918228746696,0.1703195645950946,0.8030499215846533,0.25538653912361486,0.5946429378052962,0.7102016108045763,0.18624277680740678,0.2826189999851111,0.17354835917029737,0.721139056127235,0.8829550900882162,0.901611731879543,0.7859633251781427,0.7487535761321202,0.8000466461064575,0.7777529067455291,0.9258323697667294,0.6054499570607789,0.14529436463065798
iris,0.7198655452386721,0.7828497440319904,0.3138178544372952,0.6223369837907562,0.6546015356245574,0.8606812672067203,0.8168849049033146,0.27178267719351856,0.2683720746592289,0.5937457624700521,0.2359709788059468,0.24188078022982423,0.6922229863320651,0.5445678401657132,0.5469158807516884,0.27929443803875803,0.42205435817858145,0.30181596014857043,0.6173703393960484,0.7046957787339028,0.8099607709835616,0.2060360693485856,0.730757606338973,0.6873852318552864,0.24929705967165838,0.48796751345018125,0.0911706732325963,0.7161175542256271,0.29003255418460705,0.20637430354141778,0.6947070398162507,0.7319395521249813
thyroid,0.5207663727065686,0.2769143732446974,0.14039936686116408,0.9645509027681739,0.9607946458433234,0.8251787767413803,0.7980289998213885,0.5755553744243984,0.5975204016799507,0.024571055358602215,0.38100377975602606,0.31973283980157036,0.46195743362599634,0.2692535269454011,0.01570975746677886,0.5610093634907692,0.009872329882809568,0.3121353823857209,0.9745620753280434,0.4180937894614664,0.5236474890036797,0.04295291656754759,0.9235869094937947,0.9918165166305669,0.6481406503323791,0.9819503145984275,0.7533060146568352,0.7317769261083714,0.5196405755591904,0.7083159017465623,0.895136302200432,0.39916200380112793
mammographic,0.23327129168445748,0.354076638332988,0.6725752144405824,0.3566480073537343,0.3582908701082276,0.6200630781224159,0.5017524667861122,0.7067900947016844,0.6962075231800352,0.6049154317150844,0.6535761789772444,0.6541450378512634,0.29614661874993875,0.7097299388350103,0.6138186174167538,0.694476431231559,0.6377667685763495,0.7011895761923449,0.3615106541574328,0.2964941227740144,0.4088490611583596,0.32366846855119225,0.5162100627396167,0.6267245731691824,0.7057710887942964,0.3579583611195071,0.260204790403205,0.8248184378980409,0.7086586621786751,0.6340224674296092,0.3515614874738931,0.288086702735681
ilpd-indian-liver,0.1765707126350659,0.16757938479988974,0.5599178378679692,0.5171811836254644,0.49267821025496905,0.6430440816445132,0.5263941012006774,0.8350741977880767,0.8431573130405099,0.3486558773443297,0.6846314545072008,0.6563258179472664,0.19263207617300354,0.6181042313417754,0.35687379716993456,0.8250856147162238,0.45189334812788984,0.701058866183356,0.5337538385322443,0.17866795021891171,0.3237286774548565,0.22937167051027182,0.6393322433313451,0.7985083263623722,0.8541958912950879,0.584494293025665,0.484335188272466,0.8716195534199421,0.8033860725782651,0.8348153401643075,0.4562477249465215,0.15591695786369056
blood,0.06755040029279027,0.18073269650876556,0.8019808285626072,0.2401370028373532,0.20142749027257387,0.5927009970817363,0.4277139875707342,0.9209003408725047,0.9158282186779779,0.6067117075373971,0.7830608190616517,0.7865451706016726,0.06627570881398397,0.8859314211159963,0.6321967665907068,0.9216345648700995,0.7437828439418596,0.9233692824889793,0.24944776854594944,0.07181820453554481,0.3095050775122308,0.2965037783760804,0.47851218893768876,0.6576100763341364,0.8844258599216457,0.29441324148615466,0.16365645314002972,0.9756528832365167,0.9337526391584031,0.7931095789098958,0.1939192798154949,0.08104001466981767
waveform-noise,0.6335385494021923,0.7030727896446438,0.38109587491419444,0.5646823864091314,0.5836499239457712,0.8332300241831977,0.7709452627570155,0.36519693089743877,0.36319651014099685,0.5993422036373763,0.3053436481672584,0.3125059717610974,0.5964691267468039,0.6106367614365334,0.5627172523749874,0.3746392038253047,0.47108494450228505,0.39681732837632944,0.5625319941670239,0.6089215288564545,0.7507367695327626,0.20965626758964204,0.6997409697801258,0.6882171870501266,0.33429000679775855,0.4553366360779034,0.07761762439372695,0.7665426707352394,0.38467225061967336,0.2820998071027048,0.6198071869373084,0.6399615431414317
