,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
breast-cancer-wisc,0.4702886119989784,0.5741849955246803,0.26813459724947647,0.4219335787555109,0.5229822120934087,0.6322102536216461,0.3333316471411325,0.3648935447972861,0.4327467892179923,0.6242023797588259,0.4057421335917188,0.449003612250187,0.8284542930694548,0.5423189652836647,0.4062725442679924,0.2905141680092915,0.3709299738324503,0.6082825177186343,0.6688730315908713,0.6691064536446601,0.548550456797935,0.5080282988218535,0.4232221440947548,0.43409572712105554,0.37548329505756306,0.6033640070542197,0.4280864739541195,0.6454240441983419,0.5305424007654012,0.39441941377334916,0.5954026637634066,0.6165127996956269
semeion,0.08799473123477708,0.7497687625918827,0.6212856569347932,0.05713014295305795,0.30218456983382974,0.1260874608145811,0.845229702247037,0.7164680112345383,0.9579046292791286,0.08013489842429825,0.6514382649444226,0.8869140476017081,0.8713333498608413,0.429714318730581,0.9257073207614805,0.12443797394631952,0.801723810626957,0.10506431584107,0.5480239426363099,0.14458554202720214,0.0430353959407627,0.053408078389502255,0.9169198992765655,0.6949663703550378,0.9194335928783164,0.10391027249781404,0.8174832071649428,0.18457685346464578,0.06665885030196382,0.3248403305045634,0.07463932023263621,0.8248391479301749
connect-4,0.2606750638034909,0.8603148204887603,0.09817495232404139,0.29833368273366884,0.19500875102056126,0.7256813730167604,0.24781962487653636,0.07754001651676624,0.5670858642071899,0.6218430830294853,0.06409120168210929,0.31684005419828415,0.9177921235976718,0.0946602662106271,0.4354995931116446,0.18567076592399642,0.1569153086681691,0.6782211562221054,0.21644870159810226,0.760203369967123,0.43674151424928187,0.3693963099091149,0.4441021668545544,0.09707881036222009,0.3778436101418127,0.6593877980619677,0.14918612503109785,0.8477790501634851,0.48886351179754123,0.100851275545829,0.6071084376472713,0.8088828563608417
monks-3,0.994804967359752,0.04834697388941121,0.5824779785960352,0.9955509847188814,0.9734681112016672,0.9570055811741522,0.24479601075504828,0.5033347495580068,0.013456199905033037,0.9073508525767489,0.6344466425339923,0.008646723060524207,0.10974051255741633,0.9226879187933119,0.010407633853346225,0.9216088503363902,0.3283088297070691,0.9790182579882772,0.9578013924796849,0.7665274000196041,0.990937363189416,0.9912733862241039,0.02527512066129783,0.6208579783433567,0.06387767641361455,0.9817072384879384,0.00892758958791965,0.7423151919714519,0.991364659881495,0.90182433302195,0.9833019613660482,0.05046044084884585
wall-following,0.066183720664183,0.8137841567440601,0.5217284683388327,0.060942593213709526,0.2426435210685015,0.20261718398083187,0.7650937272792746,0.6056949143237176,0.9421178596440634,0.1463731075125399,0.540197574720454,0.8349011577135279,0.8809798483005974,0.3324190650682394,0.8880468474766553,0.11378162508026139,0.7181578171615437,0.16796018423099257,0.3970288115631554,0.22779938514375533,0.07435700748344577,0.04401573332243636,0.8455752279962385,0.5974503753876388,0.8554517179936394,0.16689392135016456,0.7486576185010735,0.2744220689353642,0.09373445995330151,0.23375884616113424,0.13083805869970866,0.8709137172105218
vertebral-column-2clases,0.6953729291546854,0.3910567675510151,0.29394733426278397,0.6544869150308292,0.6988178993652485,0.8115705444614425,0.2140844062088454,0.3475085760839235,0.21494531420992866,0.8083291275894511,0.4346711798906702,0.25946327120231555,0.6028117401654797,0.6644375084970606,0.21643223519492238,0.4919574658949233,0.2881293166171626,0.8004936830832867,0.7639074582814782,0.7891340313826747,0.7682968502297784,0.7279435110082147,0.1994592704515321,0.44308190383442797,0.18587197922084325,0.797598475142387,0.2600347250532582,0.743702369570313,0.7392504454825698,0.5451436050698685,0.79437979064559,0.4270125065395352
planning,0.728704474702246,0.38389707432303377,0.24713122950265268,0.6883608753681428,0.71315989986046,0.86809071669698,0.15468034082802898,0.30013000917993,0.1627881769429949,0.8660665913889808,0.39743527726527444,0.21001658220841793,0.6056063448161406,0.6567186934495015,0.16386724888288584,0.49863789879644904,0.2331051459548082,0.8557233507974464,0.7659017147201874,0.8486839644228411,0.817728041639411,0.7731438421583038,0.14610651159600438,0.40118429703193753,0.12975756893250867,0.8515539704563581,0.21206899435325896,0.7987610818021018,0.7873373651123208,0.5412241459207235,0.8487385090109582,0.413809099823269
cardiotocography-3clases,0.09961558018724387,0.8096284505015867,0.47664894739662106,0.09955042022978972,0.24460192511624104,0.26801194174172455,0.7013216388759329,0.5466565251581672,0.8913683373647994,0.20424375890131272,0.49035546335403624,0.7723616886752602,0.8686843328600727,0.3204858874179026,0.8276175893398422,0.13613506459853686,0.6568657993100471,0.23001465032383253,0.389161404090104,0.29008802038429526,0.12279822675202341,0.0942571800513643,0.7943962551124963,0.5485918988965935,0.7965347380558857,0.2304050531664063,0.6730863067052175,0.3411470492255435,0.14780710204467956,0.23074181722207535,0.19390056582175838,0.8462930974780203
plant-margin,0.04202481985040488,0.8341740015472526,0.5181843790154022,0.01948984544926995,0.2319269768932631,0.15767229380261583,0.7875948525982222,0.6271159579191327,0.9659374491051472,0.12715970815050168,0.5558358127103311,0.8921075654572663,0.9294101567873915,0.32264815569001454,0.94807298106042,0.04766471895540566,0.7467487610307666,0.12086222945709868,0.40105251531252445,0.20825420066595898,0.04082673909718614,0.018512583786774547,0.8665691748216691,0.6007095214477831,0.8783743200608326,0.11898338729633,0.824072552573647,0.23263385447509144,0.043085361969468654,0.20709403948142532,0.08570747970088526,0.9201682581643666
nursery,0.31802966983194075,0.444893581700475,0.9125735199924216,0.29252406696635835,0.5890030586161366,0.11331715056596439,0.9467247859964881,0.9636537701988175,0.8421517097108668,0.08643488224282689,0.9453188195456386,0.8343378874420634,0.5389931998724212,0.793919104215278,0.8308171094913607,0.4348422311527504,0.9688457830388219,0.12799337886650797,0.8374656278937748,0.05203833442534309,0.17354701851576126,0.20959244568922908,0.8766391551490821,0.9515302766558891,0.9086516923517732,0.1345307097539415,0.8366323701887195,0.05271698922932668,0.18365470526544714,0.6686765249742619,0.14884981968258332,0.5361875944296679
titanic,0.4554461272123895,0.7322271890578704,0.0,0.44529516272937536,0.36801880973126466,0.8939592509789134,0.06581774034240552,0.0,0.32532029827362186,0.823550217643266,0.0430622979317702,0.1556047919208519,0.9912414140987265,0.22735535229134587,0.21296331210360545,0.23685432148223595,0.0,0.8729343518819311,0.46118046110316957,0.9430184562122254,0.6527604723043768,0.5764495232599104,0.2959318964871471,0.040798467151555336,0.17829924526755533,0.8313024111109156,0.03657874600954588,1.0,0.6854506967287718,0.20851615346308872,0.796957807869357,0.6961799955725666
energy-y1,0.35269785383500524,0.4485041106839024,0.8226709195533927,0.3318372587530421,0.5926430157507541,0.20257231118070285,0.8568434224785997,0.8825525940379106,0.771676693541196,0.17882920863831608,0.8756436200498283,0.7730070507555246,0.5395462376947672,0.7719614137601513,0.7603218992785064,0.43591857932707234,0.891492209152277,0.20479380945096068,0.7915001200856397,0.14575920632720651,0.24504961898208508,0.2642247643700804,0.7829754514603964,0.8920484266263993,0.8175366108847862,0.21442263656461252,0.7797224295411735,0.13501696194818263,0.24634540639690575,0.6361602560844912,0.22726740598984294,0.533815219380365
monks-1,1.0,0.050096105793671075,0.568092396185285,1.0,0.973107756483046,0.968553793227048,0.22970160399747577,0.48997883996126074,0.002881892253124684,0.9198727076455293,0.6230339423111287,0.0,0.11502349196872294,0.9187407369703612,0.0,0.9188650408873488,0.3147429754293885,0.9899581560013829,0.9571316100080784,0.7810440395477038,1.0,1.0,0.014196898858837072,0.6090180980671371,0.052040912808770205,0.9928660045909176,0.0,0.755699833559717,1.0,0.8972472732989267,0.9942938527439914,0.05087736620403047
arrhythmia,0.013073699518938452,0.9523244209483285,0.3407087642539471,0.05195420353262945,0.09114623751233512,0.33129685424691946,0.620202218743141,0.3866897572153012,0.9267534174934098,0.2518333493827303,0.3164428710593373,0.7440480595522371,0.898215427332636,0.12095483843338398,0.8519852985075066,0.06930626599493461,0.5652224071904776,0.2637470846484891,0.1171875557884489,0.36821636528507035,0.09759220122790407,0.04148016441227831,0.7245870738083392,0.391466158065566,0.7615538771479016,0.2701448838523425,0.6003580694459252,0.4342420843288574,0.12471937448758641,0.04970923137319802,0.21998251525571494,0.9611463510919693
breast-tissue,0.046760363782656904,0.8139811267901008,0.5479759383135193,0.027042458675498784,0.25133773850095326,0.14751009542523966,0.8100684022442933,0.655460676604095,0.9730382559797076,0.10835064038508929,0.5843114437822702,0.8956835503557432,0.908213884622494,0.3508606995255762,0.9410491380471961,0.07854933927797925,0.7672746163809864,0.1159398755584843,0.42155135234411023,0.1845563462464388,0.04058058903103329,0.010521634062949266,0.8825254293496356,0.6367126858390142,0.8939238895753403,0.11276663628167646,0.828726044208066,0.21711297140117816,0.047658378425131896,0.23549902394007394,0.07911984586776132,0.8970217050642125
statlog-australian-credit,0.6139046541375116,0.4867315008458644,0.21563356982114812,0.5787227137918769,0.5994819049324063,0.8070327871497885,0.1886225324434811,0.2689204042110279,0.2650783562721987,0.7796739139894303,0.34284942124145873,0.2645395691995407,0.7184797278767209,0.5729430145324931,0.220448782875675,0.41783006357151986,0.23505078735069748,0.7891308924291075,0.7109555349205187,0.8078813264552145,0.7130037041197453,0.6746609720510804,0.25676905899524843,0.36723052485688384,0.21844422587911363,0.785764613768277,0.22862794227404157,0.7951918055304936,0.7095239774815438,0.4612970078834842,0.7734509998788578,0.49304502218165
tic-tac-toe,0.8248278248225375,0.18966768517778868,0.552676392861992,0.8130118258421515,0.8493690205570478,0.8119005104681336,0.33419452027546087,0.5241557460712021,0.17728665430410465,0.7744375771264325,0.6224559656564553,0.18083048016210798,0.2895323969772126,0.836939276992182,0.1728478656237965,0.751539172399308,0.405048206787946,0.8221657452427285,0.8770906139265948,0.6756111186419701,0.8267119565538381,0.8156320748097071,0.18062154737409858,0.624155634991789,0.20308720593606638,0.823249697682002,0.17985419031670696,0.6513867032898683,0.819531482491432,0.7751345084377321,0.8238918869564312,0.21200549643685826
lymphography,0.0946154536178055,0.7954875170125664,0.5182008510172806,0.09842750121526864,0.2503541735997464,0.24819907282174922,0.7352495194352229,0.5776992805194682,0.9102968930895504,0.17056816775579686,0.5184778580266085,0.7751200408428861,0.8502421130067933,0.33598841367288523,0.8326869641704349,0.1601735333011099,0.6805826977086431,0.21502376201008638,0.41419190070523015,0.25354806404862446,0.1058447253207699,0.08469971265617392,0.8252552150523267,0.5802459658765716,0.8285504023870934,0.21451462575709374,0.6677517461830664,0.3196911683446016,0.14372528178053842,0.25855814067204913,0.17568992665681776,0.8246945323990251
monks-2,0.9532017921363332,0.1391410357635852,0.4313277995796489,0.9394103181518154,0.9115223364882002,0.9889813624514983,0.1530519078550263,0.3929081518047429,0.0,0.9578241305430827,0.5253900675571528,0.020649522690255957,0.2618835887111642,0.8382925264086997,0.002294708994276017,0.8017907660400697,0.24303654483581222,1.0,0.9049482218977126,0.8541281520290649,0.9927329480469796,0.9752455598951462,0.0,0.5137300577265262,0.023142532444014093,1.0,0.02402112353631078,0.8161170241953162,0.9802539899056052,0.7888829413340501,1.0,0.14603512709507152
waveform,0.3566412070762566,0.49008498693361696,0.701457805928736,0.32906388551749766,0.5716190452815232,0.27674711881491526,0.7629291156236282,0.7842121810109148,0.7192839814261882,0.2637041744021575,0.7834779608665055,0.734653285940512,0.615804095593565,0.7120538845076837,0.7155843537089759,0.3818847088679748,0.8010414084187346,0.2690341094462707,0.7348301012957691,0.242797958577852,0.2954693481573873,0.2875781963232999,0.7101615895734631,0.8071964494352042,0.7336452236576535,0.2737209730763143,0.7458800323626625,0.22070452459697687,0.2812895489295864,0.5618883096918971,0.28180550115204955,0.5796565546858657
fertility,0.7369469155462436,0.4220587503856826,0.14630543587009223,0.7011749609350931,0.6677696429641359,0.946011469058863,0.05046410296861275,0.18222857596627928,0.11378633631490671,0.9253377926364611,0.2864182824634867,0.1262625090500004,0.6644155215908127,0.5987627741511358,0.07870375755312406,0.47947530928344023,0.11584016390802021,0.9312661590478715,0.7644723745233498,0.9452193303864496,0.8520804321216159,0.8240318393019018,0.1136339071511294,0.2896352393041644,0.07516077594219886,0.9300161059763449,0.09556936752737136,0.9175418495649706,0.8466396455588784,0.5037536086377735,0.9212273147365406,0.41371302382353325
lenses,0.41383849761388564,0.34082888905492054,1.0,0.4084564016899304,0.6671622690788127,0.16407424631790765,0.9449185483428446,1.0,0.7783099432974534,0.11695372445890598,1.0,0.7486388407305605,0.3735463874699567,0.882720975760716,0.7521656301723824,0.5821329183332978,0.9774955069713469,0.18606587031905739,0.9045149631844399,0.051373998534885106,0.2427213464813618,0.30104704354190037,0.823832727585817,1.0,0.8755945846666094,0.20006165748589722,0.742152472461423,0.062399781427323886,0.2700751629428453,0.7863536504008346,0.21998341393706183,0.40464938932646677
wine-quality-red,0.07681725556824957,0.7782876481823872,0.5712492911539999,0.055819143105981454,0.2811054204712881,0.15313899984372284,0.8109297663794997,0.6744444340961053,0.9530651505701573,0.11001415861054155,0.6104749786106289,0.8846559963601612,0.873853657822266,0.3980905695592032,0.9165931265038855,0.11619674207822568,0.7781477128660678,0.12360427724783983,0.47217750584052887,0.1793170819790996,0.05783488741812594,0.040396534241974764,0.8782092692995872,0.6661425685903855,0.8916265410388513,0.12501193886342818,0.8174332415554983,0.21299016440289167,0.07076155556173926,0.27908630890749286,0.09452770760407833,0.852272661855569
parkinsons,0.5181609399035632,0.5680428373246608,0.19608693578827957,0.47347723836182465,0.5315205931419719,0.7218195605716933,0.23870578461095257,0.2820931134839581,0.35613706255605343,0.7096388149842264,0.33689553164250896,0.36544021616639155,0.8267723536580148,0.5226899404432689,0.31929003552764246,0.3088428308145211,0.2786430027267398,0.6971097284857524,0.6637604657524747,0.7616334230315704,0.6204914136320673,0.5758353778042948,0.3434695713408731,0.36181407276572347,0.2924526733955405,0.6919689563575095,0.3368788532579041,0.7401763068342193,0.6067128452530534,0.38579782421458153,0.6817154053514195,0.5943348566518173
wine-quality-white,0.1236238289656135,0.6843615300361017,0.683319369475095,0.08317678425176887,0.37679766788640734,0.0781347954344429,0.8897971939475419,0.8071454621232611,0.952230321455268,0.06186131566328926,0.7530513520248102,0.9471081928341222,0.8223446599428824,0.5523495789256031,0.9416821830809582,0.16212043413755406,0.8891937682434816,0.06059785296598216,0.6208636019783947,0.10318489714333029,0.05312892677839904,0.05731147610902699,0.9244973142567737,0.7948237451852999,0.9410229603460465,0.06728915767372191,0.9247854510180231,0.10634237827680064,0.0517039231947343,0.3942771647032892,0.05706521706569511,0.787685690964809
pima,0.6716210423375315,0.3971775665156088,0.3241409229483644,0.6305902571169606,0.6893705329008776,0.7739692822031949,0.25420239107769976,0.3788700248878918,0.2505776987997472,0.7692906734937806,0.4592531135869127,0.29225067224514684,0.6045322665982958,0.6684593358568869,0.2516784281550025,0.485438281306309,0.324442849896732,0.7634107510561203,0.763141671515044,0.7493228567178765,0.7347080818277968,0.6969474230730694,0.23708778307730974,0.4703282931209483,0.22389949396714826,0.7606757416681719,0.2920390567998176,0.7070250315097732,0.7069888285065361,0.5470725943793009,0.7575940670735015,0.4366190162271184
pittsburg-bridges-T-OR-D,0.8191303531584292,0.3537997584597751,0.15137470467925887,0.7787323239157056,0.7478227121558515,1.0,0.010876797080772587,0.1893347681850172,0.030849066777239958,1.0,0.3111858317442452,0.07370437623472027,0.6086624780138115,0.6476380160388617,0.027042717818933994,0.5258221213078274,0.09426231043597298,0.9917146536205569,0.8049670888286962,0.9925600149935245,0.9355016514160687,0.8983213099418772,0.029342276288009197,0.2939658042497796,0.0,0.9865114071594016,0.07438954150804154,0.9372557258136757,0.9091535184246133,0.5519729919646981,0.9843724106743692,0.36629448083285976
low-res-spect,0.0607465945487648,0.78397097038753,0.5826806558365403,0.029570541250417352,0.28301466432102973,0.11256282094238428,0.838871487290112,0.7056069323360367,0.9751194025487773,0.0888480936252715,0.63759479490305,0.9335182708609333,0.8956149138580713,0.40759435796973,0.9611729151529562,0.08109833315830794,0.8137003825068346,0.08290348542920613,0.47664392103373826,0.15515387827474542,0.03314329640726097,0.01514157452598519,0.8986619270604248,0.6858584584105909,0.9149956185615059,0.08422021438402257,0.885646751503672,0.1706599851916226,0.03155619449265913,0.2708846856180653,0.058072489075329976,0.8818193680493179
musk-1,0.6965140096796105,0.41472323103221304,0.23246320341497137,0.6593193488887467,0.6778092688990641,0.8589117627230872,0.15681746083461365,0.28155593256188916,0.18758982979901453,0.8457758258440665,0.3725105713029964,0.21270404647752647,0.64403081001531,0.6273291067291817,0.16858035936369392,0.4779924679156246,0.22121803568867346,0.8463733642622057,0.7514898967520366,0.8448850511236838,0.7920386316103821,0.7487018358958072,0.177032810947137,0.381806379220695,0.15069940192314954,0.8412933165942809,0.2007849722680415,0.8104173668405232,0.7730125917913283,0.5177773100602906,0.834652996964494,0.4344408865263504
pittsburg-bridges-REL-L,0.3892363683718946,0.5098703567616727,0.5919797147603798,0.35489380584189156,0.5640850734912474,0.3706336245060558,0.6535556992153205,0.6787887706822621,0.642922664634025,0.36108553545564137,0.6903387991189928,0.6628407278649799,0.6695900231740497,0.6723886338532943,0.6410567451931085,0.3588833742558441,0.6955914534362803,0.35611800425825313,0.7183391963380943,0.35186336770237037,0.3640262759570616,0.34780525501213594,0.6328898191630717,0.7157609190357258,0.6353066509595638,0.3574530927550781,0.6659927581225473,0.3254602585276337,0.3445937431152627,0.5192533701935231,0.3634254785268478,0.5864377845319299
breast-cancer,0.7226114690163268,0.3914369274912092,0.24178710334537049,0.6857282369005436,0.6975169317539506,0.8743354073490631,0.1485844130679323,0.2853689244849969,0.16588752762600245,0.8609462205580533,0.38135849063950256,0.19641431908593274,0.6104276672539923,0.6473034868018857,0.1514626671792509,0.5033412360169438,0.2197276346114987,0.8617617958631052,0.7677369957526928,0.8517827508780987,0.8124239464639355,0.7756025088586462,0.15582754475503655,0.3899233419911693,0.13475649026453973,0.859175910710489,0.18452283888286078,0.8148343447823356,0.793887336939732,0.5398414367397177,0.853633147010728,0.40757676354627975
spambase,0.3043702018820568,0.8573623798839066,0.04167468653652537,0.3383313140213293,0.2011769662454963,0.8003843701355925,0.16947586287313426,0.004194815000086442,0.4956758566240871,0.7070375391031588,0.0,0.2308145356499368,0.9419904506113742,0.06786490497617176,0.37540118069037304,0.1701676347186127,0.06850984905111737,0.751990785343035,0.22545359621171546,0.8524976189029999,0.49466522044127786,0.44330987706726077,0.39048623794390847,0.0,0.29382272870730913,0.7270308006691357,0.06499203477104677,0.9279902122959678,0.5450894353412057,0.09373750352656002,0.682189190157498,0.8043234984886891
iris,0.4004786316565341,0.44358446727117035,0.7374932258892275,0.37821413814785504,0.609963142484445,0.30064875936715685,0.7614721529644974,0.8002381500045403,0.6875717440866168,0.28089222949048037,0.8071889727414353,0.6950189899961297,0.5529651184373642,0.7479573709387342,0.6817465605850034,0.4404506294291817,0.8006604795002883,0.29791902770685363,0.7682938335060767,0.2447941617568495,0.3287456477253927,0.3285540287763185,0.6861131915602852,0.8253529429368395,0.7143522108293999,0.3026416708494316,0.7049503061700211,0.22632265395535509,0.320153985338674,0.6121929076708227,0.31265992783468943,0.5258019663874431
thyroid,0.018283761148295895,0.9896631205024761,0.279244757895386,0.08632934873691518,0.03201759119361103,0.41715137719027146,0.5415479158664398,0.2780670444926977,0.8986148739355223,0.305988191558904,0.20807413665590524,0.6468951626948874,0.8568391962955431,0.037142434869227095,0.7890936029735905,0.09606729011308636,0.4704799118776949,0.33850255832057985,0.02876481323793266,0.44435864830534744,0.12550087122835912,0.08384518078095247,0.6731047115338917,0.2843466284940478,0.7080155633292785,0.3520802045851629,0.45518654524396374,0.5375117348146624,0.18043094224060965,0.010296406602390975,0.29472039087605967,0.947481317295721
mammographic,0.7419204607228962,0.41042356526549073,0.15740779021945933,0.7054386079186082,0.6911703213171178,0.9438638601576917,0.06235433014157148,0.20167167002054984,0.11007934868344607,0.932243573383963,0.30642163130219424,0.13011261067073043,0.6646304862388583,0.6041553758812495,0.08645102296630666,0.4807810598484565,0.12633915175889396,0.9330192549472937,0.7567174879368516,0.9406502300068057,0.8634864445619819,0.8147354284013026,0.10340667646236765,0.3034654541747769,0.06700671797025755,0.9243007122955705,0.11850849519891128,0.9029608863082268,0.844558324289569,0.5066350941038251,0.9169494417451381,0.4217371360647235
ilpd-indian-liver,0.3438385725777589,0.7825602704010304,0.08443757899590995,0.3453414907126854,0.2985746159404649,0.7592574273077317,0.20625625891681298,0.0971577510482902,0.4711508322621105,0.6837313383307921,0.10770912897565488,0.28802494479020485,0.97366597640771,0.19383651562768317,0.36323222569146557,0.19008360521111248,0.13068273067761718,0.7273376391625971,0.3792232064535435,0.8043690577982369,0.5185794362432233,0.44765494127375566,0.4037574996554038,0.12691793094762782,0.31627308589564584,0.6972604704331797,0.16467269389896924,0.8667311896361646,0.5514213110968097,0.1703432237248243,0.6529867195267038,0.7633022738480865
blood,0.6071542840893959,0.48544185088110064,0.22985229392218637,0.5603468395145607,0.6122182131675697,0.7677034711499024,0.21566066725197527,0.30627983615093424,0.2811971476528613,0.7655352561147671,0.37801910789303356,0.31777642310615256,0.7265805103942824,0.5917322172709079,0.2685866039324782,0.38638060358474763,0.2775640631167469,0.7482208948457348,0.7159963576163193,0.7855090323178677,0.6954262493958044,0.6554180555428148,0.26773320533359735,0.3933048077798324,0.23342618715374194,0.7458137299527,0.30597648271378075,0.7464356834637177,0.6709775719960746,0.4575512915074103,0.7401331378441784,0.5182306281041531
waveform-noise,0.3514943396300211,0.5025704935512119,0.6798062290992932,0.32195739622149516,0.5626559266192004,0.2833082197652012,0.7491176067616879,0.7674655489153258,0.7162352953025294,0.2725800333662363,0.7667481156121698,0.7339814725231892,0.6363800595529788,0.6993784383376128,0.7132813447524982,0.3659154790616006,0.7875793117259641,0.2737764992864746,0.7262012738068174,0.25662773008257217,0.2971844111183104,0.2865837691423062,0.7054178538830881,0.7913160357419409,0.7252556332404682,0.278079432505359,0.7449345534140727,0.23281434377871885,0.2808821585833462,0.54574707113271,0.2855526129399808,0.5924070129984766
