1.18627,1.18609,0.871222,0.895473,0.873514,0.916925,1.12023,1.30469,1.28398,1.29628,1.22565,1.06422,1.12123,1.15707,1.28273,1.21667,1.36576,1.36061,1.03187,1.09823,0.952739,1.15261,0.771424,0.872746,0.906563,0.598429,1.29518,1.3586,1.24279,1.24858,1.20183,1.13332,1.1018,0.998422,1.23224,1.21214,1.091,1.22395,0.984866,1.35864,1.05918,1.00056,1.04923,0.894435
1.09868,1.09736,1.01525,1.31933,1.11206,1.2123,1.14812,1.16428,1.37688,1.23402,1.31097,1.17687,1.2666,1.3296,1.43741,1.40709,1.30727,1.30155,1.21139,1.00693,1.25008,1.04395,1.35228,1.24687,1.42302,1.44374,1.10628,0.7833,1.30434,1.24858,1.34104,1.24248,1.55159,1.2815,1.35512,1.3354,1.24282,1.07167,1.01358,0.922553,1.3268,1.36276,1.39835,1.52733
1.36145,1.18609,1.3897,1.2063,1.1717,1.12369,1.23179,1.10811,1.53171,1.32741,1.39629,1.20504,1.44103,1.30084,1.43741,1.40709,1.36576,1.1539,1.57044,1.55474,1.22305,1.26126,1.32324,1.3332,1.29391,1.63881,1.20073,1.29467,1.21202,0.909616,1.03478,1.1879,0.748392,1.09278,1.04792,0.965626,0.574807,0.645283,1.30077,1.03884,1.35654,1.27221,0.94449,0.859275
1.18627,1.18609,1.07285,1.0085,1.1717,0.916925,1.25968,1.30469,1.31495,1.23402,1.16877,1.14871,1.44103,1.41586,1.31367,1.18493,1.39501,1.39014,1.03187,0.793888,0.97977,0.90814,1.23611,1.0742,1.06796,0.858524,0.917386,0.751339,1.21202,1.03288,1.20183,1.10603,1.29457,0.998422,1.23224,1.18133,1.36427,1.22395,1.27205,1.12606,1.44574,1.24203,1.43326,1.35152
1.41984,1.3044,1.10166,1.23456,1.1717,1.18276,0.897111,1.22044,1.25302,1.23402,1.22565,1.20504,1.06309,1.18583,1.12806,1.28014,1.07331,1.1539,0.972025,1.1591,1.16899,1.07112,0.887595,0.930303,1.22935,1.31369,1.20073,1.29467,1.18125,1.06369,1.20183,1.1879,1.1018,1.06133,1.07864,1.18133,1.21245,1.13258,1.18589,0.951625,1.20786,1.18166,1.29361,1.24604
1.09868,0.653704,1.24568,0.980245,1.20152,0.798776,1.14812,0.911541,1.12916,0.891598,1.08345,1.03605,1.17938,0.927042,1.31367,0.994517,1.1318,0.976716,1.09171,0.946057,1.22305,1.01679,1.11994,0.843967,1.22935,0.95606,1.20073,1.07095,1.30434,1.00206,1.14615,0.915002,1.00542,0.746798,1.1708,0.965626,1.30355,1.04121,1.27205,0.89348,1.41601,1.1213,1.32852,1.14056
1.18627,0.742436,1.04405,1.0085,1.41025,0.503401,1.2039,0.77113,1.25302,0.767081,1.45317,0.782575,1.09216,0.812027,1.2518,0.169373,1.27803,0.888125,1.42084,0.702586,1.35821,0.690837,1.35228,0.700074,1.03568,0.143261,1.32667,0.46369,0.965831,0.971246,1.00693,1.13332,1.13393,0.87261,0.98648,0.842368,1.12136,0.858477,1.01358,0.428317,1.3268,0.245985,0.94449,0.156061
0.981896,1.00863,1.13046,1.17805,1.14188,0.976,0.952892,0.743048,1.25302,0.79821,1.08345,1.14871,1.2666,1.3871,1.12806,0.994517,0.927086,0.740472,1.24131,1.00693,1.08789,0.962465,1.23611,1.10297,1.0034,0.95606,1.0748,0.847222,1.18125,1.00206,1.25751,1.24248,1.48733,1.21859,1.1708,0.934811,1.425,1.28486,1.3582,1.09699,1.47548,1.21185,1.39835,1.21088
0.9527,0.80159,1.04405,0.754186,1.35061,1.35999,1.03656,0.799212,1.16012,0.984987,1.25409,1.00789,1.20845,1.0133,1.22086,1.34362,1.07331,1.09484,1.27123,1.3417,1.30414,1.15261,1.20707,0.959082,1.16479,1.50876,1.10628,1.26271,1.18125,1.03288,1.17399,0.996871,1.03754,0.998422,1.07864,1.05807,1.36427,1.37623,1.32948,1.09699,1.44574,1.3024,1.32852,1.21088
1.47823,1.33398,1.50492,1.31933,1.35061,1.33045,1.17601,1.30469,1.12916,1.04725,1.22565,1.20504,1.2666,1.21458,1.06619,1.24841,1.07331,1.1539,1.03187,1.00693,1.0068,1.17977,1.17802,1.30443,1.06796,1.24867,1.13777,1.3586,1.18125,1.18695,1.09046,1.24248,1.13393,1.09278,0.98648,1.15051,1.18209,1.16304,1.27205,1.21328,1.11865,1.3024,1.22379,1.35152
0.981896,0.860745,1.04405,0.697671,0.813876,0.85785,1.06445,1.22044,0.509851,0.642563,0.941254,0.838904,1.35381,1.07081,1.40647,1.47056,0.839351,1.09484,1.18147,1.06779,1.08789,1.15261,1.17802,1.21809,1.64897,1.6063,1.35815,1.42252,1.33511,1.21777,1.22967,1.13332,1.06967,0.998422,1.3244,1.30458,1.12136,1.04121,1.15717,1.15513,1.26733,1.27221,1.18887,1.31636
1.18627,1.06779,1.01525,0.895473,1.1717,1.12369,1.28757,1.22044,1.06723,1.04725,1.02657,0.867068,1.15031,1.27209,1.12806,1.12146,1.21954,1.24249,1.36099,1.28083,1.22305,1.26126,1.14898,1.16053,1.32618,1.28118,1.2637,1.39056,0.658095,0.632282,1.17399,1.07874,1.23031,1.43876,1.38584,1.39703,1.425,1.31532,1.24333,1.24235,1.3268,1.27221,1.43326,1.42185
0.923504,1.00863,0.813613,0.895473,0.813876,0.916925,1.00867,1.24853,1.03626,0.922728,0.969694,1.14871,0.772364,0.840781,1.18993,1.12146,1.27803,1.39014,1.27123,1.433,1.38524,1.42423,1.14898,1.18931,1.39074,1.41123,1.32667,1.42252,0.658095,0.478208,0.784197,0.887713,0.94116,1.06133,1.10936,1.36621,1.27318,1.37623,1.12846,1.18421,1.08892,1.21185,1.43326,1.35152
1.18627,1.03821,0.640786,0.782444,1.38043,1.77351,1.09234,1.16428,-0.0475243,0.0822348,0.457776,0.698082,0.714219,0.840781,0.385614,0.423264,0.283693,0.238455,0.194085,-0.33217,0.73649,0.555023,1.06185,1.21809,-0.094074,0.663453,-0.593801,0.144081,-0.326661,-0.230535,0.505775,1.10603,1.1018,1.3444,0.0956089,-0.451834,0.362258,-0.146581,0.0371647,0.0212992,0.851035,1.18166,0.59537,1.17572
1.33225,1.24525,0.698395,0.584642,0.72442,0.621551,1.03656,1.08003,0.571782,0.860469,-0.537621,-0.512981,0.394422,0.524489,1.03525,1.05799,1.27803,1.41967,0.523213,0.519982,0.97977,0.745163,1.03281,1.24687,0.906563,1.11862,0.885903,1.26271,0.811963,0.416578,0.617144,0.560238,1.00542,1.12423,1.35512,1.15051,0.14971,-0.146581,0.984866,0.719044,0.226593,0.547817,0.735018,0.999917
1.39064,0.949476,0.928832,1.06502,0.992789,0.85785,1.14812,1.05195,1.53171,1.35854,1.31097,1.3177,1.23752,1.30084,1.06619,0.962781,1.39501,1.33108,0.972025,0.915623,1.08789,1.20693,1.14898,1.10297,0.97112,0.891036,0.94887,0.879183,1.27357,1.31021,1.17399,1.29706,1.23031,1.3444,1.1708,1.24295,1.18209,1.16304,1.18589,1.09699,0.940241,0.970381,1.01431,1.17572
1.33225,1.27483,1.30329,1.37585,1.29098,1.15323,1.34336,1.30469,1.28398,1.20289,1.22565,1.3177,1.09216,1.24333,0.911512,0.994517,1.16105,1.18343,1.15155,1.12866,1.22305,0.989628,1.14898,1.01664,1.03568,0.923548,1.29518,1.07095,1.21202,1.18695,1.22967,1.26977,1.16606,1.21859,1.23224,1.1197,1.33391,1.25441,1.24333,0.922553,0.702358,0.48745,0.350987,0.472507
1.41984,1.39313,1.18807,1.17805,1.08224,1.24184,1.23179,1.22044,1.31495,1.14063,0.998134,1.28953,1.03402,1.24333,0.973382,0.962781,1.04407,1.06531,1.33107,1.37213,1.33117,1.31558,1.11994,1.04542,1.06796,0.598429,1.10628,1.16683,1.05815,0.971246,1.1183,1.16061,1.03754,1.02987,1.10936,1.02725,1.48573,1.4676,0.927429,1.09699,0.464475,0.427084,0.700106,0.226382
1.15707,1.15652,1.30329,1.23456,1.46989,1.27138,1.23179,1.16428,1.03626,0.922728,1.19721,1.14871,1.32474,1.21458,1.31367,1.31188,1.1318,0.976716,1.00195,1.1591,0.952739,0.962465,1.2942,1.39076,1.22935,1.37872,1.10628,1.13487,1.1197,1.09451,1.22967,1.24248,1.26244,1.25005,1.26296,1.15051,1.03027,1.07167,0.984866,0.864407,1.35654,1.42313,1.36343,1.52733
1.24466,1.09736,1.30329,1.03676,0.96297,0.887388,0.925001,0.911541,1.03626,1.23402,1.28253,1.28953,1.06309,0.524489,1.03525,0.931044,1.16105,1.1539,1.18147,1.21996,0.97977,1.17977,1.14898,1.0742,1.35846,1.47625,1.35815,1.32664,0.627321,0.601467,1.20183,1.29706,1.16606,1.50167,1.04792,1.05807,1.091,1.1935,0.75512,0.660899,1.20786,1.66459,1.22379,1.73829
1.01109,1.03821,1.15927,1.26282,1.23134,1.24184,1.2039,1.1362,0.97433,1.01612,0.912815,1.06422,1.17938,1.04206,1.28273,1.43883,1.16105,1.18343,0.972025,1.06779,0.655397,0.772325,0.945681,1.04542,1.39074,1.47625,1.10628,1.16683,1.21202,1.15614,0.867724,0.723976,0.812648,0.746798,1.20152,1.18133,0.999904,0.858477,0.984866,1.03884,1.26733,1.36276,1.15396,1.38669
1.24466,1.00863,1.10166,0.895473,1.29098,1.00554,1.34336,0.855376,0.9124,0.673693,1.31097,1.26137,0.743292,0.783273,0.47842,0.328055,0.72237,0.681411,0.852342,0.854756,1.25008,1.26126,0.800466,0.728853,0.293269,0.370845,0.94887,0.975065,0.411906,0.231688,1.00693,1.05145,1.55159,1.40731,0.771442,0.565039,1.06063,1.04121,0.668965,0.399244,0.286063,0.215802,0.281163,0.0857394
1.44903,1.45229,1.04405,0.923731,1.20152,0.976,1.31546,1.10811,1.37688,1.35854,1.22565,1.34586,1.32474,1.0133,1.2518,1.12146,1.36576,1.24249,1.18147,1.21996,1.08789,1.07112,0.655252,0.527403,-0.094074,0.0132134,1.23222,1.03899,1.18125,1.18695,1.14615,1.16061,0.94116,0.966969,1.20152,1.08888,1.15172,1.25441,1.15717,1.3005,0.167122,0.155435,-0.451989,-0.40651
1.06948,1.54102,1.30329,1.17805,1.20152,1.12369,1.2039,1.41702,1.22205,1.4208,1.31097,1.26137,1.15031,0.98455,0.942447,0.962781,1.30727,1.33108,0.822421,1.03736,1.14196,1.26126,0.742381,0.58496,0.357826,0.403357,1.20073,1.48644,1.02738,1.03288,1.17399,1.13332,1.1018,1.12423,1.20152,1.18133,0.96954,1.31532,0.467938,0.835335,0.196857,0.276168,0.00186695,-0.125225
1.04029,1.09736,1.18807,1.17805,1.14188,1.35999,1.25968,1.47318,1.31495,1.45193,1.14033,1.28953,1.17938,1.09957,1.09712,1.40709,1.16105,1.39014,1.30115,1.37213,1.19602,1.31558,1.14898,1.10297,1.0034,1.08611,1.01184,0.943104,1.05815,1.24858,1.22967,1.13332,1.23031,1.06133,1.26296,1.39703,1.15172,1.28486,0.956147,1.03884,1.08892,1.18166,1.01431,0.648311
1.21547,1.36356,1.3321,1.23456,1.26116,1.15323,1.00867,1.05195,1.28398,1.48306,1.28253,1.2332,0.859581,0.812027,1.3446,1.34362,1.19029,1.33108,1.36099,1.3417,1.06086,1.26126,1.14898,1.21809,1.39074,1.50876,1.13777,1.10291,0.965831,1.31021,1.14615,1.1879,1.1018,1.21859,1.29368,1.3354,0.939176,1.10213,0.984866,0.89348,1.29706,1.00056,1.08414,1.38669
1.18627,1.09736,1.04405,1.06502,1.26116,1.18276,0.925001,0.855376,1.25302,1.23402,0.571536,0.641754,1.2666,1.18583,1.40647,1.1532,1.21954,1.30155,1.54052,1.61561,1.35821,1.36991,1.0909,1.18931,0.842005,0.695965,1.2637,1.19879,1.18125,1.21777,0.979092,1.1879,1.00542,1.09278,1.14008,1.15051,1.30355,1.1935,1.15717,1.21328,1.14839,1.09111,0.979402,1.03508
1.27386,1.39313,1.10166,1.23456,0.813876,0.887388,1.17601,1.27661,0.819504,0.642563,1.28253,1.34586,0.510712,0.668258,-0.0784132,-0.243198,0.897841,0.799533,0.822421,0.793888,1.30414,1.28842,0.510037,0.671296,-0.223188,-0.37693,0.980353,0.751339,1.21202,1.34102,0.895566,0.614817,0.716264,0.652439,1.1708,1.15051,1.03027,0.919389,0.783838,1.24235,0.0779161,0.0648858,-0.312341,-0.441671
1.12788,1.39313,1.41851,1.34759,1.02261,1.30091,1.03656,1.33277,1.12916,1.35854,1.22565,1.3177,1.09216,1.18583,0.942447,0.962781,0.927086,1.00625,0.702738,1.09823,0.871646,1.15261,0.684295,1.21809,0.325548,0.598429,0.791454,0.879183,0.658095,0.878801,1.17399,1.35163,1.23031,1.65893,0.771442,0.99644,1.06063,1.28486,0.812556,1.00977,0.702358,0.879832,0.874666,0.929596
1.12788,1.03821,1.01525,1.06502,1.02261,1.03508,1.28757,1.19236,1.46978,1.38967,1.42473,1.3177,1.17938,1.18583,1.03525,1.08973,1.27803,1.1539,1.03187,1.03736,1.19602,1.12544,1.14898,1.13175,0.712891,1.08611,1.10628,0.559573,1.18125,0.971246,1.22967,1.16061,1.19818,1.15569,1.07864,1.02725,1.27318,1.25441,1.27205,1.09699,0.672623,0.608183,0.735018,0.753793
0.9527,1.12694,0.986441,1.12153,0.903332,0.85785,1.00867,1.22044,1.0053,1.20289,1.08345,1.06422,1.2666,1.18583,1.00432,1.1532,1.01482,1.33108,1.06179,1.12866,1.14196,1.23409,1.14898,1.24687,1.06796,1.0536,0.980353,1.29467,1.15047,1.27939,1.3132,1.21519,1.1018,1.09278,1.10936,1.21214,1.33391,1.40669,1.18589,1.21328,1.26733,1.24203,1.46817,1.31636
0.9527,1.12694,1.10166,1.12153,1.08224,1.2123,1.17601,1.30469,1.28398,1.32741,1.11189,1.20504,1.20845,1.27209,1.3446,1.40709,1.36576,1.36061,1.12163,1.18953,1.11493,1.12544,1.17802,1.27565,1.19707,1.3462,0.980353,1.32664,1.18125,1.27939,1.3132,1.29706,1.35882,1.3444,1.3244,1.39703,1.33391,1.31532,1.24333,1.38772,1.29706,1.45331,1.39835,1.49217
0.865112,1.15652,1.13046,1.03676,1.20152,0.887388,1.31546,1.19236,1.19109,1.17176,1.33941,1.20504,1.29567,1.04206,1.18993,0.899308,1.21954,1.09484,1.21139,1.21996,1.16899,1.12544,1.46845,1.41954,1.39074,1.28118,1.32667,1.26271,1.24279,1.15614,1.22967,1.07874,1.03754,1.06133,1.14008,1.1197,1.36427,1.31532,1.47308,1.32957,1.35654,1.1213,1.57291,1.49217
1.33225,1.36356,1.15927,1.31933,1.14188,1.35999,1.23179,1.24853,1.22205,1.20289,1.25409,1.20504,1.12123,1.21458,1.12806,1.37535,1.36576,1.21296,1.15155,1.06779,1.14196,1.17977,1.23611,1.10297,1.39074,1.37872,1.51556,1.3586,1.33511,1.43347,1.22967,1.21519,1.16606,1.3444,1.3244,1.27377,1.15172,1.07167,1.15717,1.27143,1.11865,1.21185,1.18887,1.24604
1.39064,1.48187,1.41851,1.31933,1.35061,1.38953,1.25968,1.41702,1.16012,1.26515,1.02657,1.00789,1.29567,1.24333,1.37554,1.31188,1.10256,1.30155,1.03187,1.03736,1.08789,0.962465,1.35228,1.13175,1.35846,1.24867,1.16925,1.10291,1.27357,1.24858,1.17399,1.1879,1.39095,1.21859,1.10936,1.30458,1.27318,1.28486,1.24333,1.35864,1.50521,1.36276,1.43326,1.38669
1.12788,1.03821,1.27449,1.40411,1.41025,1.27138,1.31546,1.24853,1.22205,1.14063,1.28253,1.40219,1.41196,1.35835,1.18993,1.18493,1.10256,1.12437,1.24131,0.976491,1.25008,1.36991,1.17802,1.10297,1.19707,1.11862,1.16925,1.07095,0.811963,0.878801,1.09046,1.13332,1.03754,1.18714,0.832881,0.934811,0.665899,0.706195,1.24333,1.18421,1.20786,1.1213,0.630282,0.61315
1.36145,1.3044,1.27449,1.29108,0.933151,1.18276,1.25968,1.27661,1.25302,1.29628,1.36785,1.37402,0.801437,0.927042,1.28273,1.34362,1.10256,1.09484,1.33107,1.2504,1.30414,1.34275,0.829509,1.10297,1.58441,1.41123,1.4526,1.39056,0.935058,1.15614,1.34104,1.21519,1.51946,1.37586,1.1708,1.1197,1.12136,1.04121,1.38692,1.12606,1.38627,1.21185,1.32852,1.2812
0.923504,1.39313,1.18807,1.06502,1.44007,1.18276,1.28757,1.08003,1.12916,1.48306,1.16877,1.43035,1.32474,1.21458,1.3446,1.34362,1.19029,1.30155,0.972025,1.31127,1.0068,1.28842,1.00377,1.01664,1.16479,1.31369,1.0748,1.23075,1.33511,1.24858,1.00693,1.07874,1.03754,1.15569,1.1708,1.15051,0.96954,1.22395,1.27205,1.21328,1.20786,1.21185,1.36343,1.24604
1.09868,1.06779,1.3609,1.23456,1.14188,1.09415,1.00867,1.10811,1.16012,1.14063,1.28253,1.34586,1.06309,1.27209,1.06619,1.05799,1.04407,1.06531,1.33107,1.3417,1.16899,1.20693,1.2942,1.4771,1.29391,1.28118,1.20073,1.16683,1.08893,1.21777,1.25751,1.32435,1.16606,1.15569,1.07864,1.1197,1.36427,1.34578,1.32948,1.32957,1.29706,1.39295,1.43326,1.42185
1.21547,0.949476,1.27449,1.23456,1.41025,1.33045,1.06445,0.714966,1.25302,1.57644,1.16877,1.34586,0.830509,0.98455,1.31367,1.43883,1.21954,1.1539,1.30115,1.31127,1.27711,1.26126,1.0909,1.10297,1.19707,1.11862,1.2637,1.29467,1.48898,1.43347,1.00693,1.29706,1.29457,1.37586,1.3244,1.1197,1.27318,1.40669,1.53051,1.35864,1.35654,1.36276,1.04923,1.07024
1.01109,1.21567,1.18807,1.09328,1.29098,1.2123,1.23179,1.33277,1.03626,1.20289,1.11189,1.06422,1.12123,1.15707,1.3446,1.37535,1.33652,1.39014,1.33107,1.3417,1.30414,1.26126,1.43941,1.4771,1.55213,1.44374,1.42112,1.67821,1.39666,1.46428,1.28536,1.13332,1.23031,1.15569,1.35512,1.36621,0.939176,1.04121,1.18589,1.3005,1.17812,1.18166,1.18887,1.17572
1.36145,1.36356,1.10166,1.34759,1.26116,1.27138,1.14812,1.24853,1.03626,1.17176,1.05501,1.12055,1.09216,1.30084,1.00432,0.994517,0.985577,1.12437,0.912183,1.06779,0.952739,1.09828,1.2942,1.24687,0.97112,0.988572,0.791454,0.815261,1.21202,1.24858,1.17399,1.26977,1.23031,1.2815,1.0172,1.21214,1.24282,1.40669,1.3582,1.32957,1.35654,1.27221,1.36343,1.31636
1.30305,1.3044,1.21688,1.26282,1.02261,0.976,1.00867,1.02387,1.40784,1.45193,1.28253,1.37402,1.17938,1.18583,1.12806,1.28014,1.04407,1.18343,1.5106,1.5243,1.33117,1.31558,1.20707,1.24687,1.10023,1.18364,1.32667,1.29467,1.27357,1.27939,1.22967,1.1879,1.26244,1.25005,1.20152,1.18133,1.30355,1.37623,1.0423,1.15513,0.999711,1.1213,1.08414,1.14056
1.04029,1.12694,1.13046,1.29108,0.992789,1.15323,0.952892,0.995787,1.16012,1.14063,1.25409,1.20504,0.888654,1.30084,1.18993,1.1532,1.01482,0.976716,1.33107,1.12866,1.22305,1.15261,1.14898,1.13175,1.29391,1.08611,1.29518,1.03899,1.27357,1.27939,1.25751,1.29706,1.23031,1.12423,0.98648,0.99644,1.24282,1.10213,1.12846,1.3005,1.20786,1.27221,1.32852,1.17572
0.865112,1.36356,1.15927,1.29108,0.992789,1.2123,0.952892,1.22044,1.16012,1.23402,1.28253,1.28953,1.17938,1.24333,1.09712,1.08973,1.30727,1.12437,1.48068,1.2504,1.16899,1.12544,1.17802,1.10297,1.32618,1.24867,1.6415,1.32664,1.30434,1.46428,1.25751,1.24248,1.03754,1.12423,1.35512,1.27377,1.091,1.10213,1.01358,1.24235,0.969976,1.00056,0.94449,1.1054
1.36145,1.27483,1.24568,1.09328,1.14188,1.30091,1.2039,1.16428,1.0053,1.17176,1.22565,1.00789,1.06309,1.24333,1.2518,1.28014,1.16105,1.21296,0.942104,0.915623,0.925708,1.20693,1.14898,1.30443,1.26163,1.24867,1.13777,1.07095,1.42744,1.34102,1.28536,1.29706,1.1018,1.2815,1.3244,1.30458,1.03027,1.07167,1.24333,1.35864,0.999711,1.24203,0.979402,1.24604
1.21547,1.36356,1.3897,1.34759,1.1717,1.12369,1.23179,1.16428,1.22205,1.26515,1.19721,1.26137,1.29567,1.27209,1.22086,1.24841,1.07331,1.12437,1.12163,1.1591,1.25008,1.31558,1.26515,1.30443,1.32618,1.50876,1.2637,1.29467,1.21202,1.15614,1.28536,1.26977,1.1018,1.15569,1.07864,1.18133,0.696263,0.888933,1.3582,1.09699,1.47548,1.45331,1.2587,1.24604
1.47823,1.39313,1.30329,1.26282,1.20152,1.15323,1.2039,1.24853,1.53171,1.54532,1.31097,1.34586,1.29567,1.15707,1.18993,1.21667,1.10256,1.36061,1.36099,1.37213,1.14196,1.23409,1.11994,1.0742,1.13251,1.0536,1.04332,1.29467,1.02738,1.09451,1.22967,1.1879,1.26244,1.09278,0.95576,1.02725,1.48573,1.40669,1.12846,1.09699,1.08892,1.15148,1.29361,1.21088
1.12788,1.21567,1.04405,1.17805,1.02261,1.24184,1.28757,1.4451,1.03626,1.1095,0.884375,0.895232,0.917726,1.0133,1.15899,1.12146,1.24878,1.41967,1.21139,1.37213,1.08789,1.26126,1.2942,1.36198,1.39074,1.41123,1.57853,1.5184,1.1197,1.09451,0.979092,1.05145,1.00542,1.02987,1.14008,1.27377,1.425,1.49806,1.3582,1.38772,1.20786,1.4835,1.43326,1.42185
1.09868,0.831167,1.24568,1.34759,1.02261,1.15323,1.14812,1.19236,1.03626,0.984987,0.827495,1.28953,1.20845,1.21458,1.28273,1.24841,1.19029,1.1539,1.09171,1.49387,1.27711,0.989628,1.20707,1.30443,1.16479,1.31369,1.35815,1.64625,1.24279,1.27939,1.09046,1.21519,1.23031,1.18714,1.1708,1.21214,1.03027,1.34578,1.12846,1.24235,1.23759,1.21185,1.2587,1.24604
1.24466,1.33398,1.07285,1.09328,1.20152,1.2123,1.2039,1.41702,1.19109,1.32741,1.22565,1.34586,1.15031,1.44461,1.15899,1.21667,1.19029,1.41967,1.21139,1.28083,1.11493,1.28842,1.00377,1.10297,0.97112,1.0536,1.2637,1.19879,1.24279,1.24858,1.06262,1.16061,1.13393,1.25005,1.1708,1.30458,1.36427,1.49806,1.27205,1.38772,1.26733,1.33258,1.36343,1.45701
0.9527,1.24525,1.3897,1.51714,1.05243,1.15323,1.14812,1.22044,0.788539,0.922728,1.16877,1.12055,1.20845,1.21458,0.818707,0.835836,0.985577,1.12437,0.762579,0.885189,1.06086,1.07112,1.17802,1.27565,0.906563,1.02108,0.85442,0.975065,1.05815,1.12532,1.22967,1.10603,1.13393,1.18714,0.98648,1.1197,1.091,1.1935,1.21461,1.38772,0.999711,1.03075,1.29361,1.45701
1.15707,1.45229,1.27449,1.29108,1.23134,1.12369,1.06445,1.19236,1.25302,1.48306,1.28253,1.28953,1.20845,1.35835,0.942447,1.08973,1.07331,1.21296,1.15155,1.3417,1.19602,1.09828,0.771424,0.930303,0.97112,1.15113,0.94887,1.13487,1.21202,1.40265,1.25751,1.16061,1.00542,1.12423,1.10936,1.24295,1.15172,1.4676,1.15717,1.24235,1.05918,1.21185,1.2587,1.14056
