-0.288664,-0.73716,-0.24197,-0.415388,0.176407,-1.31871,-0.0176505,-0.280187,-0.38645,-0.625569
-0.341405,-0.728443,-0.242177,-0.399104,0.272044,-1.67028,0.0547304,-0.280187,-0.387513,-0.631546
-0.341405,-0.728443,-0.242177,-0.399104,0.502696,0.0407086,-0.0104124,-0.2794,-0.383793,-0.625569
-0.341405,-0.623842,-0.232278,-0.301396,-0.667443,-1.50622,-0.0528276,-0.273889,-0.373695,-0.595684
-0.235923,-0.719726,-0.238465,-0.409949,-0.0654964,-1.38902,0.01854,-0.276251,-0.381667,-0.625569
-0.288664,-0.719726,-0.239908,-0.402361,0.339552,0.591507,-0.0538409,-0.276251,-0.377415,-0.601661
-0.288664,-0.745876,-0.243001,-0.421902,0.738974,0.0875851,0.0547304,-0.280187,-0.385387,-0.631546
0.133264,-0.562825,-0.180107,-0.385327,-0.757453,-2.92423,0.0671799,-0.228232,-0.344463,-0.595684
0.133264,-0.562825,-0.180107,-0.385327,-0.0992504,-0.615562,-0.00317431,-0.198319,-0.276432,-0.52396
-0.183182,-0.641275,-0.22403,-0.373504,-0.26802,-0.832366,-0.0528276,-0.25972,-0.355624,-0.553845
-0.183182,0.117081,-0.0984468,0.0312673,-0.414288,-0.551107,-0.0645533,-0.120386,-0.129209,0.0856927
0.0277823,-0.702293,-0.226711,-0.421316,-0.144256,-0.931978,-0.0408124,-0.261294,-0.360939,-0.577753
0.0277823,-0.711009,-0.228979,-0.42428,1.18903,1.2595,-0.0162029,-0.247912,-0.34712,-0.577753
0.0277823,-0.711009,-0.228979,-0.42428,0.227038,-1.80505,0.431111,-0.25972,-0.371569,-0.631546
0.0277823,-0.711009,-0.228979,-0.42428,1.31279,1.2595,-0.00476669,-0.246338,-0.34712,-0.58373
0.0277823,-0.475657,-0.167734,-0.344322,0.0751452,-0.750332,-0.00129241,-0.172341,-0.259424,-0.494075
-0.394146,0.204249,-0.17722,0.778831,0.232664,-1.83435,0.111187,-0.178639,-0.308853,-0.577753
-0.394146,-0.266456,-0.210626,0.192583,0.598332,-1.81677,1.12597,-0.221935,-0.349246,-0.631546
-0.446887,-0.606408,-0.238877,-0.122264,1.72347,-0.64486,0.300825,-0.266805,-0.379541,-0.631546
-0.446887,0.0996477,-0.205471,1.19679,0.964,-0.24641,0.0677589,-0.202255,-0.314168,-0.577753
-0.0249588,-0.449507,-0.168765,-0.324194,0.322675,0.94894,-0.0448657,-0.160533,-0.202555,-0.326719
-0.0776998,-0.597692,-0.208152,-0.371974,0.339552,-0.0764826,-0.0466028,-0.224296,-0.316294,-0.476144
-0.0776998,-0.458224,-0.178457,-0.314065,0.918995,0.749715,-0.0434181,-0.148725,-0.232318,-0.308788
-0.0249588,0.0734974,-0.0450379,-0.128778,0.0582682,0.29267,-0.0578943,0.00399049,0.0408672,0.360634
-0.0776998,-0.344906,-0.15433,-0.267003,0.716471,1.0134,-0.0510905,-0.112514,-0.164819,-0.141433
-0.341405,0.910305,-0.0871051,1.13165,-0.594309,-3.0004,0.402159,-0.127471,-0.281215,-0.601661
-0.446887,-0.623842,-0.239702,-0.154834,1.67846,-0.533528,0.257397,-0.269166,-0.380604,-0.631546
-0.446887,-0.588975,-0.238052,-0.0896952,2.14539,-0.205393,0.387682,-0.262081,-0.376352,-0.631546
-0.446887,-0.623842,-0.239702,-0.154834,2.46043,0.280951,0.329778,-0.26523,-0.377947,-0.631546
-0.446887,-0.588975,-0.238052,-0.0896952,1.89224,0.462597,0.134349,-0.263656,-0.373695,-0.625569
-0.0249588,-0.205438,-0.111026,-0.233,-0.538052,-0.726894,-0.0619476,-0.146364,-0.162162,-0.0816629
-0.0776998,0.0037635,-0.0800939,-0.122264,-0.611186,0.00555122,-0.0584733,-0.121961,-0.0553324,-0.057755
-0.0776998,-0.588975,-0.206296,-0.368358,-0.453667,0.193057,-0.0541304,-0.243189,-0.30779,-0.500052
-0.0776998,0.021197,-0.0763821,-0.115034,-0.464919,0.585648,-0.0620923,-0.101494,-0.00430941,0.0976467
-0.0776998,-0.676142,-0.224855,-0.404543,0.423936,1.14817,-0.0652771,-0.250274,-0.337553,-0.470167
-0.0776998,-0.336189,-0.152474,-0.263387,-0.408662,0.00555122,-0.0561571,-0.181,-0.202024,-0.290857
-0.0776998,-0.484374,-0.184025,-0.324911,-0.273646,0.591507,-0.0674485,-0.210914,-0.249858,-0.260973
-0.0776998,-0.0834039,-0.098653,-0.158449,-0.200512,0.544631,-0.0607895,-0.0991321,-0.0579899,0.0737387
-0.130441,0.0473472,-0.0904045,-0.061197,-0.369282,0.890345,-0.0644085,-0.107004,-0.0154707,0.139486
0.0277823,0.0822142,-0.0225608,-0.154834,-0.779956,-1.07847,-0.0590523,-0.0912601,-0.0462971,0.0617848
-0.0249588,-0.676142,-0.22238,-0.408875,-0.00923974,1.2595,-0.0655666,-0.253422,-0.330113,-0.482121
-0.0249588,-0.318756,-0.137833,-0.27534,-0.419913,0.198917,-0.064119,-0.165256,-0.163225,-0.117525
-0.0776998,0.021197,-0.0763821,-0.115034,-0.431165,0.339546,-0.0603552,-0.0975577,-0.0229115,0.0677618
0.0277823,-0.0398202,-0.0543174,-0.196295,-0.628063,0.638384,-0.0658561,-0.0991321,0.050434,0.223163
-0.0776998,-0.0572537,-0.0930853,-0.147603,-0.47617,0.374703,-0.0623819,-0.121174,-0.0569269,0.0259228
-0.0776998,-0.676142,-0.224855,-0.404543,0.480193,1.2595,-0.0655666,-0.249486,-0.33649,-0.46419
-0.0776998,-0.222872,-0.128348,-0.216357,-0.391785,1.08371,-0.0638295,-0.152661,-0.0967886,-0.069709
0.0277823,0.108364,-0.0157558,-0.145942,-0.819336,-0.0999209,-0.0678828,-0.0912601,0.0642528,0.336726
0.0805233,-0.676142,-0.217431,-0.415388,-0.352405,1.13645,-0.0655666,-0.253422,-0.318951,-0.482121
0.0805233,-0.292606,-0.108551,-0.295957,-0.633689,0.245793,-0.0607895,-0.152661,-0.0983831,-0.129479
-0.0776998,-0.0485369,-0.0912294,-0.143988,-0.824961,0.890345,-0.0638295,-0.15581,-0.0175966,-0.0816629
-0.0776998,-0.310039,-0.146907,-0.252542,-0.431165,1.00754,-0.0686066,-0.176277,-0.146749,-0.063732
-0.0776998,-0.423357,-0.171033,-0.299572,-0.397411,-0.0589039,-0.0625266,-0.201467,-0.241885,-0.290857
-0.0249588,-0.0572537,-0.0759697,-0.177632,-0.577432,0.245793,-0.0596314,-0.114089,-0.0292894,-0.00993908
-0.0249588,-0.745876,-0.238877,-0.43493,0.0357656,-2.25624,0.127111,-0.276251,-0.385387,-0.631546
0.0805233,-0.684859,-0.219906,-0.418092,0.0132629,1.2595,-0.0664352,-0.249486,-0.323735,-0.458213
0.0805233,-0.397207,-0.138246,-0.328526,-0.60556,-0.10578,-0.0555781,-0.179426,-0.178638,-0.290857
-0.0249588,-0.484374,-0.177014,-0.337222,-0.403036,0.585648,-0.0652771,-0.208552,-0.233913,-0.284881
-0.0776998,-0.118271,-0.106077,-0.172942,-0.34678,0.568069,-0.0633952,-0.122748,-0.0734031,0.0438538
0.0805233,-0.658709,-0.212482,-0.409949,-0.0654964,1.0134,-0.0565914,-0.240827,-0.308321,-0.482121
0.0805233,-0.719726,-0.229804,-0.42897,-0.869967,-1.18394,-0.0379171,-0.273889,-0.367848,-0.607638
0.0805233,-0.397207,-0.138246,-0.328526,-0.419913,-0.252269,-0.0565914,-0.166044,-0.185547,-0.237065
-0.0249588,-0.231589,-0.117212,-0.242771,-0.763079,-0.469073,-0.0655666,-0.172341,-0.15791,-0.117525
-0.0776998,-0.501808,-0.187737,-0.332141,-0.549304,-1.11948,-0.0577495,-0.226658,-0.303007,-0.428328
-0.394146,0.230399,-0.175364,0.8114,0.0920222,-1.70544,0.394921,-0.182575,-0.302475,-0.613615
-0.499628,-0.693576,-0.245064,-0.122264,3.55181,1.2595,0.0547304,-0.280187,-0.388576,-0.631546
-0.499628,-0.667426,-0.244445,-0.0245565,3.55181,1.2595,0.0981589,-0.277825,-0.386982,-0.631546
-0.499628,-0.711009,-0.245476,-0.187403,3.55181,1.2595,0.025778,-0.281761,-0.389639,-0.631546
-0.499628,-0.397207,-0.238052,0.985093,-0.667443,1.2595,-0.0581838,-0.2794,-0.370506,-0.607638
-0.446887,-0.606408,-0.238877,-0.122264,2.00475,0.527052,0.329778,-0.26523,-0.375289,-0.631546
-0.446887,-0.606408,-0.238877,-0.122264,2.28603,0.380563,0.35873,-0.263656,-0.375821,-0.631546
0.133264,-0.693576,-0.220318,-0.422912,-0.386159,0.134462,0.00406378,-0.257358,-0.338085,-0.601661
0.0277823,-0.0311035,-0.0520491,-0.193331,0.249541,0.398142,-0.0451552,0.0197344,0.0350208,0.115578
0.0277823,-0.606408,-0.201759,-0.388747,-1.12875,-0.205393,-0.0413914,-0.258933,-0.306196,-0.571776
-0.0776998,-0.73716,-0.237846,-0.429849,0.0526426,0.866907,-0.0490638,-0.274677,-0.371569,-0.601661
-0.130441,-0.754593,-0.242177,-0.435744,0.272044,-2.15663,0.0547304,-0.280187,-0.388576,-0.631546
-0.394146,0.204249,-0.17722,0.778831,-0.0654964,-2.38515,0.347873,-0.192808,-0.325861,-0.613615
4.61625,-0.754593,-0.186499,-0.446948,0.62646,-1.75232,1.95111,-0.177064,-0.317888,-0.631546
-0.446887,-0.36234,-0.227329,0.333706,1.44218,-0.633141,0.344254,-0.240827,-0.359344,-0.625569
0.0277823,-0.214155,-0.0996841,-0.255506,0.120151,0.538771,-0.0522485,-0.0684315,-0.0606473,0.0020149
-0.0776998,-0.458224,-0.178457,-0.314065,0.885241,0.661822,-0.0439971,-0.1503,-0.234976,-0.308788
-0.0776998,-0.597692,-0.208152,-0.371974,-0.43679,-0.135078,-0.0673038,-0.244763,-0.317357,-0.428328
-0.130441,-0.711009,-0.233928,-0.415388,-0.757453,-2.67813,-0.0176505,-0.276251,-0.38273,-0.619592
-0.0249588,0.0909309,-0.0409136,-0.122264,0.378931,0.732137,-0.0534066,0.0551582,0.0897643,0.390519
-0.0776998,-0.0398202,-0.0893735,-0.140373,-0.374908,0.1579,-0.0636847,-0.106217,-0.0638362,0.121555
-0.0776998,-0.501808,-0.187737,-0.332141,-0.374908,-0.0237466,-0.0600657,-0.219573,-0.274306,-0.386489
0.0277823,0.0996477,-0.0180241,-0.148906,0.165156,0.603226,-0.0500771,0.0598813,0.130689,0.318795
0.0277823,0.256549,0.0228059,-0.0956228,-0.60556,0.0758659,-0.0628162,-0.0196254,0.161515,0.444312
-0.0249588,0.317566,0.0127015,-0.0375843,0.317049,0.450878,-0.0512352,0.133878,0.183306,0.557875
-0.0776998,-0.667426,-0.222999,-0.400928,-0.729325,-1.89295,-0.0224276,-0.266017,-0.365191,-0.601661
-0.0776998,-0.126988,-0.107933,-0.176558,-0.633689,-1.04917,-0.0583285,-0.151874,-0.176512,-0.165341
0.0277823,0.256549,0.0228059,-0.0956228,-0.746202,-0.222972,-0.0646981,-0.0448156,0.125906,0.420404
-0.0249588,-0.397207,-0.156392,-0.304653,0.137028,0.392282,-0.0444314,-0.151874,-0.194583,-0.308788
-0.0776998,-0.432074,-0.172889,-0.30322,-0.0711221,1.06613,-0.0568809,-0.187298,-0.208933,-0.302811
-0.130441,-0.36234,-0.16794,-0.252542,-0.374908,0.755575,-0.0645533,-0.196744,-0.207338,-0.243042
-0.0776998,-0.397207,-0.165466,-0.288726,0.513947,0.890345,-0.048919,-0.144789,-0.196709,-0.254996
-0.0776998,-0.371056,-0.159898,-0.277881,-0.532427,-0.222972,-0.054999,-0.196744,-0.225941,-0.350627
-0.0776998,-0.432074,-0.172889,-0.30322,-0.279272,0.784873,-0.0560123,-0.197531,-0.217968,-0.34465
-0.394146,0.230399,-0.175364,0.8114,-0.0711221,-2.42617,0.807491,-0.190447,-0.325329,-0.625569
-0.446887,-0.623842,-0.239702,-0.154834,1.98787,-0.369461,0.286349,-0.267592,-0.380073,-0.631546
-0.394146,0.369867,-0.165466,0.985093,0.767102,-1.33043,0.199492,-0.13062,-0.276432,-0.577753
-0.499628,-0.632559,-0.24362,0.105721,2.22978,1.2595,-0.0429838,-0.277825,-0.384856,-0.613615
-0.499628,-0.711009,-0.245476,-0.187403,3.55181,1.2595,0.025778,-0.281761,-0.389639,-0.631546
-0.446887,-0.179288,-0.218668,0.675684,1.43093,0.708698,0.0655875,-0.22036,-0.327455,-0.589707
-0.446887,-0.379773,-0.228154,0.301137,1.22841,-0.140938,0.17054,-0.24555,-0.356687,-0.619592
0.0277823,-0.109554,-0.0724641,-0.219972,-0.133004,0.521192,-0.0548543,-0.0581979,-0.000588979,0.0797157
-0.0776998,-0.423357,-0.171033,-0.299572,-0.380534,0.591507,-0.0623819,-0.20068,-0.220094,-0.290857
-0.499628,-0.283889,-0.235372,1.40849,0.491444,1.2595,-0.0363248,-0.267592,-0.363596,-0.595684
-0.499628,-0.693576,-0.245064,-0.122264,2.98924,1.2595,0.0402542,-0.280974,-0.388576,-0.631546
0.186005,0.831854,0.286964,-0.0175867,-0.64494,-0.785489,-0.0571704,0.229128,0.502732,1.08983
-0.0249588,0.544202,0.0663166,0.047096,-0.403036,-0.0413253,-0.0586181,0.0677533,0.234329,0.605691
-0.446887,0.230399,-0.199284,1.44106,1.39155,0.0993042,0.168803,-0.17549,-0.295034,-0.589707
-0.0776998,0.291416,-0.0188489,-0.00283278,-0.0373681,1.17746,-0.0521038,0.0276063,0.185964,0.276956
-0.446887,-0.632559,-0.240114,-0.171118,1.23403,1.08957,0.00652473,-0.272315,-0.376352,-0.619592
-0.0249588,0.36115,0.0230121,-0.0212996,0.260792,0.42158,-0.0503666,0.139388,0.202972,0.545921
-0.499628,-0.676142,-0.244651,-0.0571258,1.2059,1.2595,-0.0393647,-0.282549,-0.387513,-0.625569
-0.235923,-0.545391,-0.213719,-0.301396,-1.20751,-1.78161,-0.0497876,-0.268379,-0.352435,-0.58373
-0.183182,-0.649992,-0.225473,-0.378162,-0.251143,-0.135078,-0.0453,-0.261294,-0.351372,-0.571776
-0.183182,-0.275172,-0.163404,-0.178088,-0.937475,-0.199533,-0.0561571,-0.223509,-0.231787,-0.428328
-0.183182,-0.379773,-0.180725,-0.233945,-1.20188,-1.1605,-0.0296657,-0.248699,-0.29344,-0.565799
-0.499628,-0.545391,-0.241558,0.431414,1.26216,1.2595,-0.0321267,-0.275464,-0.379541,-0.613615
-0.183182,-0.632559,-0.222586,-0.368847,-0.796833,-1.20152,-0.0509457,-0.266805,-0.357219,-0.577753
-0.446887,-0.510524,-0.234341,0.0568668,-0.98248,-1.57653,-0.061079,-0.278613,-0.376884,-0.601661
-0.499628,-0.676142,-0.244651,-0.0571258,1.2059,1.2595,-0.0393647,-0.282549,-0.387513,-0.625569
-0.446887,-0.632559,-0.240114,-0.171118,-0.251143,1.2595,-0.0502219,-0.2794,-0.375821,-0.613615
-0.446887,-0.684859,-0.242589,-0.268826,0.227038,0.995817,0.0402542,-0.280974,-0.38273,-0.631546
-0.446887,-0.615125,-0.23929,-0.138549,-0.740576,1.2595,-0.0639742,-0.280974,-0.373695,-0.607638
-0.183182,0.151948,-0.0926729,0.049897,-0.554929,-0.767911,-0.0668695,-0.129045,-0.133461,0.115578
-0.288664,-0.702293,-0.237846,-0.389333,-0.571806,-0.0413253,-0.0652771,-0.278613,-0.375289,-0.595684
0.0277823,-0.702293,-0.226711,-0.421316,0.654589,-0.340163,-0.00317431,-0.250274,-0.355624,-0.589707
0.0277823,-0.711009,-0.228979,-0.42428,1.89224,1.2595,0.022159,-0.239253,-0.34712,-0.589707
0.0277823,-0.711009,-0.228979,-0.42428,0.418311,-1.86951,0.474539,-0.257358,-0.3721,-0.631546
0.0277823,-0.719726,-0.231247,-0.427244,1.28466,1.2595,-0.00679335,-0.251848,-0.352967,-0.589707
0.0277823,-0.719726,-0.231247,-0.427244,0.558952,1.2595,-0.0379171,-0.25972,-0.352967,-0.577753
0.0277823,-0.702293,-0.226711,-0.421316,0.598332,-0.873383,0.13681,-0.251061,-0.360407,-0.619592
0.0277823,-0.711009,-0.228979,-0.42428,0.800856,0.392282,0.0402542,-0.252635,-0.35403,-0.607638
-0.499628,-0.405923,-0.238259,0.952523,3.02862,1.2595,0.0511113,-0.257358,-0.371037,-0.613615
-0.0249588,-0.449507,-0.168765,-0.324194,0.103274,0.597367,-0.0539857,-0.172341,-0.214779,-0.284881
-0.130441,-0.606408,-0.214132,-0.366534,0.738974,1.2595,-0.0500771,-0.225083,-0.308853,-0.46419
-0.0776998,-0.466941,-0.180313,-0.31768,0.964,0.843468,-0.0484847,-0.1503,-0.233913,-0.272927
-0.0249588,0.0734974,-0.0450379,-0.128778,0.125776,0.29267,-0.0551438,0.0134368,0.0408672,0.312818
-0.0249588,-0.353623,-0.146082,-0.288368,0.851487,1.03097,-0.0470371,-0.0873241,-0.14356,-0.123502
-0.0249588,-0.597692,-0.203821,-0.379562,-0.223015,0.339546,-0.0529724,-0.233742,-0.299818,-0.476144
-0.0776998,-0.615125,-0.211863,-0.379204,-0.431165,-0.146797,-0.051959,-0.248699,-0.324798,-0.52396
-0.0776998,-0.301322,-0.145051,-0.248927,-0.391785,1.2595,-0.0622371,-0.171554,-0.130804,-0.177295
-0.0776998,-0.658709,-0.221143,-0.39728,-1.3594,0.890345,-0.0642638,-0.275464,-0.331176,-0.58373
-0.130441,-0.580258,-0.209183,-0.354321,-0.453667,1.2595,-0.0687514,-0.246338,-0.296097,-0.422351
-0.130441,-0.475657,-0.189386,-0.305467,0.0582682,0.591507,-0.0660009,-0.204616,-0.262082,-0.254996
-0.0776998,0.056064,-0.0689585,-0.100541,-0.493047,0.175478,-0.0616581,-0.0967705,-0.0197226,0.103624
-0.0776998,-0.205438,-0.124636,-0.209127,-0.256769,0.116883,-0.061079,-0.136917,-0.139839,-0.063732
-0.0776998,-0.484374,-0.184025,-0.324911,-0.17801,0.187198,-0.0638295,-0.206978,-0.261019,-0.296834
-0.130441,-0.0572537,-0.110201,-0.110051,-0.245518,0.720418,-0.0645533,-0.118025,-0.0734031,0.0976467
-0.130441,-0.0834039,-0.11515,-0.122264,-0.369282,0.802451,-0.0651323,-0.135343,-0.0803124,0.0378768
-0.0776998,0.0473472,-0.0708144,-0.104156,-0.470544,-0.363601,-0.0596314,-0.0959833,-0.0654307,0.0558078
-0.130441,-0.0834039,-0.11515,-0.122264,-0.397411,0.573929,-0.0651323,-0.137705,-0.0935997,0.0259228
-0.0249588,-0.667426,-0.220318,-0.405618,-1.46629,-0.586264,-0.0563019,-0.277038,-0.346589,-0.601661
-0.130441,-0.170571,-0.131647,-0.162976,-0.155507,0.779013,-0.0660009,-0.137705,-0.120706,0.0498308
0.0277823,-0.0485369,-0.0565857,-0.199258,-0.599935,0.204776,-0.0655666,-0.0975577,0.00897783,0.217186
-0.0776998,0.0822142,-0.0633907,-0.0896952,-0.554929,0.193057,-0.0620923,-0.0983449,-0.00643537,0.109601
-0.0776998,-0.0834039,-0.098653,-0.158449,-0.425539,0.486035,-0.0632504,-0.121961,-0.0617103,0.0438538
0.0277823,0.0996477,-0.0180241,-0.148906,-0.729325,0.193057,-0.0667247,-0.0794522,0.0892328,0.34868
0.0805233,-0.554108,-0.182788,-0.37738,-0.830587,1.2595,-0.0668695,-0.233742,-0.228067,-0.380512
0.0805233,-0.432074,-0.148144,-0.339404,-0.549304,-0.305005,-0.0615133,-0.185724,-0.206807,-0.243042
-0.130441,-0.0485369,-0.108551,-0.10598,-0.560555,1.06027,-0.064119,-0.145577,-0.0489545,-0.033847
-0.130441,-0.318756,-0.159692,-0.232186,-0.0598707,1.14817,-0.0677381,-0.168405,-0.172792,-0.045801
-0.130441,-0.423357,-0.179488,-0.28104,-0.0317424,0.919643,-0.0664352,-0.194383,-0.229661,-0.201203
-0.0776998,-0.0659704,-0.0949412,-0.151219,-0.656191,-0.263989,-0.061079,-0.141641,-0.103698,-0.0816629
-0.183182,-0.658709,-0.226917,-0.382819,-1.03874,-1.01401,0.17054,-0.273889,-0.362002,-0.631546
-0.130441,-0.554108,-0.204234,-0.342107,0.0357656,0.94894,-0.0644085,-0.226658,-0.289188,-0.374535
-0.130441,-0.379773,-0.17124,-0.260684,0.125776,0.972379,-0.0632504,-0.174703,-0.20787,-0.171318
-0.0776998,-0.484374,-0.184025,-0.324911,0.0582682,1.03097,-0.0652771,-0.196744,-0.237633,-0.231088
0.0277823,-0.554108,-0.188149,-0.370964,-0.403036,0.913783,-0.0607895,-0.221147,-0.250921,-0.386489
0.0277823,-0.41464,-0.151856,-0.323608,-0.189261,0.257512,-0.05746,-0.166044,-0.190331,-0.225111
0.0805233,-0.240305,-0.0937039,-0.279672,-0.757453,-0.732753,-0.067159,-0.151087,-0.13293,0.0199459
-0.130441,-0.126988,-0.123398,-0.14262,-0.228641,0.603226,-0.0631057,-0.132981,-0.110607,-0.00396209
-0.130441,-0.623842,-0.217431,-0.374677,0.620835,1.17746,-0.0587628,-0.233742,-0.31842,-0.446259
-0.183182,-0.493091,-0.199491,-0.294426,-1.26939,0.345406,-0.0558676,-0.262081,-0.290251,-0.553845
-0.0776998,-0.222872,-0.128348,-0.216357,0.542075,0.667681,-0.0526828,-0.0770906,-0.11858,-0.0159161
-0.0776998,-0.466941,-0.180313,-0.31768,1.12152,0.861047,-0.0463133,-0.143215,-0.233381,-0.272927
-0.130441,-0.711009,-0.233928,-0.415388,-0.931849,-2.58437,-0.0273495,-0.277825,-0.382199,-0.619592
-0.130441,-0.597692,-0.212482,-0.362463,-0.166758,-0.656579,-0.0615133,-0.243189,-0.333833,-0.46419
-0.0776998,0.0822142,-0.0633907,-0.0896952,0.53645,0.919643,-0.0535514,0.0370527,0.0520285,0.342703
-0.0776998,-0.0485369,-0.0912294,-0.143988,-0.453667,0.034849,-0.06354,-0.11645,-0.0760605,0.0737387
-0.130441,-0.510524,-0.195985,-0.321752,-0.234266,0.0289895,-0.0633952,-0.224296,-0.289719,-0.374535
0.449711,-0.76331,-0.23929,-0.444538,2.51668,0.181338,0.35873,-0.263656,-0.377415,-0.631546
-0.0776998,0.0996477,-0.0596789,-0.0824648,0.412685,0.445018,-0.0512352,0.0283935,0.0222651,0.259025
0.0277823,0.247832,0.0205376,-0.0985866,-0.611186,0.187198,-0.0609342,-0.021987,0.170019,0.366611
-0.288664,-0.76331,-0.245064,-0.43493,2.42667,0.0875851,0.025778,-0.281761,-0.389639,-0.631546
-0.0249588,0.317566,0.0127015,-0.0375843,0.232664,0.280951,-0.051959,0.118134,0.163641,0.533967
0.0805233,0.239116,0.042396,-0.130407,-0.836213,-0.656579,-0.0657114,-0.0448156,0.108366,0.462243
-0.0776998,-0.475657,-0.182169,-0.321296,-0.594309,-0.691736,-0.0486295,-0.222722,-0.282278,-0.46419
-0.0776998,-0.379773,-0.161754,-0.281496,-0.431165,-0.639,-0.0622371,-0.192808,-0.245074,-0.260973
-0.0249588,-0.76331,-0.243001,-0.441444,1.02026,-1.08433,0.0692066,-0.2794,-0.387513,-0.631546
-0.130441,-0.397207,-0.174539,-0.268826,0.322675,0.896204,-0.042839,-0.16998,-0.2185,-0.362581
-0.130441,-0.36234,-0.16794,-0.252542,-0.329903,0.128602,-0.0622371,-0.194383,-0.22913,-0.26695
-0.130441,-0.432074,-0.181138,-0.285111,0.193284,1.20676,-0.0534066,-0.186511,-0.225409,-0.332696
-0.130441,-0.38849,-0.172889,-0.264755,0.564578,1.00168,-0.0479057,-0.155023,-0.211059,-0.290857
-0.0776998,-0.606408,-0.210008,-0.375589,-0.60556,-1.34215,-0.0560123,-0.251061,-0.340742,-0.517983
-0.0776998,-0.588975,-0.206296,-0.368358,-0.397411,1.05441,-0.0594866,-0.241614,-0.292377,-0.470167
-0.130441,-0.423357,-0.179488,-0.28104,-0.189261,0.866907,-0.0599209,-0.201467,-0.231255,-0.320742
-0.446887,0.195532,-0.200934,1.37592,0.716471,-1.64684,0.713396,-0.20068,-0.333833,-0.625569
-0.499628,-0.38849,-0.237846,1.01766,2.17914,1.2595,-0.00795145,-0.261294,-0.369974,-0.601661
-0.499628,-0.126988,-0.23166,1.99474,2.49981,1.2595,-0.00968859,-0.24004,-0.35403,-0.571776
-0.130441,-0.405923,-0.176189,-0.272898,-0.110502,0.169619,-0.0573152,-0.193595,-0.245074,-0.320742
0.0277823,1.843,0.435642,0.443269,-0.341154,-0.293286,-0.0578943,0.514093,0.900286,2.09994
-0.183182,-0.475657,-0.196604,-0.285111,0.474567,0.515333,-0.0542752,-0.20068,-0.280153,-0.368558
-0.0776998,0.282699,-0.0207049,-0.00644798,-0.166758,0.94894,-0.0528276,0.00477768,0.158858,0.22914
-0.0249588,0.352433,0.02095,-0.0245565,0.317049,-0.0706231,-0.0496428,0.146473,0.140256,0.545921
-0.235923,-0.379773,-0.190211,-0.198249,-0.85309,0.111023,-0.061079,-0.240827,-0.275901,-0.458213
-0.235923,-0.545391,-0.213719,-0.301396,-1.30877,-0.656579,-0.061079,-0.270741,-0.335959,-0.571776
-0.288664,-0.711009,-0.238877,-0.395847,-0.104876,-0.64486,-0.0224276,-0.277038,-0.379541,-0.619592
-0.288664,-0.754593,-0.244033,-0.428416,0.553327,1.2595,0.0113019,-0.282549,-0.385919,-0.631546
-0.288664,-0.475657,-0.211039,-0.219972,-0.948726,0.257512,-0.0266257,-0.260507,-0.316825,-0.589707
-0.341405,-0.371056,-0.208358,-0.0652682,-0.397411,-0.269848,-0.0563019,-0.243976,-0.320014,-0.494075
-0.394146,-0.510524,-0.227948,-0.111419,-0.802459,-0.0647635,-0.0596314,-0.271528,-0.355624,-0.577753
