-1.06997,-0.7376,0.42403,-0.586228,0.448122,0.958629,-0.130644,1.41038,1.47016,0.435527,-0.547126,-0.107599,-0.980555,-0.800005,-0.880553,-1.0439,-1.13163,-0.966557,0.255691,-1.34285,0.939468,-0.84608,1.38829,-0.156655,3.17004,-0.252819,0.131448,0.0664619,1.26917,1.61214,1.32907,-0.272604,0.744653,0.913835,-0.439245,-0.0694407,0.791758,0.452779,-0.687945,1.05111
0.517848,-1.49814,-0.627783,-0.48774,0.520041,-1.10499,-0.209358,-1.56547,-0.417197,-0.4762,0.980637,0.63674,0.724649,0.293908,1.20602,0.58144,1.13979,0.0728884,2.09801,0.236346,2.35064,-1.23547,0.67141,0.475552,1.03149,1.65298,1.30695,-0.331216,-0.403494,0.0607241,1.00886,-1.22017,-0.525766,-1.43852,-3.48753,1.73267,-0.347169,-0.240186,-0.618671,0.173582
-0.21115,-0.7376,0.330724,-0.438495,-0.49282,-1.61136,-0.834151,-0.632316,-0.716778,1.23575,0.835136,1.13297,1.64654,1.12143,0.117806,-0.705521,-1.22752,-0.45037,0.0139383,-0.261853,0.859965,0.302115,0.343693,-2.00388,-1.04709,-0.293585,-0.729914,-0.748778,-0.675553,-0.344874,2.21964,-1.00848,0.754501,0.0566219,-0.708211,1.10848,-0.296774,-0.420959,-0.33168,-1.06293
-1.17982,-1.31523,-0.602336,0.166506,-1.65551,-0.930751,-0.70624,0.295149,0.511505,0.166601,1.58083,1.27008,1.89359,0.45261,-0.341439,0.720121,-0.831971,0.136528,-2.12016,-0.0926538,0.313385,-2.35371,-0.526805,-1.29265,-0.687336,0.603262,1.03334,-1.81257,-0.504257,0.689401,-0.442075,0.322143,0.232546,0.255974,-0.738097,-0.0392377,2.18266,1.50729,0.0245842,-2.17978
-0.510737,0.456167,-0.466618,-0.529949,-0.45686,-1.301,-1.37531,-1.34925,-1.20809,-0.135122,-0.00755879,0.303746,0.851184,0.775683,0.816658,1.10843,1.90092,0.589075,1.38943,0.236346,-0.104003,-0.606457,0.476828,0.445917,-1.95647,0.37905,0.546928,-0.60959,-0.756164,-0.294174,-0.352017,-1.47218,0.567385,-1.2591,-0.429284,-0.180185,-1.40546,0.543166,1.06369,-0.574307
-0.151232,-0.573938,-0.941631,0.764473,-1.60157,-0.614947,-0.229036,-0.313678,-0.381247,0.356817,0.435008,1.38761,1.45373,-0.0745085,1.13114,-0.0453986,0.504508,0.129457,-0.627957,0.292746,-0.00462506,0.00258593,-0.782833,-1.29265,1.10145,0.52173,0.688799,0.305069,-1.19952,-0.740332,-0.432069,-0.524615,0.0651262,0.535067,-0.63848,0.413807,0.207176,-0.189971,1.24182,1.84886
0.597738,1.31298,-1.20458,-0.452565,-0.588712,-0.827298,-0.883347,-0.575416,-0.620912,-0.463081,1.44139,1.72713,0.93554,0.537629,0.417314,0.159849,0.228822,1.12648,1.0143,-0.816453,-1.96238,-0.436723,0.476828,0.20884,2.26066,-0.487222,0.222651,-0.0826673,-0.554638,-0.628793,1.03888,-1.06896,-1.70755,-0.122795,0.417461,-0.351335,-1.64736,-0.722248,1.43975,2.07821
-1.04001,-1.52703,-1.28941,-0.121925,-1.03821,-1.28467,-0.819392,-0.740426,-0.65087,0.00918024,0.816948,0.466979,-0.0646857,1.15543,1.21101,0.503778,1.10982,0.560791,1.28106,1.15754,0.452515,-1.16558,-0.741869,-0.0973855,-0.947159,0.725559,0.0706458,-0.589706,-0.272503,-1.45013,1.18898,1.77373,-0.0235077,-2.65456,-1.91358,0.57489,0.832074,0.362392,1.5684,-1.0031
1.87598,0.947152,0.525818,0.384588,0.741791,0.441364,0.548265,1.25675,0.954885,0.422409,1.38077,0.133985,-0.968504,-1.49716,-1.06525,0.148755,-1.23951,0.440583,-0.136115,-2.06665,-1.27667,-1.37525,1.8389,-0.788861,0.991521,1.21475,-1.63181,1.15013,1.63191,-0.436134,-1.05247,-1.21009,-0.476525,0.714483,-2.19251,0.0715066,-0.94183,-0.370744,1.12307,-1.55155
0.168328,0.658338,-0.704125,-0.227448,0.154452,-0.0976815,-0.494696,-0.262468,0.134033,-0.128563,-1.03213,-0.022718,0.254663,0.373259,0.841617,0.553704,0.18687,0.475939,-0.16946,1.41134,2.43014,-0.686331,0.620204,-0.156655,0.0521605,0.949771,0.232784,0.165881,-0.715859,-1.07495,0.948822,-0.474212,-0.102293,-1.68771,-1.13656,0.685634,-0.0951941,-1.95753,-0.846285,0.373019
0.268191,-1.68106,-1.73049,1.3132,-0.47484,0.0112165,-0.760356,-0.797325,-0.423188,1.70145,1.72027,1.74019,0.254663,0.361923,-0.715824,-1.02726,-1.08368,0.193096,-2.16184,0.903745,-0.00462506,-0.496629,-0.178606,0.455795,0.521841,0.073307,0.567195,-0.947616,0.281692,-0.507113,0.608602,0.876567,-1.13636,0.993576,0.776083,1.10848,1.49729,1.0654,1.60798,1.3004
0.507861,-0.236988,-0.432689,-0.389251,0.783744,0.180008,-0.0568493,-1.27528,-0.602937,-0.895988,-1.00788,-0.956406,0.104027,0.373259,0.831633,0.03781,0.180877,-0.323091,-0.16946,-0.00805391,1.77424,-0.26699,0.302728,-1.20375,-2.14634,-0.945837,0.536794,1.15013,-1.27005,-0.284034,0.638622,-0.242362,0.971161,0.624775,0.596772,-1.15675,-0.13551,-1.51564,-1.3312,-0.763773
-0.510737,2.04465,-0.738054,1.94634,0.969535,0.272572,1.03039,1.04054,0.211924,-0.502436,-1.09276,-0.545061,-0.781715,-0.573287,-0.436283,-0.211816,-0.196694,0.532507,-0.127779,-1.80345,-1.1276,0.322084,-0.0761941,-1.10496,1.15141,-0.0184159,-0.0712255,-1.84239,-0.0306722,0.608282,0.578583,0.0197295,1.44388,0.00678395,1.0849,0.605093,-0.548749,-0.631861,-0.678049,0.80181
-1.19979,1.39963,0.771807,-0.220413,-1.15208,-1.90539,-0.917784,-0.273848,0.283823,-1.04029,1.25951,1.20479,2.0382,1.45584,1.14112,0.548156,0.720263,0.95677,-0.761338,1.26094,0.323323,0.342052,-0.854521,0.781777,-0.257629,1.18417,1.19548,0.712688,0.42276,-0.669353,0.688654,1.2193,-0.368195,0.485229,-0.210126,0.856785,0.0559908,0.432693,0.964727,0.662203
0.677628,-0.333259,0.822701,0.293135,1.85654,2.06939,1.46824,0.602407,-0.369264,0.448646,-0.456188,-1.96845,-1.39029,-2.47205,-1.73914,-0.483631,-1.16759,-0.627146,-0.41955,0.273946,1.21773,1.21069,0.794304,-1.15436,0.691725,-0.0387988,-0.22323,0.00681023,-0.151587,-0.598373,0.708667,-0.353247,1.56205,2.41894,0.018993,-0.522486,0.136623,-0.822677,0.153235,-0.574307
1.01716,1.24559,0.322242,0.813717,0.0046208,0.691829,0.243248,0.921046,1.14662,0.940585,0.447133,0.192748,-1.2276,-1.73521,-0.745774,-1.03281,-1.22153,0.023391,0.689179,1.55234,-0.153692,1.64001,-1.54068,-0.364098,1.3113,-1.20062,-0.689379,-0.361042,0.493294,-1.82531,-0.0318105,-0.151638,1.54236,0.156298,-1.34576,0.735973,-0.699934,0.0611034,-0.549397,0.153638
0.0684658,-0.496921,-0.721089,-0.726926,-0.247096,0.169119,-0.411063,0.238249,0.439606,0.0222986,1.20495,1.8316,1.81526,1.54652,-0.231619,-0.483631,-0.376489,0.115315,0.630825,-0.0832538,0.045064,0.182303,-0.598493,2.02643,0.421909,-1.83249,0.475992,-0.291448,1.13818,-0.811312,1.24902,0.564074,-2.10148,-0.690948,-0.767982,1.7226,-0.659618,0.844455,-0.579086,0.21347
-0.740421,-1.26709,0.373136,0.222786,1.31115,2.03672,1.35016,0.767417,1.45219,-0.777922,-1.49895,-0.669117,-1.30593,-1.50283,-0.356414,-1.16594,0.408618,-1.59588,-0.194469,0.565345,-1.08785,0.381989,1.47022,0.475552,-0.957152,0.297519,1.48936,0.593385,1.511,-0.618653,1.18898,-0.897591,0.183305,-0.00318365,0.865738,-0.371471,1.03365,0.0209315,0.925142,1.05111
1.57639,1.27448,1.34013,-0.44553,-0.576725,0.463143,0.956594,-0.399027,-0.956443,-1.41416,-0.910879,-0.159833,-0.673257,-0.431589,0.0179705,-0.139702,0.600399,0.68807,0.847569,1.06354,-0.064252,-1.18555,1.97204,-0.848131,0.631766,1.20456,-0.436037,0.265301,0.241387,0.506882,-0.171901,-0.0105119,-0.0136595,-0.232438,0.268036,0.252725,-1.92957,-2.52998,-0.697841,1.67933
0.807449,0.408032,-0.169736,0.110227,0.0705466,-0.124906,-0.0912867,-0.0234893,-1.08227,-1.98481,-1.7657,-0.218597,-0.136991,-0.114184,-0.311488,0.292983,0.756222,0.0870305,0.539126,-0.224254,0.333261,0.441895,0.0569408,1.86838,-1.51677,1.73451,1.29682,-0.70901,2.49847,-1.37915,-1.38268,2.85234,-0.831061,-0.162665,0.52704,0.454078,-1.34499,-1.8571,-0.757218,-2.23961
1.86599,-0.429531,0.313759,-1.03646,0.0465736,-1.52425,-1.07029,-1.37201,-0.842602,-0.823837,-0.298561,0.0948092,1.50193,1.65421,0.587035,1.82402,1.42147,0.850704,1.54782,1.16694,0.909654,-0.406771,0.876233,0.76202,0.911575,-0.456648,-0.709646,0.185765,0.573904,-0.963411,0.938815,0.332223,-1.13636,-1.20926,-0.598633,-1.25743,-0.00448314,-1.77676,0.301679,-2.1
-1.10991,-0.910889,0.449477,-0.368146,-0.325008,0.582931,0.794246,0.790176,1.65591,0.651981,1.21101,0.2711,-0.0405839,-0.624299,-0.571061,-0.744351,-0.760053,-0.393801,-1.9701,0.461945,1.08853,-2.31377,0.0262173,-1.07533,0.272011,-2.4134,1.22588,1.65717,-0.877079,0.293943,-0.452081,1.22938,0.15376,0.0865247,0.895623,1.54139,-1.04262,-0.149799,0.0641692,-2.0302
-1.51935,-1.28635,-0.967078,-0.50181,-0.283056,-0.500604,-1.2474,-1.27528,-0.141582,-0.115444,0.15613,0.401686,0.278765,-0.561951,0.731797,-0.317214,1.52934,1.26083,0.639161,-0.478053,-1.26673,0.751409,0.200317,0.386648,-0.497465,0.328093,1.7123,0.215591,-0.0205959,0.780661,0.158312,-0.363328,1.18782,1.10322,0.46727,0.333266,-1.34499,0.543166,0.836076,-0.833576
0.847394,-1.59442,-0.152771,-1.01536,-0.289049,0.0983349,-0.922704,-0.387647,-1.56759,0.107568,-0.735065,0.022987,-0.0104566,0.747343,0.337445,1.67425,0.56444,0.0446042,0.830896,-0.797653,0.47239,-1.23547,-0.557528,-0.838252,0.871603,-0.599328,-0.760315,2.23381,-0.121359,-0.456414,0.86877,-0.171799,-1.1856,0.0566219,-2.30208,1.04807,-0.0347201,-0.380787,1.42985,0.981303
-1.46942,-0.188852,-0.771984,-0.276693,-1.27794,-0.761959,-0.489777,-0.660766,0.853028,0.711013,1.00489,1.49861,0.0618489,1.20645,0.751764,0.792235,0.252795,0.475939,0.205673,0.367945,-0.829464,-1.57493,0.835268,-2.20145,-1.55674,-0.334351,0.171982,-0.897907,-0.756164,0.496742,-2.23323,0.402786,1.27646,-0.122795,-1.72431,-1.68027,-2.26218,0.814326,-0.64836,-1.28231
-1.01005,0.735355,0.0423236,-0.80431,-0.9543,-0.0323427,-1.13425,-2.65795,-1.32792,-0.607383,-1.43832,-0.571178,0.899387,1.08742,0.786707,2.25116,1.33157,1.30325,2.37311,-0.675453,0.61152,-0.965891,1.55215,0.327378,0.182072,-0.629902,0.668532,1.24955,-0.947613,-0.162355,0.118286,-1.24033,1.07949,-1.32887,0.855776,-2.17358,0.57002,-1.51564,0.35116,0.712063
-1.35957,-1.14194,-1.00101,0.687089,0.460108,0.855176,1.76341,0.369119,1.45818,1.24887,0.0106289,-1.18493,-1.24568,-1.02105,0.152749,-1.57089,-0.730087,-1.20697,-1.56162,1.53354,-0.730086,-0.416755,0.0876642,0.564456,-0.727309,1.01092,0.273319,0.05652,-1.10883,-0.0203955,-0.452081,0.181017,-0.525766,-0.511531,-0.937331,-0.673501,-1.71791,-0.11967,-0.222822,0.861641
-0.660531,0.408032,-0.899219,1.28506,0.0405803,0.446809,-0.750517,-0.842845,-0.0816658,-1.11244,-1.62626,-0.46018,0.616191,0.747343,0.352421,0.64246,0.126938,0.567862,0.0639561,-1.55905,-0.48164,0.192288,-2.2678,0.682994,0.122113,1.20456,0.364522,-1.65349,-1.29021,-0.659213,-0.562152,0.362465,-0.604552,-0.760721,-0.548824,-0.663433,0.00559586,1.50729,0.727217,0.901528
-0.400888,-0.0540719,1.71335,1.37651,0.29829,0.958629,0.198971,0.539818,1.60797,1.19639,0.216756,-0.473239,-0.926326,0.197553,-1.38472,-0.66669,-0.334537,0.0587463,0.589143,-0.619053,-0.233195,0.212256,-0.403911,0.357013,-0.867214,-0.252819,1.33735,0.742514,-0.786392,0.192544,-0.542139,0.352384,-1.34317,1.04341,-0.279858,0.282928,-0.145589,0.181619,0.0542729,-0.404786
0.567779,0.600575,0.127147,1.50314,0.328257,-0.0595672,0.592542,-0.416097,-0.279389,-1.68309,-0.292499,-1.64198,0.116078,-0.692314,-0.31648,0.470495,0.965983,0.907273,0.305709,1.14814,-0.610832,-0.656378,-0.00450611,-1.21362,-2.0564,0.827474,-0.405636,2.35311,-0.826698,0.243243,-0.392043,-0.141558,-1.1856,0.35565,2.04122,-1.7004,-0.206063,0.583338,-0.826492,-1.29228
-1.44945,2.77631,-0.203665,-0.248553,-0.576725,0.91507,-0.31267,0.471538,0.990835,1.35381,2.28409,0.277629,-0.239424,-0.114184,0.0579048,-0.822013,-0.676148,-1.54638,-1.42824,-1.36165,1.3171,-2.21393,-1.23344,-1.43095,-0.337574,1.14341,-0.0813591,-0.102551,-1.12899,-0.0102555,-0.732262,-0.776626,-1.92421,1.39228,-0.319705,-0.592959,0.862311,-1.10388,0.173028,-2.37921
0.268191,-0.679837,-0.00857058,-0.304832,0.466102,-0.315478,0.0120255,-0.364888,-0.327322,-1.02061,-0.862379,-0.303477,0.308893,-0.182199,-0.40134,0.847708,0.528481,0.249665,1.21437,0.866145,1.01897,-1.52501,0.40514,0.910194,0.781664,0.847857,-0.233364,0.961237,0.150701,-1.28789,0.0082153,1.70316,-0.368195,-1.09962,0.457308,0.957461,0.932864,1.91905,-0.0743781,-0.933295
-0.251095,-1.60404,-0.97556,-1.24047,-0.726557,-1.02876,-1.80824,0.11307,-1.18412,-0.699212,-0.868441,0.878324,1.54411,0.214556,0.317478,-0.833107,0.420604,0.313304,1.05598,1.14814,0.760587,-0.0673042,1.41901,-1.3618,-1.15702,1.19437,-0.375235,1.14019,-1.4212,-0.365154,1.0689,1.34027,0.00603695,-1.33884,-1.70438,0.27286,1.75934,0.312178,-1.28172,0.5924
-0.480779,-0.188852,1.13655,-2.1128,-0.534772,-0.587723,0.499069,0.613787,-0.578971,1.58994,2.01127,1.00238,1.26091,-0.578955,0.0329459,-0.999524,-0.232653,-0.160456,0.297373,-1.05145,0.223945,-1.0258,1.15274,2.25363,-2.57605,-0.782774,-0.344834,0.315011,-0.816621,0.466322,1.13894,2.15678,-1.67801,1.49196,-0.299782,-0.139914,0.650652,-0.159842,0.281886,-0.0856862
-0.890215,0.128844,0.788772,-0.0164012,1.51492,1.42145,0.272766,1.07467,0.727204,0.455205,0.386507,0.72815,-0.619028,-1.54251,-1.22499,-0.899674,-1.11964,0.369873,-0.936401,0.0953459,0.740711,0.66155,1.50094,1.19666,0.401922,-0.599328,0.131448,-0.221854,0.442913,-0.922851,-1.06247,1.10842,-0.161383,-1.29897,-0.190203,-0.00903472,1.06389,-0.380787,-1.13328,-0.025855
-0.201163,0.590947,-0.0425,-0.030471,-0.00137246,-1.25745,-0.71116,-1.17855,-1.25602,-1.14524,-1.14126,-0.127187,-0.173144,0.2599,1.28089,1.21383,1.96085,-0.110959,-0.427886,1.11994,-0.84934,-0.446708,0.13887,-1.62851,-1.19699,-0.629902,0.323987,0.603327,-1.6731,0.88206,0.748693,-1.05888,-1.02803,-1.31891,-1.08676,-0.0593731,0.610336,-0.330572,-1.37079,0.273301
1.5664,0.0325725,-2.68052,-0.340007,-1.40979,-0.859968,-1.46878,-2.00929,-1.89713,-1.13212,0.0955046,0.662857,0.0558234,1.4445,1.79505,2.68385,0.732249,0.779994,0.305709,3.31954,-0.650583,-2.50347,-0.608734,-0.709835,1.01151,-0.0591817,1.05361,2.32328,0.866116,-0.578093,-0.742268,-0.706063,-1.30377,-0.940138,0.108648,0.866852,-0.296774,1.25622,-3.46879,0.472738
0.178315,0.225116,-0.347865,-0.164134,-0.21713,-0.369927,0.00218628,0.773106,1.70983,2.4492,0.501696,0.937087,-0.510569,0.180549,-0.501176,-1.0439,-1.17958,-0.344304,-0.186133,-1.17365,-0.233195,-0.117226,-1.84791,-0.996304,0.441895,-0.232436,-0.436037,-0.917791,0.523523,2.06844,0.278389,-0.766545,-0.0727487,1.18296,1.35386,0.303063,0.690968,1.96927,0.242301,0.921472
0.467916,-0.853126,0.203489,-1.03646,0.33425,-0.299143,0.174373,0.943806,1.24847,0.802842,2.18102,1.16561,-0.396086,0.310911,-0.471226,-0.993977,-1.76691,-0.902917,-1.51161,-0.196054,-1.56486,-0.975876,1.55215,0.771898,-1.06708,1.04149,0.587463,-0.341158,0.110396,0.405483,-0.642204,0.0499708,-2.19011,-0.122795,-0.538862,0.44401,-0.518512,-0.210057,-0.579086,-0.115602
-0.380916,-0.342886,-1.13673,-1.73995,-0.708577,-1.37179,-0.435661,0.0903101,0.349731,2.02285,0.119755,0.140514,0.459529,0.696331,-0.336447,-0.871938,-1.09567,-0.65543,-2.13683,0.405545,1.10841,0.841267,-0.311741,0.14957,-0.717316,0.705176,-0.689379,-1.37512,-0.312808,-1.89629,0.688654,0.009649,0.0257334,-1.07968,-0.0407772,-1.43864,-1.47602,0.663681,-2.07342,-0.554364
0.77749,-0.342886,-0.576889,-0.656577,-1.64352,-0.179355,-1.75904,-0.387647,-0.932477,0.140364,0.13188,0.512684,2.00807,0.543297,-0.101833,1.14726,0.192863,2.18006,-0.119443,1.31734,-0.332573,-0.806143,0.169593,-0.0973855,-0.13771,-1.43503,-0.932587,0.195707,2.16595,-0.476693,-0.572159,1.39067,1.0598,-0.43179,-0.518939,1.62193,-1.37523,-1.47547,0.252198,-1.13273
-0.950133,-1.34411,-0.415724,0.926276,0.226371,0.0765553,-0.278233,0.699137,-0.273398,-0.0432933,-1.25038,0.022987,-0.631079,0.560301,0.701846,0.281889,0.798174,0.334517,1.28939,1.27974,-2.07169,-0.107241,-0.434634,1.81899,-0.66735,-0.19167,0.30372,2.02502,0.795582,0.081004,-0.261959,-0.87743,-0.446981,0.385553,-0.518939,1.39037,-1.22404,0.954927,-0.717633,0.123723
1.25683,-0.496921,-0.246077,-0.403321,-1.02622,-0.696621,0.110418,-0.968024,-1.987,-0.397489,-0.419812,0.591035,-0.0707111,0.0105106,1.07124,0.786688,0.971977,0.942628,1.97297,0.988344,0.233883,0.362021,-0.168364,1.05837,1.81096,0.195604,0.465859,-0.60959,-1.11891,0.638702,-1.16254,0.523752,-0.486374,0.993576,0.885661,0.0413036,0.942943,-0.340615,0.153235,0.0838354
-1.09993,0.465794,1.96782,0.701159,0.154452,-0.424376,-0.484857,-0.848535,0.439606,-0.613943,0.483508,-0.251243,1.89961,1.1441,0.62697,1.44681,1.18773,0.55372,0.0472835,-0.261853,1.75437,0.401958,-1.07983,1.51277,1.44121,1.53068,-1.59128,-0.798487,1.7629,-1.02425,-0.121869,0.725361,-0.210624,0.10646,-0.319705,-0.109711,-0.43788,-0.149799,-1.97446,1.05111
0.85738,-0.987906,-2.04434,0.0539479,-0.564739,-0.832743,-0.31759,-0.245398,0.140024,1.6621,1.57477,2.32783,0.435427,0.169213,-0.26157,0.165397,-0.700121,-1.6878,-0.319514,-0.713053,-0.690335,0.811315,-0.670181,0.228596,-1.22697,0.86824,1.84404,-1.35524,0.815735,-1.05467,-0.712249,0.372545,1.40448,-1.94686,0.148495,0.625228,-1.54657,0.121361,0.252198,-0.185405
1.35669,-0.294751,-1.50995,-0.185239,-1.7574,-0.75107,-0.863668,-1.207,-0.327322,-0.246628,-0.425875,-0.323065,0.658369,0.656656,0.751764,0.348456,1.36753,0.327446,-0.469567,-0.0362539,-0.431951,-0.856064,-0.106918,-0.690079,-1.36687,0.154839,-0.182696,-0.450519,-0.957689,-1.54139,-0.221933,-0.383488,0.271939,0.325747,-1.09672,0.40374,-1.38531,-0.872892,1.5486,0.0738636
-0.570655,-2.39347,0.0168765,-1.21233,-1.05019,-0.767404,-0.514375,1.10312,0.0501499,-0.200714,1.67783,1.1852,0.501707,0.169213,-1.0952,-1.04945,-0.646182,-1.7373,0.247355,-2.44265,0.84009,-0.676347,-1.40754,0.455795,-0.377547,0.501348,1.95551,-1.68332,-0.212045,1.9569,0.308409,-0.383488,-2.60374,-0.521499,0.357691,0.635296,0.57002,1.71819,1.05379,0.991275
0.318122,-1.49814,-0.415724,-1.32489,-0.666624,-0.506049,-0.58325,-0.603866,0.643321,1.39317,1.32014,1.6096,1.61039,0.548965,-0.091849,-1.48213,-0.250632,0.313304,-0.778011,0.499545,-0.918904,0.781362,-0.84428,-0.680201,-1.48679,0.572688,0.516527,-0.231796,0.805658,-0.598373,-0.762281,-1.13952,1.40448,0.834094,-0.479092,-0.139914,0.126544,0.0309745,-0.875973,-0.26518
2.62495,0.253997,0.203489,-0.164134,-0.504806,-0.42982,-0.809552,-0.433167,0.487539,0.953703,1.3747,0.688974,0.682471,0.254232,-0.855594,-0.328308,-1.14961,-1.16455,0.580807,-0.863453,0.24382,-0.866048,-0.977415,1.39423,-1.19699,1.95872,0.475992,1.34897,-2.6505,-0.943131,0.38846,0.352384,-0.0333559,1.24277,-0.249973,1.07827,1.23523,-0.159842,-1.55881,-0.155489
0.497875,0.408032,0.2459,-0.649543,0.364216,0.555707,0.661417,-0.160049,-0.20749,1.44564,1.45352,1.62266,0.0738998,0.588641,-0.680881,-0.966241,-0.136762,-1.34839,0.0639561,-0.00805391,0.959343,-0.1971,-0.158123,-0.591297,0.232038,-0.477031,0.942141,-0.0130737,-1.0383,-1.79489,-0.942397,0.382626,-0.171231,-0.262341,0.955393,-1.05607,0.0660698,2.03957,-0.0347932,-1.28231
-0.320998,-0.0059361,0.195006,-0.994253,-1.08016,0.0820002,-0.484857,-0.091769,0.721212,1.65554,0.410757,0.414744,1.80923,-0.114184,-0.855594,-0.272836,-0.658169,-0.132172,0.714188,-0.647253,0.502204,0.831283,1.11178,-0.591297,0.341963,0.30771,3.43502,0.185765,1.79313,0.344643,2.28969,1.43099,0.941617,-1.16939,-0.548824,2.42734,0.97318,0.42265,-0.282199,1.67933
0.647669,-0.0155633,-1.0519,-0.966113,-0.912348,-1.26834,-1.36055,-1.24683,-1.02834,0.317462,2.13252,0.721621,1.72487,0.883373,0.931469,1.44681,1.7391,0.164812,0.98095,1.18574,0.830152,0.791346,-0.65994,-2.66572,0.341963,-0.854114,0.354388,1.45833,-0.111282,-0.811312,0.688654,-0.615339,-0.919695,0.246006,0.377614,0.907123,-0.316932,0.643595,1.61788,-0.0158832
